confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
2429	1	1	2	2	0.06121941396315493	-290.7684181266254	0.9999999999999999	32.5544552614208	C18H33N5O4	[M + H]+	QZQBDQTYFDOVNN	InChI=1S/C18H33N5O4/c1-11(2)15(16(20)25)22-17(26)14-8-6-10-23(14)18(27)13(21-12(3)24)7-4-5-9-19/h11,13-15H,4-10,19H2,1-3H3,(H2,20,25)(H,21,24)(H,22,26)	1-(2-acetamido-6-aminohexanoyl)-N-(1-amino-3-methyl-1-oxobutan-2-yl)pyrrolidine-2-carboxamide	CC(C)C(C(=O)N)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C	-0.604422092	9209048;9209049;9864830;13892784;70905369;124224305;129362693;129362694;129362695	MeSH:(9209049);PubChem:(9209048 9209049 9864830 13892784 70905369 124224305 129362693 129362694 129362695);PubMed	70	384.2601013183594	234.287238	817_mapp_batch_00110_sirius_942	942
2430	1	1	2	2	0.0611155052733312	-223.90891101612928	0.9999999999999999	104.72820393798675	C29H38O2	[M - H2O + H]+	TZRGXVRDLYKUHZ	InChI=1S/C29H38O2/c1-22(12-8-9-13-23(2)16-11-17-26(5)30)14-10-15-24(3)18-19-28-25(4)20-27(31)21-29(28,6)7/h8-20,28,30H,21H2,1-7H3	null	CC1=CC(=O)CC(C1C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)O)C)C)(C)C	7.0285964	""	COCONUT:(CNP0173779);Natural Products:(UNPD138247);SuperNatural:(SN00322662)	3178496	401.2835388183594	530.55912	2623_mapp_batch_00110_sirius_2922	2922
2431	1	1	2	2	0.06101254163385221	-287.6968600629373	0.9989949748743717	19.926464581573647	C20H25NO5	[M + H]+	KDIKNBJFJOYFNY	InChI=1S/C20H25NO5/c1-23-16-7-5-14(11-18(16)25-3)9-10-21-20(22)13-15-6-8-17(24-2)19(12-15)26-4/h5-8,11-12H,9-10,13H2,1-4H3,(H,21,22)	Oprea1_835651	COC1=C(C=C(C=C1)CCNC(=O)CC2=CC(=C(C=C2)OC)OC)OC	3.0	67318	NORMAN:(NS00024514);COCONUT:(CNP0297547);Natural Products:(UNPD53232);PubChem:(67318);SuperNatural:(SN00001698);ZINC bio:(ZINC00638975);additional;Training Set;PubMed	3989570	360.1801452636719	250.547244	1269_mapp_batch_00110_sirius_1444	1444
2432	1	1	1	2	0.06090925898178079	-266.07143928624646	0.9999999999999999	44.06189567543758	C13H26N2O4S	[M + H]+	ZPJFNJKFNTZLBA	InChI=1S/C13H26N2O4S/c1-4-11-10-15(20(3,17)18)7-5-12(11)9-13(16)14-6-8-19-2/h11-12H,4-10H2,1-3H3,(H,14,16)	2-[(3R,4S)-3-ethyl-1-methylsulfonylpiperidin-4-yl]-N-(2-methoxyethyl)acetamide	CCC1CN(CCC1CC(=O)NCCOC)S(=O)(=O)C	0.200000003	11912289	COCONUT:(CNP0024407);PubChem:(11912289);SuperNatural:(SN00012408);ZINC bio:(ZINC05414196)	3153922	307.1686096191406	127.114506	2091_mapp_batch_00110_sirius_2345	2345
2433	1	1	1	2	0.060886310229904574	-266.1038211174149	0.9999999999999999	57.730966862180594	C13H26N2O4S	[M + H]+	ZPJFNJKFNTZLBA	InChI=1S/C13H26N2O4S/c1-4-11-10-15(20(3,17)18)7-5-12(11)9-13(16)14-6-8-19-2/h11-12H,4-10H2,1-3H3,(H,14,16)	2-[(3R,4S)-3-ethyl-1-methylsulfonylpiperidin-4-yl]-N-(2-methoxyethyl)acetamide	CCC1CN(CCC1CC(=O)NCCOC)S(=O)(=O)C	0.200000003	11912289	COCONUT:(CNP0024407);PubChem:(11912289);SuperNatural:(SN00012408);ZINC bio:(ZINC05414196)	3153922	307.16827392578125	127.114506	327_mapp_batch_00110_sirius_376	376
2434	1	1	2	2	0.05977608057969172	-478.0431531854475	0.9999999999999999	58.2555143619015	C23H31NO6S	[M - H2O + H]+	HVKPZSTWAJEFSZ	InChI=1S/C23H31NO6S/c1-7-8-15-13-19(25)29-20-14(2)18(10-9-16(15)20)28-21(26)17(11-12-31-6)24-22(27)30-23(3,4)5/h9-10,13,17H,7-8,11-12H2,1-6H3,(H,24,27)	(8-methyl-2-oxo-4-propylchromen-7-yl) 2-[(2-methylpropan-2-yl)oxycarbonylamino]-4-methylsulfanylbutanoate	CCCC1=CC(=O)OC2=C1C=CC(=C2C)OC(=O)C(CCSC)NC(=O)OC(C)(C)C	4.69999981	1752252;3783501;6568562	COCONUT:(CNP0135414);PubChem:(1752252 3783501 6568562);SuperNatural:(SN00053599);ZINC bio:(ZINC02095859)	3153922	432.1852722167969	197.963622	2848_mapp_batch_00110_sirius_3161	3161
2435	1	2	1	3	0.05975974772107749	-480.60841227982905	0.2648241206030151	37.753186476874134	C14H27NO6S	[M + Na]+	IMNYBILIOIHKJI	InChI=1S/C14H27NO6S/c1-10(18)15-11(14(20)21)9-22-13(6-8-17)12(19)5-3-2-4-7-16/h11-13,16-17,19H,2-9H2,1H3,(H,15,18)(H,20,21)	null	CC(=O)NC(CSC(CCO)C(CCCCCO)O)C(=O)O	0.314520627	""	COCONUT:(CNP0383904);Natural Products:(UNPD188395);SuperNatural:(SN00232554)	3178496	360.1459655761719	156.344004	1633_mapp_batch_00110_sirius_1853	1853
2436	1	1	2	2	0.05926020856154516	-94.8102893941017	0.9999999999999999	95.19505912087301	C29H50O4	[M - H2O + H]+	FWYCPLNBQGHPTR	InChI=1S/C29H50O4/c1-7-18(16(2)3)14-24(31)17(4)19-8-9-20-26-21(10-12-28(19,20)5)29(6)13-11-23(30)27(33)22(29)15-25(26)32/h15-21,23-27,30-33H,7-14H2,1-6H3	(3S,4R,7S,8S,9S,10R,13R,14S,17R)-17-[(2S,3R,5R)-5-ethyl-3-hydroxy-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,4,7-triol	CCC(CC(C(C)C1CCC2C1(CCC3C2C(C=C4C3(CCC(C4O)O)C)O)C)O)C(C)C	5.80000019	10027375;21629646	COCONUT:(CNP0254184);KNApSAcK:(45086);Natural Products:(UNPD148736);PubChem:(10027375 21629646);SuperNatural:(SN00383494);PubMed	3178578	445.3678894042969	687.34776	2492_mapp_batch_00110_sirius_2786	2786
2437	1	1	1	4	0.05901310817864762	-217.10945115402143	0.7095477386934674	4.388423206977097	C19H37NO6	[M + H]+	FVPMXEPAQOIZKO	InChI=1S/C19H37NO6/c1-13-18(24)10-7-15(20-13)6-9-16(22)4-2-3-14(12-21)5-8-17(23)11-19(25)26/h13-18,20-24H,2-12H2,1H3,(H,25,26)	null	CC1C(CCC([NH2+]1)CCC(CCCC(CCC(CC(=O)[O-])O)CO)O)O	0.0	""	COCONUT:(CNP0132088 CNP0250170);SuperNatural:(SN00164267)	3145728	376.2681427001953	370.032678	722_mapp_batch_00110_sirius_832	832
2438	1	1	1	2	0.05827498196911559	-247.2352043031867	0.9999999999999999	68.93564566542997	C18H31NO6	[M + H]+	KSWFSVVSYOJJQX	InChI=1S/C18H31NO6/c1-7-8-10(2)15(21)12(4)17(23)19-9-14(20)11(3)16(22)13(5)18(24)25-6/h8,11-13,15-16,21-22H,7,9H2,1-6H3,(H,19,23)	null	CCC=C(C)C(C(C)C(=O)NCC(=O)C(C)C(C(C)C(=O)OC)O)O	1.39999998	51136272	COCONUT:(CNP0059101);PubChem:(51136272);SuperNatural:(SN00039426 SN00039425 SN00039424 SN00039427);ZINC bio:(ZINC49601669 ZINC49601672 ZINC49601674 ZINC49601678)	3153922	358.2215576171875	290.217462	2704_mapp_batch_00110_sirius_3007	3007
2439	1	1	2	2	0.058034711876183684	-65.68626274718223	0.9999999999999999	120.17402577474301	C20H34O4	[M - H2O + H]+	CKPXZUFMUYWXAT	InChI=1S/C20H34O4/c1-17(12-13-21)6-3-8-19(15-23)10-5-11-20(16-24)9-4-7-18(2)14-22/h7-8,11-12,21-24H,3-6,9-10,13-16H2,1-2H3	null	CC(=CCO)CCC=C(CCC=C(CCC=C(C)CO)CO)CO	3.49214053	""	COCONUT:(CNP0244623);Natural Products:(UNPD140788)	2129920	321.24188232421875	526.79241	103_mapp_batch_00110_sirius_124	124
2440	1	1	1	2	0.05773830073051425	-248.951188019143	0.9949748743718594	50.61957907831404	C53H82O15	[M + H]+	NCMDMZMGJSDWGY	InChI=1S/C53H82O15/c1-3-5-7-9-11-13-15-17-19-20-22-23-25-27-29-31-33-35-44(55)63-38-41(66-45(56)36-34-32-30-28-26-24-21-18-16-14-12-10-8-6-4-2)39-64-52-51(62)49(60)47(58)43(68-52)40-65-53-50(61)48(59)46(57)42(37-54)67-53/h5-8,11-14,17-19,21-23,26-29,41-43,46-54,57-62H,3-4,9-10,15-16,20,24-25,30-40H2,1-2H3	null	CCC=CCC=CCC=CCC=CCCCCC(=O)OC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC	6.9000001	44468178;134751768	Training Set;PubChem:(44468178 134751768);PubChem class - bio and metabolites	16793602	959.5720520019531	650.79822	1762_mapp_batch_00110_sirius_1994	1994
2441	1	1	1	2	0.05767106531046111	-212.46978396932462	0.8165829145728644	8.611723219160806	C17H32N2O6	[M - H2O + H]+	YSDLIYMQHZRCQI	InChI=1S/C17H32N2O6/c1-16(2,3)24-14(22)18-11-9-8-10-12(13(20)21)19(7)15(23)25-17(4,5)6/h12H,8-11H2,1-7H3,(H,18,22)(H,20,21)	null	CC(C)(C)OC(=O)NCCCCC(C(=O)O)N(C)C(=O)OC(C)(C)C	2.84715843	""	COCONUT:(CNP0059424)	2097152	343.2225036621094	480.26469	897_mapp_batch_00110_sirius_1029	1029
2442	1	1	2	2	0.057440975147082074	-190.1327217514723	0.9999999999999999	64.79317823610421	C10H19NO3S	[M - H2O + H]+	ZVJYZSIGVQNOPM	InChI=1S/C10H19NO3S/c1-3-4-5-6-15-7-9(10(13)14)11-8(2)12/h9H,3-7H2,1-2H3,(H,11,12)(H,13,14)	Pentylmercapturic acid	CCCCCSCC(C(=O)O)NC(=O)C	1.60000002	12018987;64141237	PubChem:(12018987 64141237);MeSH:(12018987)	6	216.10520935058594	128.262942	213_mapp_batch_00110_sirius_244	244
2443	1	1	1	4	0.05733297251639429	-313.86671093847	0.7170854271356785	19.60894395281119	C15H20N2O5S2	[M + K]+	KWWFIYOMVNMCJZ	InChI=1S/C15H20N2O5S2/c18-14-12-6-2-3-7-13(12)15(19)17(14)10-5-1-4-8-16-9-11-23-24(20,21)22/h2-3,6-7,16H,1,4-5,8-11H2,(H,20,21,22)	1,3-dioxo-2-[5-(2-sulfosulfanylethylamino)pentyl]isoindole	C1=CC=C2C(=C1)C(=O)N(C2=O)CCCCCNCCSS(=O)(=O)O	1.11567342	208216	PubChem:(208216);PubChem class - safety and toxic	67108866	411.0450744628906	572.84907	2056_mapp_batch_00110_sirius_2309	2309
2444	1	1	2	2	0.05713667626278218	-85.31906237621982	0.9999999999999999	76.0544924490218	C13H16O	[M + H]+	CMKCTUAFZPHYTE	InChI=1S/C13H16O/c1-9(2)10-3-5-11(6-4-10)13(14)12-7-8-12/h3-6,9,12H,7-8H2,1-2H3	cyclopropyl(4-isopropylphenyl)methanone	CC(C)C1=CC=C(C=C1)C(=O)C2CC2	3.52905321	81395	PubChem:(81395);NORMAN:(NS00036876)	262146	189.12747192382812	162.93395999999998	1378_mapp_batch_00110_sirius_1565	1565
2445	1	1	2	2	0.05651673522470216	-427.5183797967136	0.9999999999999999	28.87888641418973	C14H25NO5S	[M - H2O + H]+	RMPMZCPVBQOHTK	InChI=1S/C14H25NO5S/c1-3-4-5-6-12(18)13(7-8-16)21-9-11(14(19)20)15-10(2)17/h8,11-13,18H,3-7,9H2,1-2H3,(H,15,17)(H,19,20)	L-Cysteine, N-acetyl-S-[2-hydroxy-1-(2-oxoethyl)heptyl]-	CCCCCC(C(CC=O)SCC(C(=O)O)NC(=O)C)O	1.0	71344436;71351453;90657287	COCONUT:(CNP0211919);Natural Products:(UNPD157070);PubChem:(71344436 71351453 90657287);SuperNatural:(SN00233370);PubChem class - bio and metabolites;PubMed;Biocyc:(CPD-14707)	19957826	302.1422119140625	160.699374	448_mapp_batch_00110_sirius_518	518
2446	1	2	1	2	0.055704365840854184	-222.86604043444063	0.050753768844221114	100.05336409327347	C35H62O4	[M + K]+	QZWUQJSCLRZBFE	InChI=1S/C35H62O4/c1-3-4-5-6-7-15-18-21-24-31-33(38-31)26-27-34-32(39-34)25-22-19-16-13-11-9-8-10-12-14-17-20-23-30-28-29(2)37-35(30)36/h28-29,31-34H,3-27H2,1-2H3	null	CCCCCCCCCCC1C(O1)CCC2C(O2)CCCCCCCCCCCCCCC3=CC(OC3=O)C	12.8000002	10768957	COCONUT:(CNP0280504);Natural Products:(UNPD50792);PubChem:(10768957);SuperNatural:(SN00400550)	3178498	585.42724609375	602.63226	2235_mapp_batch_00110_sirius_2499	2499
2447	1	1	2	2	0.05517887496593172	-427.2043970520132	0.9999999999999999	48.989520602661806	C17H29N3O4	[M - H2O + H]+	YXNJSDSULLKZNU	InChI=1S/C17H29N3O4/c1-22-10-16(21)18-8-15-9-24-7-4-20(15)17(11-18)12-19(13-17)14-2-5-23-6-3-14/h14-15H,2-13H2,1H3	null	COCC(=O)N1CC2COCCN2C3(C1)CN(C3)C4CCOCC4	-0.800000012	129602557	PubChem:(129602557);COCONUT:(CNP0005785)	2097154	322.2124786376953	114.35992800000001	227_mapp_batch_00110_sirius_261	261
2448	1	1	1	2	0.054524701695403625	-268.6818608686856	0.9773869346733669	7.765765728789855	C9H21N5O2	[M + Na]+	SXJFFTCQBXWXAY	InChI=1S/C9H21N5O2/c10-4-2-6-14-9(12)13-5-1-3-7(11)8(15)16/h7H,1-6,10-11H2,(H,15,16)(H3,12,13,14)	null	C(CC(C(=O)O)N)CNC(=NCCCN)N	-1.93139029	137349050	PubChem:(137349050);PubChem class - bio and metabolites	16777218	254.1595001220703	106.70631	1507_mapp_batch_00110_sirius_1711	1711
2449	1	1	2	2	0.05432975736277646	-264.8993716028177	0.9999999999999999	7.32860782659148	C11H21NO3S	[M - H2O + H]+	WUVVOUFAPBDGTP	InChI=1S/C11H21NO3S/c1-3-4-5-6-10(13)12-9(11(14)15)7-8-16-2/h9H,3-8H2,1-2H3,(H,12,13)(H,14,15)	n-hexanoylmethionine	CCCCCC(=O)NC(CCSC)C(=O)O	2.0999999	89493;12072126;12072127;129778059	PubChem:(89493 12072126 12072127 129778059);NORMAN:(NS00050438)	262146	230.1211395263672	136.131264	62_mapp_batch_00110_sirius_74	74
2450	1	1	1	1	0.05405497247254998	-363.51113926935164	0.5487437185929649	10.742657895193837	C26H31NO11	[M - H2O + H]+	XTPQMURHIPQGIA	InChI=1S/C26H31NO11/c1-34-16-7-4-15(13-18(16)35-2)10-11-27-20(28)9-6-14-5-8-17(19(12-14)36-3)37-26-23(31)21(29)22(30)24(38-26)25(32)33/h4-9,12-13,21-24,26,29-31H,10-11H2,1-3H3,(H,27,28)(H,32,33)	null	COC1=C(C=C(C=C1)CCNC(=O)C=CC2=CC(=C(C=C2)OC3C(C(C(C(O3)C(=O)O)O)O)O)OC)OC	1.60000002	131839076	PubChem:(131839076);HMDB:(135499)	10	516.1868896484375	188.514414	2483_mapp_batch_00110_sirius_2777	2777
2451	1	1	2	2	0.05352890191555902	-878.3754667117553	0.9999999999999999	75.35876118665163	C17H29N5O7	[M - H2O + H]+	RHKXZKZBFQSNDT	InChI=1S/C17H29N5O7/c1-8(17(28)29)20-16(27)13(9(2)23)22-15(26)11(5-6-12(18)24)21-14(25)10-4-3-7-19-10/h8-11,13,19,23H,3-7H2,1-2H3,(H2,18,24)(H,20,27)(H,21,25)(H,22,26)(H,28,29)	2-[[2-[[5-amino-5-oxo-2-(pyrrolidine-2-carbonylamino)pentanoyl]amino]-3-hydroxybutanoyl]amino]propanoic acid	CC(C(C(=O)NC(C)C(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C1CCCN1)O	-2.19064879	20012163;72187576	PubChem:(20012163 72187576);PubChem class - bio and metabolites	16777218	398.2023620605469	148.114434	536_mapp_batch_00110_sirius_621	621
2452	1	2	1	3	0.05349872495056748	-412.07375825603583	0.9291457286432161	38.71678090323288	C21H25NO6	[M + Na]+	BZGKTUTVTXNQLT	InChI=1S/C21H25NO6/c1-24-15-7-5-13(11-17(15)26-3)9-10-22-21(23)20-19(28-20)14-6-8-16(25-2)18(12-14)27-4/h5-8,11-12,19-20H,9-10H2,1-4H3,(H,22,23)	null	COC1=C(C=C(C=C1)CCNC(=O)C2C(O2)C3=CC(=C(C=C3)OC)OC)OC	2.5999999	131839049	HMDB:(135467);PubChem:(131839049);PubChem class - bio and metabolites	16777226	410.1571502685547	255.023472	1742_mapp_batch_00110_sirius_1972	1972
2453	1	1	2	3	0.05342537073006748	-235.79411597574844	0.5100502512562815	48.239703727848436	C13H23N5O5	[M - H2O + H]+	PZCWJVNNGLWAOR	InChI=1S/C13H23N5O5/c1-7(6-19)17-10(20)4-16-13(23)9(3)18-11(21)5-15-12(22)8(2)14/h6-9H,4-5,14H2,1-3H3,(H,15,22)(H,16,23)(H,17,20)(H,18,21)	null	CC(C=O)NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)C(C)N	-2.5999999	101043853	PubChem:(101043853);PubChem class - bio and metabolites	16777218	312.1651916503906	142.05825	2525_mapp_batch_00110_sirius_2821	2821
2454	1	1	2	2	0.053295713912692666	-153.43234005254126	0.9999999999999999	23.275213192889556	C19H39NO4	[M + H]+	SMTGDXIILDYVOM	InChI=1S/C19H39NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-18(23)19(24)17(15-21)20-16-22/h16-19,21,23-24H,2-15H2,1H3,(H,20,22)	Phytoceramide	CCCCCCCCCCCCCCC(C(C(CO)NC=O)O)O	4.9000001	16755623	MeSH:(16755623);PubChem:(16755623);PubMed	70	346.29588317871094	431.60415	598_mapp_batch_00110_sirius_692	692
2455	1	7	2	12	0.0531103398263064	-463.3502737376486	0.018090452261306532	7.735627653389003	C27H29N3O5S	[M + H]+	KGISHOZEUVOVTB	InChI=1S/C27H29N3O5S/c1-27(2,3)22-14-20(19-11-12-23(34-4)29-26(19)31)24-21(25(22)35-5)13-17(15-28-24)16-7-9-18(10-8-16)30-36(6,32)33/h7-15,30H,1-6H3,(H,29,31)	N-{4-[6-Tert-Butyl-5-Methoxy-8-(6-Methoxy-2-Oxo-2,5-Dihydropyridin-3-Yl)quinolin-3-Yl]phenyl}methanesulfonamide	CC(C)(C)C1=C(C2=C(C(=C1)C3=CC=C(NC3=O)OC)N=CC(=C2)C4=CC=C(C=C4)NS(=O)(=O)C)OC	4.5	49835560;59614529	MeSH:(49835560);PubChem:(49835560 59614529);PubMed;PubChem class - bio and metabolites	16777286	508.18858337402344	536.1206999999999	1956_mapp_batch_00110_sirius_2206	2206
2456	1	2	1	2	0.05310061622041757	-923.7923547780266	0.2306532663316583	8.393465756700358	C17H28N6O9	[M + H]+	ZIHLXWXFZJRYME	InChI=1S/C17H28N6O9/c18-4-13(27)23-3-1-2-11(23)17(32)22-10(8-25)16(31)21-9(7-24)15(30)20-5-12(26)19-6-14(28)29/h9-11,24-25H,1-8,18H2,(H,19,26)(H,20,30)(H,21,31)(H,22,32)(H,28,29)	null	C1CC(N(C1)C(=O)CN)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NCC(=O)O	-7.30000019	135393496	PubChem:(135393496);PubChem class - bio and metabolites	16777218	461.1981201171875	234.12597	1002_mapp_batch_00110_sirius_1149	1149
2457	1	1	1	2	0.052966291506451366	-609.0359896809174	0.9959798994974873	40.31274915186452	C36H63NO5	[M + H]+	NATYWQKUZWVIEC	InChI=1S/C36H63NO5/c1-20-11-15-34(6)25(32(20,3)4)14-18-36(8)27(34)10-9-26-33(5)16-12-22(23(33)13-17-35(26,36)7)21(2)28(39)30(41)31(42)29(40)24(38)19-37/h9-10,20-31,38-42H,11-19,37H2,1-8H3	null	CC1CCC2(C(C1(C)C)CCC3(C2C=CC4C3(CCC5C4(CCC5C(C)C(C(C(C(C(CN)O)O)O)O)O)C)C)C)C	6.5	101427419;139584028	PubChem:(101427419 139584028);COCONUT:(CNP0353378)	2097154	590.47802734375	672.27042	595_mapp_batch_00110_sirius_688	688
2458	1	4	2	6	0.052862186045838165	-127.19485655978676	0.017587939698492462	63.98659840346324	C39H75O13P	[M + H]+	UOPVDXWZFLMKIL	InChI=1S/C39H75O13P/c1-3-5-7-9-11-13-15-16-18-20-22-24-26-28-33(41)51-31(29-49-32(40)27-25-23-21-19-17-14-12-10-8-6-4-2)30-50-53(47,48)52-39-37(45)35(43)34(42)36(44)38(39)46/h31,34-39,42-46H,3-30H2,1-2H3,(H,47,48)	1-tetradecanoyl-2-hexadecanoyl-glycero-3-phospho-(1''-myo-inositol)	CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O	9.19999981	52928401;75961273	PubChem:(52928401 75961273);YMDB:(1226)	65538	783.502197265625	662.01276	1089_mapp_batch_00110_sirius_1242	1242
2459	1	1	1	1	0.0527239821249919	-236.29813047603028	0.9999999999999999	16.53235750259984	C20H41NO4	[M - H2O + H]+	SZUJJDLBXJCDNT	InChI=1S/C20H41NO4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-19(24)20(25)18(16-22)21-17(2)23/h18-20,22,24-25H,3-16H2,1-2H3,(H,21,23)	C2 Phytoceramide	CCCCCCCCCCCCCCC(C(C(CO)NC(=O)C)O)O	4.9000001	5046513;9798946;10451108;98470094	MeSH:(9798946);PubChem:(5046513 9798946 10451108 98470094);PubMed	70	342.3003845214844	495.88645799999995	2602_mapp_batch_00110_sirius_2901	2901
2460	1	1	2	2	0.051829792055203196	-317.45643623536733	0.9999999999999999	13.816380573708617	C16H21BO2	[M + H]+	OZQWJKOXOILFRR	InChI=1S/C16H21BO2/c1-15(2)11-9-13(15)16(3)14(10-11)18-17(19-16)12-7-5-4-6-8-12/h4-8,11,13-14H,9-10H2,1-3H3	2,9,9-trimethyl-4-phenyl-3,5-dioxa-4-boratricyclo[6.1.1.0~2,6~]decane	B1(OC2CC3CC(C3(C)C)C2(O1)C)C4=CC=CC=C4	3.68254614	13204725;13204726;13204727;13204728;11834658;11391198;58961317;99864582;99864584;100632477;102243640;100912112;124630339;124865439	PubChem:(13204725 13204726 13204727 13204728 11834658 11391198 58961317 99864582 99864584 100632477 102243640 100912112 124630339 124865439);PubChem class - safety and toxic	67108866	256.1748962402344	123.762198	1769_mapp_batch_00110_sirius_2003	2003
2461	1	1	2	2	0.05176164300925395	-550.8558100648146	0.9994974874371858	63.0505489989655	C31H43N3O6	[M + H]+	KNFCOATZMDNYJT	InChI=1S/C31H43N3O6/c1-4-6-7-8-9-10-11-12-13-14-29(35)32-23-30(36)34-33-22-24-15-20-27(28(21-24)39-5-2)40-31(37)25-16-18-26(38-3)19-17-25/h15-22H,4-14,23H2,1-3H3,(H,32,35)(H,34,36)	[4-[[[2-(dodecanoylamino)acetyl]hydrazinylidene]methyl]-2-ethoxyphenyl] 4-methoxybenzoate	CCCCCCCCCCCC(=O)NCC(=O)NN=CC1=CC(=C(C=C1)OC(=O)C2=CC=C(C=C2)OC)OCC	7.4000001	3697004;5897672;9631539	PubChem:(3697004 5897672 9631539);PubChem class - safety and toxic	67108866	554.32275390625	225.52691399999998	1564_mapp_batch_00110_sirius_1778	1778
2462	1	1	1	1	0.05055945464838472	-204.34632909614598	0.7120603015075377	15.036367332078445	C20H39NO5	[M - H2O + H]+	PGTMBLYETHSUKL	InChI=1S/C20H39NO5/c1-4-6-7-8-9-10-11-12-13-15-25-19(22)18(14-5-2)21-20(23)26-17-16-24-3/h18H,4-17H2,1-3H3,(H,21,23)	null	CCCCCCCCCCCOC(=O)C(CCC)NC(=O)OCCOC	6.0	91726635	COCONUT:(CNP0083980);PubChem:(91726635);CHEBI:(144341)	2097186	356.2794494628906	418.49523	1720_mapp_batch_00110_sirius_1946	1946
2463	1	3	1	1	0.04987412886023608	-280.336457560327	0.023115577889447236	3.2011340416919456	C8H12N2O3S2	[M - H2O + H]+	GAQKATHBUOPGIM	InChI=1S/C8H12N2O3S2/c1-5-7(11)10(8(14)9-5)6-2-3-15(12,13)4-6/h5-6H,2-4H2,1H3,(H,9,14)	3-(1,1-dioxothiolan-3-yl)-5-methyl-2-sulfanylideneimidazolidin-4-one	CC1C(=O)N(C(=S)N1)C2CCS(=O)(=O)C2	-0.300000012	17446869;25951343;25951345;25951347;25951349	PubChem:(17446869 25951343 25951345 25951347 25951349);CHEBI:(140216)	34	231.02650451660156	36.630232199999995	3096_mapp_batch_00110_sirius_3432	3432
2464	1	4	2	2	0.04964193429297166	-135.29464162825641	0.026130653266331662	0.5914968961994167	C9H9F3O2	[M - H2O + H]+	RILZRCJGXSFXNE	InChI=1S/C9H9F3O2/c10-9(11,12)14-8-3-1-7(2-4-8)5-6-13/h1-4,13H,5-6H2	4-(Trifluoromethoxy)benzeneethanol	C1=CC(=CC=C1CCO)OC(F)(F)F	2.59861851	10750766	PubChem:(10750766);PubChem class - safety and toxic	67108866	189.05267333984375	81.497124	587_mapp_batch_00110_sirius_679	679
2465	1	1	1	3	0.04869530085643148	-298.4025756683527	0.5170854271356784	15.624114528180396	C25H46O13	[M + Na]+	CSNVXIGKBDRUHD	InChI=1S/C25H46O13/c1-2-3-4-5-6-7-8-9-10-17(27)34-11-12-35-24-22(32)21(31)19(29)16(38-24)14-36-25-23(33)20(30)18(28)15(13-26)37-25/h15-16,18-26,28-33H,2-14H2,1H3	2-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyethyl undecanoate	CCCCCCCCCCC(=O)OCCOC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O	0.300000012	6852162	PubChem:(6852162);PubChem class - bio and metabolites	16777218	577.2828063964844	291.120858	1289_mapp_batch_00110_sirius_1469	1469
2466	1	1	2	2	0.04793842723755	-54.83317936958022	0.9999999999999999	14.466641425628758	C20H32O2	[M - H2O + H]+	UXYRZJKIQKRJCF	InChI=1S/C20H32O2/c1-12-10-14(21)11-13-4-5-15-16-6-7-18(22)19(16,2)9-8-17(15)20(12,13)3/h12-13,15-18,22H,4-11H2,1-3H3	Proviron	CC1CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C	4.14468288	15020;616642;451146;7061289;7061292;10590720;10709582;11869651;11869652;11869653;16394601;22295049;22809684;44629823;54378060;57188096;70537789;73951819;99565680;99568066;91873629;124912181;124912182;124912183;133128930	HMDB:(6036);SuperNatural:(SN00216613 SN00064682 SN00064681 SN00064680 SN00064679);ZINC bio:(ZINC03881974 ZINC03881975 ZINC03881976 ZINC03881977);additional;MeSH:(15020);PubMed;NORMAN:(NS00007289);COCONUT:(CNP0346840);PubChem:(15020 616642 451146 7061289 7061292 10590720 10709582 11869651 11869652 11869653 16394601 22295049 22809684 44629823 54378060 57188096 70537789 73951819 99565680 99568066 91873629 124912181 124912182 124912183 133128930);CHEBI:(135293);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	87842926	287.23724365234375	474.499482	615_mapp_batch_00110_sirius_711	711
