row ID,row m/z,row retention time,202404241651_EB_dbgi_003163_01_01.mzML Peak area,202404241651_EB_dbgi_003169_01_02.mzML Peak area,202404241651_EB_dbgi_003173_01_01.mzML Peak area,202404241651_EB_dbgi_003186_01_01.mzML Peak area,202404241651_EB_dbgi_003190_01_01.mzML Peak area,202404241651_EB_dbgi_003194_02_01.mzML Peak area,202404241651_EB_dbgi_003200_01_01.mzML Peak area,202404241651_EB_dbgi_003206_01_01.mzML Peak area,202404241651_EB_dbgi_003210_02_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_01.mzML Peak area,202404241651_EB_dbgi_mapp_QC_02.mzML Peak area,202404241651_EB_dbgi_mapp_QC_03.mzML Peak area,202404241651_EB_dbgi_mapp_QC_04.mzML Peak area,202404241651_EB_dbgi_mapp_QC_05.mzML Peak area,202404241651_EB_dbgi_mapp_QC_06.mzML Peak area,202404241651_EB_dbgi_mapp_blk_01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_post03.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241651_EB_dbgi_mapp_blk_pre03.mzML Peak area,
3193,165.0545833061321,3.697433627272728,36225.65060732389,14575.685151136891,55026.29406333409,53913.017839158616,171827.909828046,10068.875691375046,6527517.036769377,42325.45584542289,1847.356060018025,344139.8687372221,321322.40364799235,326604.00763719203,309648.0053927033,356958.2700348395,334109.686249685,483.30128620751907,417.6052108439916,599.2803708617973,428.50557141356614,0,838.9719676823981,542.9776395732654,482.70920047484094,
3194,257.17476694174184,5.672665543478261,677.5375257077926,1042.0963666149537,917.8085920165511,948.44892720699,1159.7360792826953,539.5344465476442,3745812.7218625797,913.1602137861717,934.2953720786579,331915.4944628174,345209.84063066007,364822.1270836526,340286.3424447141,364319.96991864743,361882.33102727274,2247.2351756915805,1255.4174487663895,1757.8372760006555,1231.1824058909888,2147.3506711021987,9603.462452938333,3126.9387009383354,1315.780717694954,
3195,271.06003882820414,4.50415244117647,2777.9076917475536,0,654.4734021598708,1595.0911781418577,9255.806867573005,5826.592609102191,4520546.810813935,43244.41669363358,8209.154361371384,448015.6026738999,422205.21366574505,467381.9859209593,427759.5468923456,487888.34790817834,484521.54136588855,0,0,1529.988013846486,0,618.6905102504799,1577.9819539284786,0,0,
3196,471.2562817346482,3.99407426,21086.833433566124,31735.116177906388,47822.863054143105,3600.9397701416046,11161.503508165979,1758.0877736315854,6581938.076231397,4624.860624609419,40855.748280427666,1013513.3090989129,1056145.3727124198,1040419.5027899907,936243.0925625424,1109179.42210491,1034188.3009275865,0,0,0,0,0,0,0,0,
3197,480.28054452307435,3.625055306666667,12049.16315361322,28315.70518873694,21056.946359940634,1616.4907104272436,9004.884047985362,2766.4609474057984,4888896.646402842,114109.38825266478,0,320459.7400500702,446129.7252333784,435751.09601232706,426026.1823803818,455320.15274284536,416035.54801245657,0,0,0,0,0,532.9334996026511,0,0,
3198,305.1510815494275,7.687413644444446,0,0,0,0,0,534.8849682700094,5634635.942622955,1143.2492428695796,0,1250555.1509135019,1267352.3643622198,1294027.8861245986,1204104.9061871807,1355483.1191704695,1340153.2406063147,0,0,0,0,0,0,0,0,
3199,342.2635407043645,7.262727473913045,7041.635895037735,28900.55295382924,33495.68372469135,6264.560084519397,9972.75435874804,19827.553515735643,4058586.5058834977,23698.353493183553,8112.755068107323,503332.8244792354,509437.2508612796,465651.1450125389,490385.62777372554,504584.45814332,518383.78366259596,27963.01596062709,17082.569747305613,7007.282425315512,10096.3070223047,14309.321859779222,43800.15784500024,27762.308816671484,12332.65548555496,
3200,277.11999580746607,6.587123719999999,0,0,0,0,592.8665037685819,977.531148157803,5111428.513055337,1359.7787610395392,0,1038370.5038020085,1055924.0827627676,1195637.432471482,1056964.4861931258,1228329.9531656816,1202367.609601162,0,0,0,0,0,0,0,0,
3201,276.2169331836897,5.366156826086957,864.6766088745283,757.3478726923452,1330.9512872079822,983.2871679888135,614.4859423828198,1132.446930150848,3063422.0967631815,1006.3639304106007,590.7351300907848,307080.7954983582,305525.0018934336,296150.9200197064,282206.6244721861,323861.4500034128,301387.86612103,703.8007316894615,656.9115405819986,791.3398605461342,472.19769912083564,594.653517687748,8530.68204477969,1184.3114948914006,2050.215456265554,
3202,464.1916139390734,3.9269778333333334,907.9522499787575,0,4111.387724024329,712.1105949096984,1157.6674344001112,0,2776440.847746831,948.8791255078067,0,254678.05646435072,259013.69374835,261945.77347670592,260644.0905514496,280367.5504661723,264230.1068085713,0,0,0,0,0,0,0,0,
3203,466.3007549709745,3.6592314285714287,10498.728559453135,6605.276445270994,6469.245533359876,18014.78581171302,4222.048652072825,0,8311687.6403377,12689.361765439387,3146.31010858598,326221.2318013803,372547.0390191517,411784.12256979337,782653.403170211,777036.8139506129,812856.4425478068,0,0,0,0,0,0,0,0,
3204,265.1795209690939,6.068324239130434,4284.412322687978,4790.011979736365,7973.795072479835,3509.796248110766,3801.114017246301,5747.378091584543,3165887.4583051596,10407.41438080453,2927.029493307506,312721.48391582473,316481.0764188815,317973.333255935,312516.70995529945,339508.4835651659,336317.4935223144,4288.969047021734,2498.9321915992723,1251.3041212961252,3315.3164341098513,2442.101746947542,10233.829137071645,2095.515894807168,3505.4995943840395,
3205,360.1646728515625,1.8580614,0,0,0,0,0,0,2307871.203433312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3206,270.09707266303354,3.631888992307692,3512.778867674593,9852.994840179232,23001.354139611376,0,69477.76331221551,8801.735714882043,3335763.0603904035,367894.7696836514,0,326992.1624583971,299227.2750467442,331958.10089205694,313000.6959818792,342422.6404710695,333060.86184971285,0,0,0,0,0,0,0,0,
3207,489.2668982708644,3.6933176333333337,12907.436054484564,2806.4603072907917,8781.185297250697,10802.775579189092,24555.34888115902,2968.3497828255367,2144332.519122908,22623.660394763665,2172.132534032201,258383.1575593223,73085.78622375106,204255.16504298642,114294.07927003124,120766.8312411094,96618.81151368702,0,0,0,0,0,0,0,0,
3208,471.12624839108014,2.2209091533333334,2336.2532932382856,90622.75229365374,51189.24053073922,2763.8327594003867,4455.376683307597,16615.963745879842,3067997.990561212,21258.963935707165,220583.4000722529,629171.4638337113,602997.5742912563,572180.4445747227,669005.5462015815,584564.6101143748,553776.0548453265,0,0,0,0,0,0,0,0,
3209,452.24962603482334,2.8696481133333336,18909.125037544836,2898.2634621811862,16271.74043787299,9363.643795511704,22499.09083645382,3211.408733452181,4528160.243146409,2552.447972781727,3001.115651630931,283482.82117694576,263606.33489551925,245479.395675657,238828.78368782895,255039.6269362285,262440.39346105105,0,0,0,0,0,0,0,0,
3210,323.1096648272346,1.8435928999999998,0,0,11939.10186200246,1384.41158069826,0,3402.2008354833756,3340856.0372666856,1147.1261825383228,0,456413.9338358502,482759.62517811154,480869.2233050447,461840.22107336647,520275.5370691048,499588.74960563774,0,423.9598754729027,990.8409990388147,1069.9646740491903,1452.1628111162113,0,495.206945711059,1170.5952712800315,
3211,390.2122102246336,2.619033064285714,71709.35770426833,269492.9960750158,0,41312.58325754141,72841.4122218337,91861.57201172035,3051986.447546416,158690.83353248893,145313.08978084582,422507.9930141726,424028.01982693357,445021.6511876078,452213.60728987394,467785.42286491464,433575.12972168386,0,0,0,0,0,0,0,0,
3212,522.2331849390147,3.903842807142857,746.6265931933586,4696.845549205078,579.8612379983158,0,1919.3370064343599,4357.374006555237,2792554.263014992,4009.7426236721435,1696.0559429853542,375268.71137358923,364599.85517642525,366318.02796586824,353933.2064609055,398227.0658127456,386359.20510988886,0,0,0,0,0,0,0,0,
3213,339.10709527463325,3.855925866666667,7743.863410582009,30920.821844002152,11450.04551661472,1749.59631693751,33077.50768040326,2443.711588595208,2611470.996281922,46513.43213859778,2114.0505580078666,247051.4996878416,234409.5486544334,256576.30733448992,247684.70859676134,284741.9802344512,273838.9998078503,0,0,0,0,0,0,0,0,
3214,356.27924356348683,7.216946265217393,3373.0639184443407,9967.710040193771,18987.99393338661,5909.849303712728,9770.61919195754,2434.165484560558,3208040.4586914997,1354.4694145019275,8060.708797447166,359743.35103539575,338736.15989302314,305515.0300680304,338656.75520669186,353346.0354329636,340066.1851011905,1152.0897291827077,1515.146760887768,1318.8818974570481,2284.409927228042,2332.269146477766,11378.00090336135,2262.1029696782316,2449.0147399090574,
3215,469.1466985849234,3.7737113846153845,46706.646009422264,0,1357.3626444382044,3742.122028560092,14280.88341268384,7274.676317039041,2834075.4764832575,13886.886054045463,0,671890.3557576997,791538.6875982838,706201.5420241276,719282.639096888,752279.4215064843,710679.3469454458,0,0,0,0,0,0,0,0,
3216,550.410847748218,9.904020756249999,19381.410140498985,4545.551543378765,30780.375077044253,5455.060593371776,5341.204894734186,8979.106924438785,4390953.891385093,5490.3397209108425,9504.469709970908,284144.14960743865,462619.2032089617,465124.3729791546,485938.3388627216,474380.8713758503,513653.12838256743,0,0,0,0,0,1592.7272800810679,0,0,
3217,375.06848361116624,3.658587546153847,0,0,0,9832.11115345169,0,671.5573593749946,1927173.175845946,6866.586436150016,0,182564.43554246926,142171.10896897677,164837.37354254408,142816.31841474163,186674.11202310343,204582.5918584135,0,339.8375835970456,0,0,0,884.2576778173773,514.3260147517244,0,
3218,480.18630414286616,3.4912097833333333,4959.676081415035,0,0,4761.542214829076,30733.19605520234,4878.229505903348,2363080.0998280626,19572.152986010744,0,246419.79453581,252625.87934321375,237617.67494349528,251364.2075785505,233058.2694606914,202121.26765726885,0,0,0,0,0,0,0,0,
3219,437.2382111841318,3.0968735,0,0,0,0,0,0,2468494.690576897,0,0,215612.62060026612,216396.53783421102,240944.8413605919,200112.6908293467,232779.37045116274,261775.01830621937,0,0,0,0,0,0,0,0,
3220,323.16161953367777,6.856662264705883,0,749.9375983886807,1544.012434928072,0,1111.851451169603,0,3578629.132768129,716.6268754585008,473.3921274213777,672637.0712142754,671336.8702646,736161.814245528,727064.7119492189,827176.3605145285,733551.9909636086,0,469.4007529753184,678.176362597412,705.9923564612118,0,0,524.0532862298808,1427.4358479682517,
3221,257.1741763837409,3.4206911136363645,15635.732288566594,5375.422092726515,9351.5142105425,20667.873813150676,5239.079712370605,4438.866376536603,2649278.258754345,9659.403183498122,7136.673899532685,225011.66790745346,296991.6794373095,305362.8742096231,282212.678864362,266381.44203078793,288086.4558477901,536.8176761301236,1045.107257810299,434.7721194301653,0,399.9173734130712,2281.008355141128,2102.131155692168,1224.3822606547722,
3222,239.16384818061945,3.4826519130434774,4576.890758428766,9697.20231254296,9952.226499527364,2603.3467233786455,11502.845973102621,7738.230015539057,1938592.7728885622,7023.278462978064,9635.39649562063,187975.6603796719,228997.99531358163,192335.09716748324,234434.28553681134,200582.84476312593,241445.9253699682,646.430682985829,756.0986718764641,569.4170968799101,596.6482330371057,942.5100680515061,3841.7142960089072,1249.2643045729958,1689.2387079426064,
3223,494.33229126299494,3.9769431,13142.19000666047,26433.771498538707,33250.994253419114,706.8346869916902,4573.835839822226,9329.252046424868,4156357.1469775112,1986.3280589618535,4780.429470111325,472602.5919971665,485703.49721319706,453343.40641371824,489471.02575129224,509575.0755355586,493290.86464841885,0,0,0,0,0,0,0,0,
3224,522.3793591090612,9.2932479375,0,0,0,0,0,0,3043665.252239919,0,0,226956.54443915744,361284.70633710746,344243.05089932826,392641.8796013707,414665.69964647316,392723.4941235122,0,0,0,0,0,4782.468395865397,0,0,
3225,283.19021932371095,6.158288482608694,17979.430372217255,13055.09868840681,9455.215190199395,3552.0326377853253,7803.22949262613,6530.0858304053645,2557435.0103972573,12950.535808441484,5354.151787570054,237598.27771482748,258004.13754429008,255973.1866295233,254027.77014833366,264835.665880973,270440.57901411713,5308.174779114322,2957.271509662346,1791.9229465316669,3677.980157740688,3130.208141644367,7956.510040053119,1996.5503935003767,4663.362898974284,
3226,480.28093950907396,2.877388285,6810.678076141072,4246.476964628893,0,2499.605597364972,7290.009544814947,5490.558862613574,4906210.584892599,20074.87595656354,1098.987677812529,128977.9245076293,135110.7076297027,132517.5544826202,160085.110527615,149675.99949248487,150549.52688003302,0,0,598.5402363281321,678.7648686884881,715.9673635363727,675.2927796240192,1533.8465645852089,574.3511156740833,
3227,443.2248280639648,3.31836428,12892.735332222685,15035.880644794217,7133.4951613374415,3396.284000629398,9481.981397008334,1342.380287134303,2614031.1349310633,30574.65666401368,8046.265835295425,486814.35384316806,294714.1134305275,316178.2854389579,287715.79862153775,501976.8196727511,475251.3156096448,0,0,0,0,0,0,0,0,
3228,330.11836559970817,0.7699884685714286,21846.643300563876,13404.742411200023,12107.752092421277,3834.786909480461,0,1378716.5669051434,9384803.82769458,1983395.461948487,3051.6105917277932,1109679.1387911306,1204483.098144146,990352.1831128908,932796.890785665,935505.4390476425,1017122.7023017373,0,0,0,0,0,0,0,0,
3229,482.16559720194573,3.2097891083333336,25893.344685714907,0,0,88804.6147441229,1929.6856696596744,985.8457511367204,2566414.5114389732,0,0,450031.7417272139,492713.78338565584,468830.36506203545,470189.8140964023,501248.00303626445,521053.7797825556,0,0,0,0,0,0,382.7538384862037,0,
3230,401.2148152392467,4.569489925,4069.094022249786,0,0,688.6133208640467,627.8309825185428,463.30236888789733,1870816.3703728986,1247.6665000210494,0,376166.03236137086,347368.01987345424,356167.19933029904,383995.95515033836,421457.6551196163,383795.51938046544,0,0,0,0,0,0,0,0,
3231,258.19602436489527,6.5889332125,0,0,0,0,0,489.7457681726109,1938231.9944000477,0,0,307444.8592287932,306569.7518474381,310083.24125823844,302638.4174438212,310261.41388095275,333744.28042894887,0,0,0,0,0,0,0,0,
3232,267.1952874107368,6.747422160869566,2389.390445348914,6377.377784101994,3873.4881759214436,6405.797840195969,4477.473153655542,5047.080776285044,2540717.830155096,4373.932044915526,4788.386153540668,220079.101193794,218299.66817214157,240827.72086473627,235531.97869274797,255930.4836812621,251432.96373643348,7361.9327474167785,3842.765328895589,9171.939883293366,3137.4383114523707,6067.29181155462,4892.306924616231,5104.317932182563,2946.5674588476195,
3233,432.2590599722814,3.0360507866666664,316016.2403618762,340534.0462940817,435600.45652811776,73368.69722827782,334196.5038874688,815669.5233709777,2061053.8735488178,2078113.9655559107,165302.2508847681,615628.3034800299,617731.8589396509,629516.8772254108,657579.8115825821,674871.1261319254,698341.30256488,0,0,0,0,0,0,0,0,
3234,447.16419570140346,3.7296420153846155,8695.999880380368,1175.7138694914702,0,0,4675.753263244611,0,1771814.2036489123,0,7740.513301579077,150679.690992656,132695.88025600614,140583.48956528865,156774.97514626113,144880.9271051484,148140.93407071865,0,0,555.6313664223628,373.0906404272533,0,0,0,0,
3235,494.33232116699213,4.347557216666666,0,975.6596704965597,680.1318170946995,0,0,2107.0432160609953,3167775.197136743,891.1970922326659,1568.8199878945306,308251.9342024978,337878.2245627503,340882.9963257123,338338.51887203753,348394.5280933837,363246.8801881993,0,0,0,0,0,0,0,0,
3236,487.2503065740999,3.4863520800000005,16466.43756958588,8838.654370381375,2506.826900709945,12280.083412673619,12136.413579020606,12251.232122177482,3173077.8946524467,6190.6768570136865,6698.733625757813,505976.3536455681,481119.0106047643,364510.3348303215,349184.82310677634,427544.1625473376,396881.23751229723,0,0,0,0,0,0,0,0,
3237,330.26377486234867,4.926857660869565,2330.7003215789728,725.2970156249378,5998.058639296743,1041.4229562656856,806.5492193877631,2018.9017610741967,2019270.3120398293,841.8790385053292,704.4608938403187,218809.45274200654,217922.90844181506,220898.23968427625,219147.53891789197,229973.37497664962,220307.16044187808,559.898830491183,728.1909999228114,685.8283205500569,525.8083178924461,575.5764297553633,6791.538551548741,941.6389977649037,743.5242037089436,
3238,356.20637021745955,2.1542128,0,0,0,0,0,4861.819125435076,2274601.6616528784,0,0,214958.03950387426,220685.97752943842,229770.07284986795,211061.9226723921,210184.80982619512,215013.75789856532,0,0,0,0,0,0,0,0,
3239,494.20195782373827,3.9707272000000002,3256.583678637461,0,2108.6075290341364,0,0,944.8825126406513,2040603.5735277212,4965.869448542746,985.2173956406089,213207.7232477932,203499.3446158593,217758.72682167438,209992.27749673845,235205.48527527414,220391.3592798119,0,0,0,0,0,0,0,0,
3240,361.0529748616802,3.0501410250000003,0,0,1775.4874248925898,81876.18288444004,7538.34356833747,4270775.103165587,2351634.951464504,370562.6490082093,0,432055.89395709086,395516.09347603866,408113.227554172,399947.3684207351,465796.86439374695,433520.9676293941,0,0,0,0,0,0,0,0,
3241,420.22277139500966,2.6265900374999998,72848.1147954785,467397.1997592144,24964.644887408118,17860.46340028158,34300.797420032155,26557.650224028668,1677913.515000163,203980.24488784993,17026.045392164015,284347.2760685633,262259.2919759177,194686.48192070116,235962.34489122548,284990.4582985314,221649.2613060481,0,0,0,513.4014955978945,0,0,0,0,
3242,578.4414819850153,9.904238876923078,4512.637881348062,0,9062.023939605919,1442.479321773334,1271.652492654835,0,4623075.350495468,2070.353344202499,744.4366822485409,220613.28299706473,454904.48835548735,444396.6286774217,445896.202552447,495032.5418625452,488866.19864938484,0,0,0,0,0,0,0,0,
3243,303.21621125050075,3.734385807692308,1324.1238276035024,0,1002.3905129003897,892.014662499027,5050.433590026119,0,3200418.5529725137,0,3676.9266439269813,192170.02342362393,206961.16522723727,222997.44835405666,185131.89684807483,213529.20842609077,213193.70253544833,0,0,0,0,0,691.734004728515,0,0,
3244,287.22162669953843,6.5581825375000005,442.17831351669935,0,0,527.390677638065,0,510.8922201214501,1978469.025667305,0,489.96466916527845,184507.22163705472,169143.00853060835,184090.49557865714,189209.10323146815,192636.12046451317,196549.4941680003,614.7784748789302,0,0,0,462.66339864110455,5036.096636412583,720.3174437914934,570.4148378905761,
3245,469.1469576795875,3.9165151999999996,66259.0857804613,0,1357.3626444382044,11191.707754390252,24729.56758511938,982.1811810344302,1687587.4821414612,4898.277726950649,0,227106.32169729995,205305.61751565684,191000.18714602775,222679.23755231663,213947.66646750038,193075.86726677374,0,0,0,0,0,0,0,0,
3246,333.2035546310411,7.184398317391305,3357.145953624781,1047.249069410145,10714.916821612822,4177.459954709425,1740.046244411172,8464.757443335255,2266957.7277567927,1541.3040131836121,6066.561501103945,229495.4542244747,215767.57441470408,226807.7937930832,225913.27580063173,241760.20893857698,228420.7638017215,1327.3388706722742,1970.1199630949495,876.1423685683382,1247.5780272722232,1035.1408770300668,3366.674440349889,1111.5786344517421,4382.174706504644,
3247,145.0494678255638,1.9858478521739131,182353.06674394975,168917.0805681324,323123.19046132074,95807.02883238297,42309.708445148106,248909.30257335934,2407458.7997136014,670805.7279860497,70948.78604518317,569814.7485480151,574236.3092386734,569177.127895759,596450.5828183729,620220.245124811,637989.6196593974,2689.1681347005683,2369.4114230650657,5597.072691604967,2054.8985384663065,2355.9430847167678,1399.0425095215155,1863.4701413917267,1457.9929019384892,
3248,345.15159808971265,3.3760147083333334,0,2420.388655549772,24558.308837279546,0,0,2521.842221926815,1378776.6946159583,14099.040520897644,3631.2783332944696,518628.69112201926,543496.0740517965,521568.2030264013,605259.9115198852,486174.61349050107,692492.8565175721,0,0,0,0,0,0,0,0,
3249,290.23256366530023,5.361220017391305,1195.1379815712703,2219.7495566857992,914.1927539062608,2044.4150145234598,2621.0383801874727,3254.6110726446914,1906992.2533444539,1616.058979493071,666.1602120659497,243905.3509756642,240652.76069844287,256199.30174045434,211891.3066134836,216091.92750497963,236947.18127567496,2670.0220470102918,863.5569807150935,997.111172123284,2078.5121155371075,1836.9800385871458,18526.323785083125,2472.865857915508,1059.8586317775298,
3250,550.4104746016244,9.27478478,1220.2314558765415,0,6191.780598269657,1158.9553577959496,1526.164234438581,2204.3921789209194,2545022.06446735,1888.1552451707257,1163.4475335541706,170915.5189164504,321440.45953387726,316797.9811431212,363352.59435256297,388331.96813667624,408085.9110278568,0,0,0,0,0,2777.115907159953,0,0,
3251,362.1807787960799,2.28599415,73212.00524075383,24096.49087394497,40826.56801376958,9425.924178370637,34595.071274151895,85518.80206371953,1790033.5494430107,220931.64094149595,82711.03978198259,211365.79117795284,237786.06874494383,243127.49880052157,241219.85924565137,260357.58105134955,249431.26983808406,0,0,0,0,0,0,0,416.8455213435033,
3252,340.1965093111963,3.3840951615384616,0,0,791.451972711181,0,2305.408925346687,1109.1582513749934,1490989.128265502,13444.695673305825,0,262205.0524644892,277024.5945924291,247265.04307654916,262189.74651034566,266997.003381279,284067.046077722,0,0,0,447.0149919902259,421.43078932471417,0,0,0,
3253,321.146051461356,6.12630019,0,0,0,0,394.77320218175726,0,2340722.1570924874,0,0,273208.42367881956,291131.4202448676,298565.67138099944,290847.567868444,333162.80522591365,316502.20610085706,598.440194091804,0,0,523.3368627063239,0,0,0,0,
3254,527.33437983195,9.291569025,0,0,0,0,0,0,1849581.1425957119,0,0,101359.10333257166,273587.30507495144,257904.75033070828,334786.3845273886,324795.1226673459,298823.64460105164,0,0,0,0,0,3346.9626862356486,0,0,
3255,577.2255202165229,3.7324486299999995,0,0,0,0,0,21043.28531613874,1432858.6786167906,284989.82661934395,18642.925888315425,181805.78923175405,137404.57449356178,141069.7696239958,178110.32549295653,196527.93800208188,196357.43588525406,0,0,0,0,0,0,0,0,
3256,353.0860454929897,3.6788657699999994,0,0,0,7866.114165712285,0,2392.992063090798,3176548.7112194863,24497.215121213332,0,123188.5944459248,83483.49710477314,129711.54891221022,98299.24416864898,167456.3124525123,124610.1203920298,0,0,0,0,0,0,0,0,
3257,155.14288706809094,7.737884447826086,824.6571961523396,534.5210944610494,964.1670122285516,743.0180296091235,747.1385779207901,470.0365502874377,2508422.6496731746,539.8448701622544,457.4014280200109,444198.6224438633,463185.3590706055,456324.0257722284,428537.4989378638,437716.63515802805,442753.83769148635,526.052304565436,417.53048286949894,574.3174641877687,533.3771045244011,396.8838517258613,5137.516983554502,2721.403789627452,798.4740017109343,
3258,373.1131837299892,2.8978663499999997,15356.883654761648,0,0,16122.26054319211,4418.448753962431,0,1835237.615822577,369009.92986316246,0,215339.12692557287,211459.52332949464,201137.1684875445,187319.14976565025,229418.37256632495,215238.5957489476,0,0,0,0,382.1077774255493,0,0,0,
3259,433.11244677365227,3.4742873285714286,15875.455031393427,476578.23376024363,3023.1252401308675,5695.689083862348,11422.496864253008,45558.218282692236,2173496.3405559664,1.297987802924407E7,1.0718550008605123E8,2150201.2576584774,2072089.5871584234,2098969.8004737534,2152688.8582820273,2242782.2869844814,2042659.7419784162,0,0,5339.738424443091,1530.009096339463,1102.0457244646218,627.3354423098026,595.2192381101252,420.71711845348864,
3260,127.11180130147042,6.557148582608698,483.91132382521846,842.8220557661366,1452.180457510923,4319.869914044977,1214.60247577141,1119.077635136714,2591906.6071182,1457.7803430175954,600.247294056867,415228.04142202175,401211.95363403694,419439.50522384857,394202.15244961256,408668.0483323897,456280.92236995156,820.7121634636624,687.5195434819484,556.527498467332,812.0761121876178,516.4250339062474,5925.2971127980945,1024.6334037385323,779.1243428086311,
3261,457.20561545538527,2.84636646,40619.81651097786,26110.95799571057,14402.982594562745,23404.262148117836,51823.39453013296,20171.753499340128,4340081.763627633,97883.44601377197,3302.290354996565,711246.0698028847,730519.5650614668,701088.3669875336,719939.4667754376,765208.9943193772,723716.4757073289,0,0,0,0,0,0,0,0,
3262,395.0953810981468,2.8759965933333334,43922.21161959096,2579.5580206611266,20706.913595437556,38437.06916028199,54570.4949761945,47590.6495156523,1611071.06494145,426572.7920452526,2926.0339930092423,292091.7260353571,293138.0867440303,265249.5007735666,273008.0726812036,316574.812209343,299144.10920471034,0,0,0,0,0,0,0,0,
3263,155.07009807249315,6.108215543478261,890.3701274941404,1045.7547756847878,1142.4875506365706,1754.65610037336,1441.1220429411765,723.5808145883652,1814458.0207623423,739.546190982446,842.5436584430734,169406.0167852365,169242.1977670906,185122.93058406163,173585.3617025521,178702.71480007496,186881.5349150726,849.0373981933694,1169.946530809917,767.9106517236655,727.5494087314239,1237.198859663067,2614.7522583031187,4057.605014829381,1116.766195521999,
3264,448.21811765729444,2.9943591157894733,12786.57495792911,131403.7888186346,370205.8867670856,16785.019721293873,53212.07692952052,866549.8632531113,1934271.5335697543,330374.8633672608,99814.96670114611,219123.6168210816,200701.39324892964,227332.73027466834,175936.68760994342,178792.91237793624,308500.80689937895,0,0,514.2461281750549,0,854.8477550646976,0,2193.4681750008594,500.68282620300306,
3265,654.1304148853983,2.526270133333333,0,0,0,0,0,3014.957174141588,1311101.2587538622,30256.22639224043,0,152192.127047038,149857.51606362849,139141.85625162235,122481.83273886307,159559.11157792294,152687.1173467705,0,0,0,0,0,0,0,0,
3266,467.08269593576904,2.528937722222222,0,0,0,0,0,2702.274038057334,1145819.2435526412,32968.98052068282,0,111970.99816247096,136350.10459238625,109670.72886022435,119076.30577331681,135195.83799984324,141327.6054326895,0,0,0,0,0,0,0,0,
3267,555.3661812343627,9.899303638461536,17823.54664790157,0,42370.50246475904,8068.107586367541,4479.778453020352,909.6359013985557,2825555.4954336095,2893.7769559175917,0,83898.72554460805,324481.6299649016,317840.26743665134,329528.2084926441,322587.12721680634,322186.1989485237,0,0,0,0,0,0,0,0,
3268,356.1547647265134,2.192710695,9229.296192288564,4414.867539307622,1017827.8737196446,3048.091874183385,4885.2903097178005,78786.56221156337,1891212.1859443765,1056883.556180843,1592.929555561533,410829.0067524718,311076.120816282,399317.2191471912,281964.4802658347,339302.23328547715,367912.7110905468,0,4859.998237204134,2724.9432833342453,1057.05135297071,499.71483618162216,0,459.8265992193541,0,
3269,287.2216439726996,3.6809028849999996,2831.778927916237,7201.443379976772,58163.41245589901,4877.565884345974,3665.961736882362,7141.328902981928,1961514.1306986152,15423.894502857429,1213.12060678123,182170.9755117943,154633.57192224014,178857.75450198175,166186.8309710421,190561.1754709804,218450.1999272589,577.6716296777308,511.7036114582612,0,0,0,4983.730236992507,949.5148982263589,727.0162815014418,
3270,289.07042559858354,3.4556884624999995,124490.75479481886,3975.4729459804184,11694.26606994119,875437.5356476023,230527.97000025553,37672.68707391801,1560682.0290992572,9074.136087301775,113142.83007374998,298664.26953317516,198277.91757428047,325176.94169213483,297572.4788204492,330147.19103702815,315943.8559480196,0,0,0,0,389.0741834428547,0,0,0,
3271,392.1914591023278,2.6382537266666666,36194.02321860644,321284.07074424083,8719.193019960989,17944.289303800666,20878.883199369106,4973.90663518649,1267461.5198522722,68628.13999856499,326938.5493162702,257906.81875265855,238969.93842189776,233005.66851181336,174414.06794188608,253141.5199335895,226175.15849385672,0,0,0,0,0,0,0,0,
3272,286.23736652234885,7.304971760869566,44018.92723771467,37753.23944156713,36473.91562035377,39856.388997044385,41837.710921419995,37910.9099213111,1905497.3944606427,35454.69844065028,37424.85054763917,205286.46015895277,201666.11621766,189052.0935842573,201127.58484213485,210118.51680706342,204217.56113933478,36679.531427368,11014.901779798936,35374.55140755346,30838.21460671592,34444.0779080241,51688.3642191355,40232.17443977912,36338.114532371874,
3273,515.1172856576102,1.6023918299999997,0,21104.62433386962,0,0,6700.24105089257,0,1801265.9291647566,0,44895.854956305164,131892.63361454257,133456.97309153865,157502.4921466871,143738.69000600977,131827.4550744545,161090.11612590257,0,0,0,0,0,0,0,0,
3274,485.2139169602167,4.114556437500001,0,0,1109.2964805234428,0,0,0,3075139.0759113305,0,0,687511.1914002635,639053.8980096349,643586.6353194859,653436.3421953908,714238.0199105154,715040.0380822737,0,0,0,0,0,0,0,0,
