"sirius_smiles"	"sirius_sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"sirius_searchscore"	"sirius_entitystar"	"feature_id"
"CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O"	560	1	1	2	2	"0.4914616133959924"	-8.04243751052792	"0.9999999999999999"	45.1045453480727	"C36H71NO3"	"[M + H]+"	"VODZWWMEJITOND"	"InChI=1S/C36H71NO3/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-36(40)37-34(33-38)35(39)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h29,31,34-35,38-39H,3-28,30,32-33H2,1-2H3,(H,37,40)"	"C18 Ceramide"	13.8999996	"643967;3607830;5283565;6372196;10793076;13846207;21607128;42626879;57369251;71314647;93535594;92863358;124389991;129678240;131707107;133687831;136212566;137700200"	"COCONUT:(CNP0172298);HMDB:(829 4950);Natural Products:(UNPD131046);PubChem:(643967 3607830 5283565 6372196 10793076 13846207 21607128 42626879 57369251 71314647 93535594 92863358 124389991 129678240 131707107 133687831 136212566 137700200);CHEBI:(72961);ZINC bio:(ZINC16051949);additional;PubChem class - bio and metabolites;PubMed"	19439722	566.551300048828	701.75532	"1450_mapp_batch_00109_sirius_1544"	1544	NA	NA	NA	NA	1544
"CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(CCCCCCCCCCCCC)O"	2348	1	1	1	1	"0.13509146314838114"	-55.2680992687196	"0.9999999999999999"	39.2659100059356	"C34H69NO3"	"[M + Na]+"	"LNDIPJDWEYOMHO"	"InChI=1S/C34H69NO3/c1-3-5-7-9-11-13-15-16-17-18-20-22-24-26-28-30-34(38)35-32(31-36)33(37)29-27-25-23-21-19-14-12-10-8-6-4-2/h32-33,36-37H,3-31H2,1-2H3,(H,35,38)"	"null"	13.3999996	"10506613;10554446;11049813"	"PubChem:(10506613 10554446 11049813);CHEBI:(82811)"	34	562.519500732422	637.81824	"447_mapp_batch_00109_sirius_475"	475	NA	NA	NA	NA	475
"CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(CCCCCCCCCCCCC)O"	2428	1	1	1	2	"0.12505500811128326"	-7.18233669719219	"0.9999999999999999"	74.1794062245713	"C34H69NO3"	"[M + H]+"	"LNDIPJDWEYOMHO"	"InChI=1S/C34H69NO3/c1-3-5-7-9-11-13-15-16-17-18-20-22-24-26-28-30-34(38)35-32(31-36)33(37)29-27-25-23-21-19-14-12-10-8-6-4-2/h32-33,36-37H,3-31H2,1-2H3,(H,35,38)"	"null"	13.3999996	"10506613;10554446;11049813"	"PubChem:(10506613 10554446 11049813);CHEBI:(82811)"	34	540.53515625	633.24978	"2878_mapp_batch_00109_sirius_3100"	3100	NA	NA	NA	NA	3100
"CCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(C=CCCCCCCCCCCC)O"	1510	1	1	2	2	"0.24098445545173164"	-1.65200949631657	"0.9999999999999999"	16.1838454968588	"C39H79N2O6P"	"[M + H]+"	"OQCPQFVKIYWGRP"	"InChI=1S/C39H79N2O6P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-39(43)40-37(36-47-48(44,45)46-35-34-41(3,4)5)38(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h30,32,37-38,42H,6-29,31,33-36H2,1-5H3,(H-,40,43,44,45)/p+1"	"N-(octadecanoyl)-hexadecasphing-4-enine-1-phosphocholine"	12.3999996	"52931147;52931148;138229844;138229845"	"COCONUT:(CNP0081810);PubChem:(52931147 52931148 138229844 138229845);CHEBI:(136273)"	2097186	703.57470703125	596.42241	"2380_mapp_batch_00109_sirius_2559"	2559	NA	NA	NA	NA	2559
"CCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(C=CCCCCCCCCCCC)O"	2825	1	1	1	1	"0.0843482466861309"	-25.4985541623389	"0.9999999999999999"	8.77216450125162	"C39H79N2O6P"	"[M + Na]+"	"OQCPQFVKIYWGRP"	"InChI=1S/C39H79N2O6P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-39(43)40-37(36-47-48(44,45)46-35-34-41(3,4)5)38(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h30,32,37-38,42H,6-29,31,33-36H2,1-5H3,(H-,40,43,44,45)/p+1"	"N-(octadecanoyl)-hexadecasphing-4-enine-1-phosphocholine"	12.3999996	"52931147;52931148;138229844;138229845"	"COCONUT:(CNP0081810);PubChem:(52931147 52931148 138229844 138229845);CHEBI:(136273)"	2097186	725.556335449219	610.35804	"3090_mapp_batch_00109_sirius_3332"	3332	NA	NA	NA	NA	3332
"CCCCCCCCCCCCCCCCCC(=O)NCC(=O)O"	803	1	1	2	2	"0.3989362960675445"	-82.7883493644498	"0.9999999999999999"	77.4028165482518	"C20H39NO3"	"[M + H]+"	"UEYROBDNFIWNST"	"InChI=1S/C20H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19(22)21-18-20(23)24/h2-18H2,1H3,(H,21,22)(H,23,24)"	"Stearoylglycine"	7.5	"95070;122391303"	"COCONUT:(CNP0111447);HMDB:(13308);PubChem:(95070 122391303);CHEBI:(136623 134041);MeSH:(95070);PubMed"	2097262	342.300231933594	333.503526	"1745_mapp_batch_00109_sirius_1855"	1855	"CHEBI:136623"	"N-octadecanoylglycine"	"3.04"	"3"	1855
"CCCCCCCCCCCCCCCCCC(=O)NCC(C)O"	2362	1	1	2	2	"0.13326986770574764"	-111.376900446037	"0.9999999999999999"	59.7696687292819	"C21H43NO2"	"[M + H]+"	"QCTVGFNUKWXQNN"	"InChI=1S/C21H43NO2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-21(24)22-19-20(2)23/h20,23H,3-19H2,1-2H3,(H,22,24)"	"Stearamide MIPA"	7.69999981	"118247;76969769;76969770"	"PubChem:(118247 76969769 76969770);NORMAN:(NS00014106)"	262146	342.3369140625	470.347986	"155_mapp_batch_00109_sirius_162"	162	NA	NA	NA	NA	162
"CCCCCCCCCCCCCCCCCC(=O)NCCC1=CC(=C(C=C1)O)O"	193	1	1	2	2	"0.7701566123491866"	-68.8258808399762	"0.9999999999999999"	26.9712282418398	"C26H45NO3"	"[M - H2O + H]+"	"KOCSVLPLQCBIGW"	"InChI=1S/C26H45NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-26(30)27-21-20-23-18-19-24(28)25(29)22-23/h18-19,22,28-29H,2-17,20-21H2,1H3,(H,27,30)"	"N-(3,4-dihydroxyphenethyl)stearamide"	8.12536526	"10025103"	"MeSH:(10025103);PubChem:(10025103);PubMed"	70	402.336318969727	577.116288	"3885_mapp_batch_00109_sirius_4230"	4230	"CHEBI:186909"	"N-stearoyl dopamine"	"3.03"	"2"	4230
"CCCCCCCCCCCCCCCCCC(=O)NCCCN(CCO)CCO"	1017	1	1	1	2	"0.3375073176875743"	-182.809538054794	"0.9999999999999999"	35.3513537074735	"C25H52N2O3"	"[M + H]+"	"RUBMRRHXTTXPMB"	"InChI=1S/C25H52N2O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-25(30)26-19-17-20-27(21-23-28)22-24-29/h28-29H,2-24H2,1H3,(H,26,30)"	"N-(3-(Bis(2-hydroxyethyl)amino)propyl)stearamide"	7	"108774"	"PubChem:(108774);NORMAN:(NS00014107)"	262146	429.405303955078	593.478696	"348_mapp_batch_00109_sirius_369"	369	NA	NA	NA	NA	369
"CCCCCCCCCCCCCCCCCC(=O)NCCN(CC)CCO"	1393	1	1	1	2	"0.25869113756999235"	-97.6985596321771	"0.9999999999999999"	69.1219777376259	"C24H50N2O2"	"[M + H]+"	"MMDGHDVJSIHPEQ"	"InChI=1S/C24H50N2O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-24(28)25-20-21-26(4-2)22-23-27/h27H,3-23H2,1-2H3,(H,25,28)"	"N-[2-[ethyl(2-hydroxyethyl)amino]ethyl]octadecanamide"	7.69999981	"111903"	"PubChem:(111903);NORMAN:(NS00062054)"	262146	399.395172119141	567.425274	"1888_mapp_batch_00109_sirius_2018"	2018	NA	NA	NA	NA	2018
"CCCCCCCCCCCCCCCCCC(=O)NCCN(CC)CCO"	2017	1	1	1	2	"0.17365027046018586"	-121.237214526771	"0.9999999999999999"	16.8210280036803	"C24H50N2O2"	"[M + H]+"	"MMDGHDVJSIHPEQ"	"InChI=1S/C24H50N2O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-24(28)25-20-21-26(4-2)22-23-27/h27H,3-23H2,1-2H3,(H,25,28)"	"N-[2-[ethyl(2-hydroxyethyl)amino]ethyl]octadecanamide"	7.69999981	"111903"	"PubChem:(111903);NORMAN:(NS00062054)"	262146	399.394882202148	469.498968	"32_mapp_batch_00109_sirius_34"	34	NA	NA	NA	NA	34
"CCCCCCCCCCCCCCCCCC(=O)NCCN(CCO)CCO"	2327	1	1	2	2	"0.13799372176962346"	-71.2850933943815	"0.9999999999999999"	50.0744257794911	"C24H50N2O3"	"[M - H2O + H]+"	"PHCOOGODEGGILZ"	"InChI=1S/C24H50N2O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24(29)25-18-19-26(20-22-27)21-23-28/h27-28H,2-23H2,1H3,(H,25,29)"	"N-[2-[bis(2-hydroxyethyl)amino]ethyl]octadecanamide"	6.5999999	"3017509"	"PubChem:(3017509);NORMAN:(NS00053319)"	262146	397.378845214844	535.265952	"2875_mapp_batch_00109_sirius_3096"	3096	NA	NA	NA	NA	3096
"CCCCCCCCCCCCCCCCCC(=O)NCCNCCO"	1457	1	1	2	2	"0.24826157797842963"	-65.5219613119381	"0.9999999999999999"	36.2753474759707	"C22H46N2O2"	"[M - H2O + H]+"	"KWTFEBYZFYIHFO"	"InChI=1S/C22H46N2O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22(26)24-19-18-23-20-21-25/h23,25H,2-21H2,1H3,(H,24,26)"	"Ethanolaminoethyl stearamide"	6.80000019	"8838;22957533"	"HSDB:(141-21-9);NORMAN:(NS00014109);PubChem class - safety and toxic;PubChem:(8838 22957533)"	67371522	353.353302001953	442.409676	"1567_mapp_batch_00109_sirius_1664"	1664	NA	NA	NA	NA	1664
"CCCCCCCCCCCCCCCCCC(=O)NCCO"	41	1	1	2	2	"0.9728164817989956"	-1.18172912635836	"0.9999999999999999"	22.6905148258169	"C20H41NO2"	"[M + H]+"	"OTGQIQQTPXJQRG"	"InChI=1S/C20H41NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h22H,2-19H2,1H3,(H,21,23)"	"Stearamyl"	7.30000019	"27902;137699781"	"HMDB:(13078);PubChem class - food;ZINC bio:(ZINC36294576);additional;MeSH:(27902);PubMed;NORMAN:(NS00003181);COCONUT:(CNP0346699);PubChem:(27902 137699781);CHEBI:(85299);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-20400)"	221014126	328.321273803711	489.680742	"1799_mapp_batch_00109_sirius_1920"	1920	"CHEBI:85299"	"N-(octadecanoyl)ethanolamine"	"3.61"	"3"	1920
"CCCCCCCCCCCCCCCCCC(=O)NCCO"	39	1	1	2	2	"0.9733010407497957"	-0.495517975963203	"0.9999999999999999"	22.1509634660108	"C20H41NO2"	"[M + H]+"	"OTGQIQQTPXJQRG"	"InChI=1S/C20H41NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h22H,2-19H2,1H3,(H,21,23)"	"Stearamyl"	7.30000019	"27902;137699781"	"HMDB:(13078);PubChem class - food;ZINC bio:(ZINC36294576);additional;MeSH:(27902);PubMed;NORMAN:(NS00003181);COCONUT:(CNP0346699);PubChem:(27902 137699781);CHEBI:(85299);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-20400)"	221014126	328.321319580078	586.501722	"875_mapp_batch_00109_sirius_931"	931	"CHEBI:85299"	"N-(octadecanoyl)ethanolamine"	"3.61"	"3"	931
"CCCCCCCCCCCCCCCCCC(=O)NCCOCC(=O)O"	2313	1	1	1	1	"0.1393523195866757"	-124.472643784832	"0.9999999999999999"	45.9123807467853	"C22H43NO4"	"[M + Na]+"	"ZWIYAJWMHYKEMP"	"InChI=1S/C22H43NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)23-18-19-27-20-22(25)26/h2-20H2,1H3,(H,23,24)(H,25,26)"	"(2-(Stearoylamino)ethoxy)acetic acid"	7.4000001	"3023546"	"PubChem:(3023546);NORMAN:(NS00040040)"	262146	408.308242797852	579.036138	"3878_mapp_batch_00109_sirius_4222"	4222	NA	NA	NA	NA	4222
"CCCCCCCCCCCCCCCCCC(=O)NCNC(=O)CCCCCCCCCCCCCCC"	1486	1	1	1	2	"0.24433438111347575"	-212.858183110166	"0.9974874371859296"	46.5802181294293	"C35H70N2O2"	"[M + H]+"	"XONGEJJHXSSSEK"	"InChI=1S/C35H70N2O2/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-35(39)37-33-36-34(38)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h3-33H2,1-2H3,(H,36,38)(H,37,39)"	"n-[(palmitoylamino)methyl]octadecanamide"	14.6999998	"78812"	"PubChem:(78812);NORMAN:(NS00032262)"	262146	551.552886962891	568.437204	"718_mapp_batch_00109_sirius_764"	764	NA	NA	NA	NA	764
"CCCCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C"	180	1	1	2	2	"0.7825701967131088"	-1.73861609261947	"0.9999999999999999"	30.1516552946204	"C25H49NO4"	"[M + H]+"	"FNPHNLNTJNMAEE"	"InChI=1S/C25H49NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h23H,5-22H2,1-4H3/p+1"	"Lopac-S-2381"	8.10000038	"5282;3006797;6426855;52922056;92328234;126456367;129316413;129316414"	"COCONUT:(CNP0149553);HMDB:(848);PubChem:(5282 3006797 6426855 52922056 92328234 126456367 129316413 129316414);SuperNatural:(SN00014206 SN00014197);CHEBI:(73074 84644);ZINC bio:(ZINC08035045 ZINC08195646);additional;PubChem class - bio and metabolites;Training Set;PubMed;Biocyc:(CPD-19742)"	20473962	428.373748779297	492.437094	"951_mapp_batch_00109_sirius_1011"	1011	"CHEBI:190618"	"ACar 18:0"	"4.87"	"2"	1011
"CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O"	3083	1	1	1	2	"0.04281601248224674"	-81.4294303143351	"0.9999999999999999"	16.9322857795209	"C39H75O13P"	"[M + H]+"	"SPGUBYXSFBPPJV"	"InChI=1S/C39H75O13P/c1-3-5-7-9-11-13-14-15-16-17-18-20-22-24-26-28-33(41)51-31(29-49-32(40)27-25-23-21-19-12-10-8-6-4-2)30-50-53(47,48)52-39-37(45)35(43)34(42)36(44)38(39)46/h31,34-39,42-46H,3-30H2,1-2H3,(H,47,48)"	"1-dodecanoyl-2-octadecanoyl-glycero-3-phospho-(1''-myo-inositol)"	9.19999981	"52928366;75961242;134767489"	"PubChem:(52928366 75961242 134767489);YMDB:(1222)"	65538	783.500701904297	662.11806	"655_mapp_batch_00109_sirius_697"	697	NA	NA	NA	NA	697
"CCCCCCCCCCCCCCCCCC(=O)OC1=CC=C(C=C1)N(CCCl)CCCl"	2333	1	2	1	3	"0.13752025171965188"	-508.195254545896	"0.017085427135678392"	92.529316336249	"C28H47Cl2NO2"	"[M + Na]+"	"IFAIBLNWILYRPX"	"InChI=1S/C28H47Cl2NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-28(32)33-27-20-18-26(19-21-27)31(24-22-29)25-23-30/h18-21H,2-17,22-25H2,1H3"	"Phenol, p-(bis(2-chloroethyl)amino)-, stearate"	11.3999996	"3051595"	"PubChem:(3051595);PubChem class - safety and toxic"	67108866	522.289093017578	242.726208	"4017_mapp_batch_00109_sirius_4381"	4381	NA	NA	NA	NA	4381
"CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O"	283	1	1	2	2	"0.657327569214805"	-7.63140976348386	"0.9999999999999999"	74.673602134212	"C21H42O4"	"[M + H]+"	"VBICKXHEKHSIBG"	"InChI=1S/C21H42O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h20,22-23H,2-19H2,1H3"	"Sandin EU"	6.46426201	"24699;15560610;15560611;71752241;71752242;88344442"	"HMDB:(11131);PubChem class - food;SuperNatural:(SN00261633 SN00355359);ZINC bio:(ZINC08214395 ZINC32839026);additional;MeSH:(24699);Plantcyc:(CPD-16717);PubMed;NORMAN:(NS00006688);COCONUT:(CNP0209220);KNApSAcK:(30409);Natural Products:(UNPD144227 UNPD118569);PubChem:(24699 15560610 15560611 71752241 71752242 88344442);YMDB Mine;CHEBI:(75553 75557 75555 75550);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-15693 CPD3IU-1679 CPD3IU-24 CPD3IU-17 CPD3IU-10 CPD3IU-481 CPD-10575 CPD-16717 CPD3IU-818 CPD3IU-333 CPD3IU-331 CPD3IU-14 CPD3IU-1582 2-AMINO-3-CARBOXYMUCONATE_SEMIALDEHYDE CPD-8119 CPD3IU-192 CPD3IU-329 CPD3IU-478 A-3-OXO-ACYL-COA CPD3IU-11 CPD3IU-56 CPD3IU-21 CPD-11657 CPD3IU-22 CPD3IU-18 CPD3IU-7 CPD3IU-13 CPD3IU-189 CPD3IU-2244 CPD3IU-34 CPD-12200 CPD3IU-3 CPD3IU-484 LACTOSE CPD3IU-12 CPD3IU-1605 CPD3IU-482 CPD3IU-23 CPD3IU-26 D-GALACTOSAMINE-6-PHOSPHATE CPD3IU-20 CPD3IU-4 CPD0-2224 CPD3IU-142 CPD3IU-251 CPD3IU-15 CPD3IU-16 CPD3IU-6 CPD3IU-0 CPD3IU-64 2-DEOXYRIBOSE CPD3IU-25 CPD3IU-300 572428-ERGOSTATRIENOL CPD3IU-1524 3-DEHYDRO-ALPHA-GLUCOSE);KEGG Mine"	60351768702	359.316345214844	562.227252	"2051_mapp_batch_00109_sirius_2195"	2195	"CHEBI:75555"	"1-monostearoylglycerol"	"3.42"	"3"	2195
"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC1C(O1)CCCCCCCC"	2174	1	1	1	1	"0.15471666753508512"	-456.312528692228	"0.9999999999999999"	38.2702475180255	"C42H80NO11P"	"[M + Na]+"	"FWUHPCJHRCUGCZ"	"InChI=1S/C42H80NO11P/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-23-27-31-40(44)50-33-36(34-51-55(48,49)52-35-37(43)42(46)47)53-41(45)32-28-24-20-22-26-30-39-38(54-39)29-25-21-10-8-6-4-2/h36-39H,3-35,43H2,1-2H3,(H,46,47)(H,48,49)"	"null"	10	"134823903;137333879"	"PubChem:(134823903 137333879);YMDB Mine;CHEBI:(143087)"	34359738402	828.538818359375	583.377624	"3129_mapp_batch_00109_sirius_3375"	3375	NA	NA	NA	NA	3375
"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O"	242	1	1	1	1	"0.6998662702171731"	-0.598416603022742	"0.9999999999999999"	4016.12076399023	"C26H54NO7P"	"[M + Na]+"	"IHNKQIMGVNPMTC"	"InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/p+1"	"1-18:0-lysoPC"	6.69999981	"86556;86557;497299;497300;5313984;10436817;136212659;136212660"	"HMDB:(10384 94688);SuperNatural:(SN00335634);additional;MeSH:(86556 497299 497300);PubMed;COCONUT:(CNP0241659 CNP0346784);Natural Products:(UNPD115977);PubChem:(86556 86557 497299 497300 5313984 10436817 136212659 136212660);CHEBI:(73858);PubChem class - bio and metabolites;EcoCyc Mine;YMDB:(1187);Training Set;Biocyc:(CPD-8345)"	17200433262	546.352447509766	527.048856	"1723_mapp_batch_00109_sirius_1829"	1829	NA	NA	NA	NA	1829
"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O"	318	1	1	1	1	"0.6256557720548939"	-3.05078862337292	"0.9999999999999999"	5057.7326660536	"C26H54NO7P"	"[M + H]+"	"IHNKQIMGVNPMTC"	"InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/p+1"	"1-18:0-lysoPC"	6.69999981	"86556;86557;497299;497300;5313984;10436817;136212659;136212660"	"HMDB:(10384 94688);SuperNatural:(SN00335634);additional;MeSH:(86556 497299 497300);PubMed;Lipid:(LPC(18:0));COCONUT:(CNP0241659 CNP0346784);Natural Products:(UNPD115977);PubChem:(86556 86557 497299 497300 5313984 10436817 136212659 136212660);CHEBI:(73858);PubChem class - bio and metabolites;EcoCyc Mine;YMDB:(1187);Training Set;Biocyc:(CPD-8345)"	21495400558	524.371307373047	526.574364	"3102_mapp_batch_00109_sirius_3344"	3344	NA	NA	NA	NA	3344
"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O"	1768	1	1	1	1	"0.20510154608617298"	-23.3668512363262	"0.9999999999999999"	73.3813939520189	"C26H54NO7P"	"[M + Na]+"	"IHNKQIMGVNPMTC"	"InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/p+1"	"1-18:0-lysoPC"	6.69999981	"86556;86557;497299;497300;5313984;10436817;136212659;136212660"	"HMDB:(10384 94688);SuperNatural:(SN00335634);additional;MeSH:(86556 497299 497300);PubMed;COCONUT:(CNP0241659 CNP0346784);Natural Products:(UNPD115977);PubChem:(86556 86557 497299 497300 5313984 10436817 136212659 136212660);CHEBI:(73858);PubChem class - bio and metabolites;EcoCyc Mine;YMDB:(1187);Training Set;Biocyc:(CPD-8345)"	17200433262	546.354766845703	515.59044	"672_mapp_batch_00109_sirius_715"	715	NA	NA	NA	NA	715
"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O"	69	1	5	1	4	"0.9437409143458658"	-0.794776266215118	"0.7678391959798996"	7.66872468645876	"C26H54NO7P"	"[M + K]+"	"IHNKQIMGVNPMTC"	"InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/p+1"	"1-18:0-lysoPC"	6.69999981	"86556;86557;497299;497300;5313984;10436817;136212659;136212660"	"HMDB:(10384 94688);SuperNatural:(SN00335634);additional;MeSH:(86556 497299 497300);PubMed;COCONUT:(CNP0241659 CNP0346784);Natural Products:(UNPD115977);PubChem:(86556 86557 497299 497300 5313984 10436817 136212659 136212660);CHEBI:(73858);PubChem class - bio and metabolites;EcoCyc Mine;YMDB:(1187);Training Set;Biocyc:(CPD-8345)"	17200433262	562.326690673828	527.048856	"3508_mapp_batch_00109_sirius_3808"	3808	NA	NA	NA	NA	3808
"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O"	1135	1	1	1	1	"0.31109190621330857"	-2.69309729585837	"0.9999999999999999"	5028.11935369964	"C23H48NO7P"	"[M + Na]+"	"BBYWOYAFBUOUFP"	"InChI=1S/C23H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h22,25H,2-21,24H2,1H3,(H,27,28)"	"1-stearoyl-phosphatidylethenolamine"	3.4000001	"9547068;45479288;46891690;57694153"	"HMDB:(11130);SuperNatural:(SN00220443);additional;Lipid:(LPE(18:0));COCONUT:(CNP0346668);PubChem:(9547068 45479288 46891690 57694153);CHEBI:(75036 83047);PubChem class - bio and metabolites;KEGG:(C21484);YMDB:(1204);Training Set;Biocyc:(CPD0-2152)"	4315498794	504.305847167969	524.961876	"3542_mapp_batch_00109_sirius_3848"	3848	NA	NA	NA	NA	3848
"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O"	870	1	1	1	2	"0.37645174644125895"	-5.27465590334742	"0.9984924623115576"	34.5526549875725	"C23H48NO7P"	"[M + H]+"	"BBYWOYAFBUOUFP"	"InChI=1S/C23H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h22,25H,2-21,24H2,1H3,(H,27,28)"	"1-stearoyl-phosphatidylethenolamine"	3.4000001	"9547068;45479288;46891690;57694153"	"COCONUT:(CNP0346668);HMDB:(11130);PubChem:(9547068 45479288 46891690 57694153);SuperNatural:(SN00220443);CHEBI:(75036 83047);additional;PubChem class - bio and metabolites;KEGG:(C21484);YMDB:(1204);Training Set;Biocyc:(CPD0-2152)"	20531498	482.326019287109	514.368072	"1602_mapp_batch_00109_sirius_1704"	1704	NA	NA	NA	NA	1704
"CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O"	647	1	1	1	1	"0.4517178037009051"	-0.33083020256517	"0.9999999999999999"	8030.87884891792	"C23H48NO7P"	"[M + H]+"	"BBYWOYAFBUOUFP"	"InChI=1S/C23H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h22,25H,2-21,24H2,1H3,(H,27,28)"	"1-stearoyl-phosphatidylethenolamine"	3.4000001	"9547068;45479288;46891690;57694153"	"HMDB:(11130);SuperNatural:(SN00220443);additional;Lipid:(LPE(18:0));COCONUT:(CNP0346668);PubChem:(9547068 45479288 46891690 57694153);CHEBI:(75036 83047);PubChem class - bio and metabolites;KEGG:(C21484);YMDB:(1204);Training Set;Biocyc:(CPD0-2152)"	4315498794	482.324096679688	524.961876	"1864_mapp_batch_00109_sirius_1994"	1994	NA	NA	NA	NA	1994
