"canopus_id"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#all classifications"	"canopus_featureId"	"feature_id"
"3966_mapp_batch_00109_sirius_4322"	"C34H37N3O8"	"[M + K]+"	"C34H37N3O8"	"Alkaloids"	0.429466247558594	"Tryptophan alkaloids"	0.12787452340126	"Polyamines"	0.0928603187203407	"Amino acids and derivatives"	0.765501260757446	"Amino acids and derivatives"	0.765501260757446	"Amino acids, peptides, and analogues"	0.759426295757294	"Carboxylic acids and derivatives"	0.980947852134705	"Organic acids and derivatives"	0.993690490722656	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Acetals; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Aralkylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	4322	4322
"3967_mapp_batch_00109_sirius_4323"	"C16H33N2O2"	"[M - H2O + H]+"	"C16H31N2O"	"Fatty acids"	0.965238511562347	"Fatty amides"	0.97091943025589	"N-acyl amines"	0.920582354068756	"Fatty amides"	0.661577463150024	NA	NA	"Fatty amides"	0.661577463150024	"Fatty Acyls"	0.852254390716553	"Lipids and lipid-like molecules"	0.903123378753662	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4323	4323
"3968_mapp_batch_00109_sirius_4324"	"C12H18O4"	"[M - H2O + H]+"	"C12H16O3"	"Terpenoids"	0.382976621389389	"Meroterpenoids"	0.600566744804382	"Miscellaneous meroterpenoids"	0.73584508895874	"Jasmonic acids"	0.0281118359416723	"Jasmonic acids"	0.0281118359416723	"Lineolic acids and derivatives"	0.0144985374063253	"Fatty Acyls"	0.241663500666618	"Lipids and lipid-like molecules"	0.432032346725464	"Organic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Tertiary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities"	4324	4324
"3969_mapp_batch_00109_sirius_4325"	"C18H35NO2"	"[M - H2O + H]+"	"C18H33NO"	"Fatty acids"	0.966381967067718	"Fatty amides"	0.952049791812897	"N-acyl ethanolamines (endocannabinoids)"	0.853803992271423	"N-acyl amines"	0.95065301656723	"N-acyl amines"	0.95065301656723	"Fatty amides"	0.955858767032623	"Fatty Acyls"	0.86878913640976	"Lipids and lipid-like molecules"	0.901605010032654	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acylethanolamines; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4325	4325
"3970_mapp_batch_00109_sirius_4326"	"C7H5BrFNO2"	"[M + Na]+"	"C7H5BrFNO2"	"Alkaloids"	0.614106953144073	"Nicotinic acid alkaloids"	0.0924935340881348	"Pyridine alkaloids"	0.0830035656690598	"Bromobenzenes"	0.7191042304039	"Bromobenzenes"	0.7191042304039	"Halobenzenes"	0.982622742652893	"Benzene and substituted derivatives"	0.978783249855042	"Benzenoids"	0.995419144630432	"Organic compounds; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl bromides; Aryl fluorides; Bromobenzenes; Fluorobenzenes; Carboxylic acids; Organobromides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4326	4326
"3971_mapp_batch_00109_sirius_4327"	"C44H80NO8P"	"[M + Na]+"	"C44H80NO8P"	"Fatty acids"	0.999799191951752	"Glycerophospholipids"	0.999806225299835	"Glycerophosphocholines"	0.994698286056519	"Phosphatidylcholines"	0.982572555541992	"Phosphatidylcholines"	0.982572555541992	"Glycerophosphocholines"	0.998330295085907	"Glycerophospholipids"	0.999901413917542	"Lipids and lipid-like molecules"	0.999966979026794	"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4327	4327
"3972_mapp_batch_00109_sirius_4328"	"C9H20O3S"	"[M - H2O + H]+"	"C9H18O2S"	"Fatty acids"	0.91552072763443	"Fatty acyls"	0.956959545612335	"Fatty alcohols"	0.677897691726685	"Sulfones"	0.923140287399292	NA	NA	"Sulfones"	0.923140287399292	"Sulfonyls"	0.979077041149139	"Organosulfur compounds"	0.998799800872803	"Organic compounds; Organosulfur compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Sulfones; Sulfonyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	4328	4328
"3974_mapp_batch_00109_sirius_4331"	"C22H32O10"	"[M + H]+"	"C22H32O10"	"Terpenoids"	0.903274595737457	"Sesquiterpenoids"	0.420987039804459	"Secoiridoid monoterpenoids"	0.165013000369072	"Saccharolipids"	0.800603628158569	NA	NA	NA	NA	"Saccharolipids"	0.800603628158569	"Lipids and lipid-like molecules"	0.81713593006134	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; 1,3-dicarbonyl compounds; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	4331	4331
"3975_mapp_batch_00109_sirius_4332"	"C23H29N11O6"	"[M + H]+"	"C23H29N11O6"	"Alkaloids"	0.73973536491394	"Ornithine alkaloids"	0.0813048556447029	"Purine nucleos(t)ides"	0.0267139263451099	"Lignans, neolignans and related compounds"	0.658473372459412	NA	NA	NA	NA	NA	NA	"Lignans, neolignans and related compounds"	0.658473372459412	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Tetrazoles; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Organic nitro compounds; Lignans, neolignans and related compounds; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities"	4332	4332
"3977_mapp_batch_00109_sirius_4334"	"C34H68N2O2"	"[M + H]+"	"C34H68N2O2"	"Fatty acids"	0.999163389205933	"Fatty amides"	0.994011104106903	"N-acyl amines"	0.992598295211792	"Ceramides"	0.000318492588121444	NA	NA	"Ceramides"	0.000318492588121444	"Sphingolipids"	5.10797872266266e-05	"Lipids and lipid-like molecules"	0.99920529127121	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4334	4334
"3978_mapp_batch_00109_sirius_4335"	"C7H7NO2"	"[M + H]+"	"C7H7NO2"	"Alkaloids"	0.996357858181	"Nicotinic acid alkaloids"	0.957330465316772	"Pyridine alkaloids"	0.948206663131714	"Pyridinecarboxylic acids"	0.994197964668274	"Pyridinecarboxylic acids"	0.994197964668274	"Pyridinecarboxylic acids and derivatives"	0.999121367931366	"Pyridines and derivatives"	0.99993109703064	"Organoheterocyclic compounds"	1	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinium derivatives; Pyridinecarboxylic acids; Organic cations; Organic salts; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; N-methylpyridinium compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4335	4335
"3979_mapp_batch_00109_sirius_4336"	"C9H17NO6S"	"[M + H]+"	"C9H17NO6S"	"Amino acids and Peptides"	0.684069752693176	"Small peptides"	0.385110586881638	"Aminosugars"	0.463810205459595	"Hexoses"	0.460531055927277	"Monosaccharides"	0.784352958202362	"Carbohydrates and carbohydrate conjugates"	0.739902377128601	"Organooxygen compounds"	0.999998569488525	"Organic oxygen compounds"	1	"Organic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Sulfenyl compounds; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4336	4336
"3980_mapp_batch_00109_sirius_4337"	"C25H31N13O8"	"[M + H]+"	"C25H31N13O8"	"Carbohydrates"	0.867449045181274	"Nucleosides"	0.570984423160553	"Purine nucleos(t)ides"	0.801138997077942	"Alpha amino acids and derivatives"	0.620011985301971	"Amino acids and derivatives"	0.535040140151978	"Amino acids, peptides, and analogues"	0.542681336402893	"Carboxylic acids and derivatives"	0.896484136581421	"Organic acids and derivatives"	0.930140733718872	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Tetrazoles; Alcohols and polyols; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; 6-alkylaminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4337	4337
"3982_mapp_batch_00109_sirius_4339"	"C18H30O2"	"[M + H]+"	"C18H30O2"	"Fatty acids"	0.969103038311005	"Fatty Acids and Conjugates"	0.833062767982483	"Unsaturated fatty acids"	0.968952000141144	"Lineolic acids and derivatives"	0.786822855472565	NA	NA	"Lineolic acids and derivatives"	0.786822855472565	"Fatty Acyls"	0.994591772556305	"Lipids and lipid-like molecules"	0.994551718235016	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	4339	4339
"3983_mapp_batch_00109_sirius_4340"	"C10H27N5O3"	"[M - H2O + H]+"	"C10H25N5O2"	"Amino acids and Peptides"	0.953455030918121	"Small peptides"	0.979402184486389	"Polyamines"	0.0576670579612255	"Valine and derivatives"	0.785631239414215	"Amino acids and derivatives"	0.992489635944366	"Amino acids, peptides, and analogues"	0.993812203407288	"Carboxylic acids and derivatives"	0.995325803756714	"Organic acids and derivatives"	0.998539924621582	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4340	4340
"3984_mapp_batch_00109_sirius_4341"	"C18H30O3"	"[M + H]+"	"C18H30O3"	"Fatty acids"	0.969696879386902	"Fatty Acids and Conjugates"	0.525212585926056	"Oxo fatty acids"	0.450013548135757	"Lineolic acids and derivatives"	0.702811598777771	NA	NA	"Lineolic acids and derivatives"	0.702811598777771	"Fatty Acyls"	0.965111136436462	"Lipids and lipid-like molecules"	0.981977760791779	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	4341	4341
"3987_mapp_batch_00109_sirius_4345"	"C27H20N4O3"	"[M - H2O + H]+"	"C27H18N4O2"	"Alkaloids"	0.954105377197266	"Nicotinic acid alkaloids"	0.689387738704681	"Pyridine alkaloids"	0.642141222953796	"Biphenyls and derivatives"	0.812481939792633	NA	NA	"Biphenyls and derivatives"	0.812481939792633	"Benzene and substituted derivatives"	0.956189751625061	"Benzenoids"	0.999726951122284	"Organic compounds; Organoheterocyclic compounds; Biphenyls and derivatives; Pyridines and derivatives; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4345	4345
"3988_mapp_batch_00109_sirius_4346"	"C20H40N2O2"	"[M + H]+"	"C20H40N2O2"	"Fatty acids"	0.904244482517242	"Fatty amides"	0.837662756443024	"N-acyl amines"	0.641180872917175	"Alpha amino acids"	0.660110712051392	"Amino acids and derivatives"	0.991047084331512	"Amino acids, peptides, and analogues"	0.990632772445679	"Carboxylic acids and derivatives"	0.993002474308014	"Organic acids and derivatives"	0.998261392116547	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Trialkylamines; Alpha amino acids; Amines; Tertiary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4346	4346
"3989_mapp_batch_00109_sirius_4348"	"C15H31NO"	"[M + H]+"	"C15H31NO"	"Fatty acids"	0.947621941566467	"Fatty amides"	0.964621365070343	"Primary amides"	0.935300469398498	"Lipids and lipid-like molecules"	0.545590221881866	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.545590221881866	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4348	4348
"3990_mapp_batch_00109_sirius_4349"	"C10H14N6O2"	"[M + H]+"	"C10H14N6O2"	"Alkaloids"	0.94019091129303	"Pseudoalkaloids"	0.407024621963501	"Purine alkaloids"	0.351989388465881	"N-substituted imidazoles"	0.808385610580444	"Substituted imidazoles"	0.730272769927979	"Imidazoles"	0.836870074272156	"Azoles"	0.97091817855835	"Organoheterocyclic compounds"	0.999953866004944	"Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Diazines; Secondary carboxylic acid amides; Substituted imidazoles; N-substituted imidazoles; Amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4349	4349
"3991_mapp_batch_00109_sirius_4350"	"C18H34O4"	"[M - H2O + H]+"	"C18H32O3"	"Fatty acids"	0.990312099456787	"Octadecanoids"	0.745150208473206	"Other Octadecanoids"	0.884310305118561	"Long-chain fatty acids"	0.734438955783844	"Long-chain fatty acids"	0.734438955783844	"Fatty acids and conjugates"	0.994009733200073	"Fatty Acyls"	0.999866247177124	"Lipids and lipid-like molecules"	0.999843835830688	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	4350	4350
"3992_mapp_batch_00109_sirius_4351"	"C19H22N6O5"	"[M - H2O + H]+"	"C19H20N6O4"	"Carbohydrates"	0.990250706672668	"Nucleosides"	0.987577974796295	"Purine nucleos(t)ides"	0.995606124401092	"Purine nucleosides"	0.97930496931076	NA	NA	NA	NA	"Purine nucleosides"	0.97930496931076	"Nucleosides, nucleotides, and analogues"	0.992042601108551	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Amphetamines and derivatives; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Purine nucleosides; Monocarboxylic acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Substituted imidazoles; N-substituted imidazoles; Alpha amino acids; Benzenoids; Amines; Primary amines; 1,2-diols; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4351	4351
"3995_mapp_batch_00109_sirius_4355"	"C25H36O2"	"[M + Na]+"	"C25H36O2"	"Terpenoids"	0.96028345823288	"Triterpenoids"	0.488343149423599	"Valparane diterpenoids"	0.643988251686096	"Prenol lipids"	0.900967657566071	NA	NA	NA	NA	"Prenol lipids"	0.900967657566071	"Lipids and lipid-like molecules"	0.967568278312683	"Organic compounds; Lipids and lipid-like molecules; Ketones; Aldehydes; Prenol lipids; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	4355	4355
"3996_mapp_batch_00109_sirius_4356"	"C39H79N2O6P"	"[M + Na]+"	"C39H79N2O6P"	"Fatty acids"	0.999958157539368	"Sphingolipids"	0.999847888946533	"Phosphosphingolipids"	0.978665053844452	"Phosphosphingolipids"	0.999659538269043	NA	NA	"Phosphosphingolipids"	0.999659538269043	"Sphingolipids"	0.999547064304352	"Lipids and lipid-like molecules"	0.996622443199158	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic zwitterions; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4356	4356
"3997_mapp_batch_00109_sirius_4357"	"C23H44N4O"	"[M + H]+"	"C23H44N4O"	"Alkaloids"	0.798017621040344	"Fatty amides"	0.415078371763229	"Acyclic guanidine alkaloids"	0.436442166566849	"N-acyl amines"	0.583161890506744	"N-acyl amines"	0.583161890506744	"Fatty amides"	0.830922305583954	"Fatty Acyls"	0.839581847190857	"Lipids and lipid-like molecules"	0.859589874744415	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4357	4357
"3998_mapp_batch_00109_sirius_4359"	"C17H23NO4"	"[M + H]+"	"C17H23NO4"	"Alkaloids"	0.994095921516418	"Ornithine alkaloids"	0.998561799526215	"Tropane alkaloids"	0.99997079372406	"Amino acids and derivatives"	0.473646283149719	"Amino acids and derivatives"	0.473646283149719	"Amino acids, peptides, and analogues"	0.508446395397186	"Carboxylic acids and derivatives"	0.999995231628418	"Organic acids and derivatives"	0.999999642372131	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Piperidines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Tropane alkaloids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Beta hydroxy acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4359	4359
"3999_mapp_batch_00109_sirius_4360"	"C18H28O3"	"[M + H]+"	"C18H28O3"	"Fatty acids"	0.96241044998169	"Octadecanoids"	0.746320188045502	"Other Octadecanoids"	0.91711038351059	"Lineolic acids and derivatives"	0.829060137271881	NA	NA	"Lineolic acids and derivatives"	0.829060137271881	"Fatty Acyls"	0.952336668968201	"Lipids and lipid-like molecules"	0.957340717315674	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	4360	4360
"4001_mapp_batch_00109_sirius_4364"	"C6H14N4O2"	"[M + H]+"	"C6H14N4O2"	"Amino acids and Peptides"	0.999864459037781	"Small peptides"	0.999943852424622	"Aminoacids"	0.996896386146545	"L-alpha-amino acids"	0.591959297657013	"Amino acids and derivatives"	0.999915957450867	"Amino acids, peptides, and analogues"	0.999918937683106	"Carboxylic acids and derivatives"	0.999947190284729	"Organic acids and derivatives"	0.99997889995575	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	4364	4364
