"id_canopus"	"molecularFormula_canopus"	"adduct_canopus"	"precursorFormula_canopus"	"NPC#pathway_canopus"	"NPC#pathway Probability_canopus"	"NPC#superclass_canopus"	"NPC#superclass Probability_canopus"	"NPC#class_canopus"	"NPC#class Probability_canopus"	"ClassyFire#most specific class_canopus"	"ClassyFire#most specific class Probability_canopus"	"ClassyFire#level 5_canopus"	"ClassyFire#level 5 Probability_canopus"	"ClassyFire#subclass_canopus"	"ClassyFire#subclass Probability_canopus"	"ClassyFire#class_canopus"	"ClassyFire#class Probability_canopus"	"ClassyFire#superclass_canopus"	"ClassyFire#superclass probability_canopus"	"ClassyFire#all classifications_canopus"	"featureId_canopus"	"feature_id"
"2768_mapp_batch_00111_sirius_3177"	"C6H13NO5"	"[M + H]+"	"C6H13NO5"	"Carbohydrates"	0.994726002216339	"Aminosugars and aminoglycosides"	0.96597021818161	"Aminosugars"	0.987291514873505	"Hexoses"	0.925370633602142	"Monosaccharides"	0.951091825962067	"Carbohydrates and carbohydrate conjugates"	0.93797755241394	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; 1,3-aminoalcohols; 1,2-aminoalcohols; Polyols; Amines; Primary amines; Alkanolamines; Aminosaccharides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3177	3177
"2770_mapp_batch_00111_sirius_3179"	"C44H78NO8P"	"[M + H]+"	"C44H78NO8P"	"Fatty acids"	0.99998140335083	"Glycerophospholipids"	0.999597489833832	"Glycerophosphocholines"	0.998490810394287	"Phosphatidylcholines"	0.933612704277039	"Phosphatidylcholines"	0.933612704277039	"Glycerophosphocholines"	0.995523452758789	"Glycerophospholipids"	0.999869585037231	"Lipids and lipid-like molecules"	0.999675512313843	"Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3179	3179
"2771_mapp_batch_00111_sirius_3180"	"C16H25NO11"	"[M - H2O + H]+"	"C16H23NO10"	"Shikimates and Phenylpropanoids"	0.727836966514587	"Phenolic acids (C6-C1)"	0.0898783355951309	"Simple phenolic acids"	0.102617688477039	"Amino acids"	0.706938087940216	"Amino acids and derivatives"	0.861717402935028	"Amino acids, peptides, and analogues"	0.860927820205688	"Carboxylic acids and derivatives"	0.999996185302734	"Organic acids and derivatives"	0.99999725818634	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Pyrans; Alcohols and polyols; Benzoic acids and derivatives; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Hemiacetals; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Secondary amines; O-glucuronides; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3180	3180
"2772_mapp_batch_00111_sirius_3181"	"C10H10O4"	"[M - H2O + H]+"	"C10H8O3"	"Shikimates and Phenylpropanoids"	0.999046385288238	"Phenylpropanoids (C6-C3)"	0.999463140964508	"Cinnamic acids and derivatives"	0.999769508838654	"Coumaric acids and derivatives"	0.985485553741455	"Coumaric acids and derivatives"	0.985485553741455	"Hydroxycinnamic acids and derivatives"	0.993297874927521	"Cinnamic acids and derivatives"	0.965888321399689	"Phenylpropanoids and polyketides"	0.982785642147064	"Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"	3181	3181
"2773_mapp_batch_00111_sirius_3182"	"C24H28O10"	"[M + H]+"	"C24H28O10"	"Shikimates and Phenylpropanoids"	0.97660881280899	"Phenylethanoids (C6-C2)"	0.363214641809464	"Phenylethanoids"	0.473117500543594	"Coumaric acids and derivatives"	0.530313193798065	"Coumaric acids and derivatives"	0.530313193798065	"Hydroxycinnamic acids and derivatives"	0.576481401920319	"Cinnamic acids and derivatives"	0.833610117435455	"Phenylpropanoids and polyketides"	0.882549285888672	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities"	3182	3182
"2774_mapp_batch_00111_sirius_3183"	"C16H24O2"	"[M + H]+"	"C16H24O2"	"Polyketides"	0.797849953174591	"Fatty Acids and Conjugates"	0.217436045408249	"Catechols with side chains"	0.872026860713959	"1-hydroxy-2-unsubstituted benzenoids"	0.986681461334228	NA	NA	"1-hydroxy-2-unsubstituted benzenoids"	0.986681461334228	"Phenols"	0.989199995994568	"Benzenoids"	0.886443555355072	"Organic compounds; Alcohols and polyols; Phenols; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"	3183	3183
"2775_mapp_batch_00111_sirius_3184"	"C23H43NO9"	"[M + H]+"	"C23H43NO9"	"Polyketides"	0.728095889091492	"Fatty acyl glycosides"	0.357618719339371	"Open-chain polyketides"	0.281247645616531	"N-acyl-alpha amino acids"	0.915087282657623	"Amino acids and derivatives"	0.434752523899078	"Amino acids, peptides, and analogues"	0.415773987770081	"Carboxylic acids and derivatives"	0.904064178466797	"Organic acids and derivatives"	0.968109607696533	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Polyols; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3184	3184
"2776_mapp_batch_00111_sirius_3185"	"C24H45NO10"	"[M + H]+"	"C24H45NO10"	"Fatty acids"	0.671096324920654	"Fatty acyl glycosides"	0.862537264823914	"Ascarosides"	0.941116273403168	"Aminoglycosides"	0.354929447174072	"Aminosaccharides"	0.471225589513779	"Carbohydrates and carbohydrate conjugates"	0.998521268367767	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3185	3185
"2777_mapp_batch_00111_sirius_3186"	"C20H36O10"	"[M - H2O + H]+"	"C20H34O9"	"Fatty acids"	0.855201721191406	"Fatty acyl glycosides"	0.852473437786102	"Fatty acyl glycosides of mono- and disaccharides"	0.68196976184845	"O-glycosyl compounds"	0.960191786289215	"Glycosyl compounds"	0.97747814655304	"Carbohydrates and carbohydrate conjugates"	0.999028086662292	"Organooxygen compounds"	1	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3186	3186
"2778_mapp_batch_00111_sirius_3187"	"C22H40O10"	"[M - H2O + H]+"	"C22H38O9"	"Fatty acids"	0.792620599269867	"Fatty acyl glycosides"	0.747318923473358	"Fatty acyl glycosides of mono- and disaccharides"	0.549597024917603	"Saccharolipids"	0.518555223941803	NA	NA	NA	NA	"Saccharolipids"	0.518555223941803	"Lipids and lipid-like molecules"	0.945377290248871	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3187	3187
"2779_mapp_batch_00111_sirius_3188"	"C22H42O11"	"[M - H2O + H]+"	"C22H40O10"	"Fatty acids"	0.645472049713135	"Fatty acyl glycosides"	0.848887264728546	"Fatty acyl glycosides of mono- and disaccharides"	0.386188805103302	"Fatty acyl glycosides"	0.602933168411255	NA	NA	"Fatty acyl glycosides"	0.602933168411255	"Fatty Acyls"	0.95509946346283	"Lipids and lipid-like molecules"	0.980698227882385	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3188	3188
"2780_mapp_batch_00111_sirius_3189"	"C10H20O2"	"[M + H]+"	"C10H20O2"	"Fatty acids"	0.984106540679932	"Fatty Acids and Conjugates"	0.833581149578094	"Branched fatty acids"	0.685986220836639	"Straight chain fatty acids"	0.61610871553421	"Straight chain fatty acids"	0.61610871553421	"Fatty acids and conjugates"	0.770232617855072	"Fatty Acyls"	0.967877626419067	"Lipids and lipid-like molecules"	0.954142928123474	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3189	3189
"2781_mapp_batch_00111_sirius_3190"	"C16H28O4"	"[M - H2O + H]+"	"C16H26O3"	"Fatty acids"	0.736222684383392	"Octadecanoids"	0.277772694826126	"Lactones"	0.310848206281662	"Fatty Acyls"	0.671830892562866	NA	NA	NA	NA	"Fatty Acyls"	0.671830892562866	"Lipids and lipid-like molecules"	0.673686921596527	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3190	3190
"2782_mapp_batch_00111_sirius_3191"	"C20H35NO7"	"[M - H2O + H]+"	"C20H33NO6"	"Alkaloids"	0.448279529809952	"Sphingolipids"	0.181244343519211	"Pyrrolidine alkaloids"	0.0472528152167797	"Alkyl glycosides"	0.887201964855194	"Alkyl glycosides"	0.887201964855194	"Fatty acyl glycosides"	0.872277736663818	"Fatty Acyls"	0.698921084403992	"Lipids and lipid-like molecules"	0.7801393866539	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Amines; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3191	3191
"2783_mapp_batch_00111_sirius_3192"	"C20H39NO9"	"[M + H]+"	"C20H39NO9"	"Fatty acids"	0.937519967556	"Fatty acyl glycosides"	0.785169839859009	"Ascarosides"	0.00747092254459857	"Amino acids"	0.55290549993515	"Amino acids and derivatives"	0.595827877521515	"Amino acids, peptides, and analogues"	0.599119961261749	"Carboxylic acids and derivatives"	0.507661044597626	"Organic acids and derivatives"	0.60723876953125	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Alkanolamines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3192	3192
"2784_mapp_batch_00111_sirius_3193"	"C9H8O3"	"[M + H]+"	"C9H8O3"	"Shikimates and Phenylpropanoids"	0.99687397480011	"Phenylpropanoids (C6-C3)"	0.983480513095856	"Cinnamic acids and derivatives"	0.983002364635468	"Coumaric acids"	0.981380760669708	"Coumaric acids and derivatives"	0.90598064661026	"Hydroxycinnamic acids and derivatives"	0.863280236721039	"Cinnamic acids and derivatives"	0.801326096057892	"Phenylpropanoids and polyketides"	0.982297122478485	"Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Coumaric acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities"	3193	3193
"2785_mapp_batch_00111_sirius_3194"	"C14H26O5"	"[M - H2O + H]+"	"C14H24O4"	"Fatty acids"	0.965659439563751	"Fatty esters"	0.635611355304718	"Wax monoesters"	0.653687298297882	"Fatty acid esters"	0.859279155731201	NA	NA	"Fatty acid esters"	0.859279155731201	"Fatty Acyls"	0.9542116522789	"Lipids and lipid-like molecules"	0.96348762512207	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3194	3194
"2786_mapp_batch_00111_sirius_3195"	"C15H10O5"	"[M + H]+"	"C15H10O5"	"Shikimates and Phenylpropanoids"	0.998165786266327	"Flavonoids"	0.998345375061035	"Flavones"	0.99820864200592	"4'-hydroxyflavonoids"	0.72813493013382	"4'-hydroxyflavonoids"	0.72813493013382	"Hydroxyflavonoids"	0.9707111120224	"Flavonoids"	0.984156548976898	"Phenylpropanoids and polyketides"	0.994675517082214	"Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavones; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities"	3195	3195
"2788_mapp_batch_00111_sirius_3197"	"C27H37N5OS"	"[M + H]+"	"C27H37N5OS"	"Alkaloids"	0.991592168807983	"Nicotinic acid alkaloids"	0.601527154445648	"Pyridine alkaloids"	0.614726006984711	"Alkylarylthioethers"	0.423755079507828	"Alkylarylthioethers"	0.423755079507828	"Aryl thioethers"	0.42131307721138	"Thioethers"	0.483022093772888	"Organosulfur compounds"	0.823636949062347	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Thiophenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3197	3197
"2789_mapp_batch_00111_sirius_3198"	"C13H26N2O5S"	"[M - H2O + H]+"	"C13H24N2O4S"	"Alkaloids"	0.831574201583862	"Lysine alkaloids"	0.303025841712952	"Piperidine alkaloids"	0.378755062818527	"Sulfonyls"	0.603049337863922	NA	NA	NA	NA	"Sulfonyls"	0.603049337863922	"Organosulfur compounds"	0.815280675888062	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3198	3198
"2790_mapp_batch_00111_sirius_3199"	"C19H37NO5"	"[M - H2O + H]+"	"C19H35NO4"	"Polyketides"	0.61820912361145	"Linear polyketides"	0.845667481422424	"Open-chain polyketides"	0.821859657764435	"N-acyl amines"	0.266254603862762	"N-acyl amines"	0.266254603862762	"Fatty amides"	0.323321968317032	"Fatty Acyls"	0.847964704036713	"Lipids and lipid-like molecules"	0.719171643257141	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3199	3199
"2792_mapp_batch_00111_sirius_3201"	"C14H29NO4"	"[M + H]+"	"C14H29NO4"	"Fatty acids"	0.95906412601471	"Fatty Acids and Conjugates"	0.808447241783142	"Dicarboxylic acids"	0.124448329210281	"Amino acids"	0.860286235809326	"Amino acids and derivatives"	0.967431008815765	"Amino acids, peptides, and analogues"	0.966982066631317	"Carboxylic acids and derivatives"	0.999455392360687	"Organic acids and derivatives"	0.999946236610413	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3201	3201
"2793_mapp_batch_00111_sirius_3202"	"C22H27N5O5"	"[M + Na]+"	"C22H27N5O5"	"Alkaloids"	0.300144642591476	"Ornithine alkaloids"	0.0733053386211395	"Purine nucleos(t)ides"	0.165841847658157	"Coumaric acids and derivatives"	0.77176833152771	"Coumaric acids and derivatives"	0.77176833152771	"Hydroxycinnamic acids and derivatives"	0.811013340950012	"Cinnamic acids and derivatives"	0.996261417865753	"Phenylpropanoids and polyketides"	0.996813714504242	"Organic compounds; Organoheterocyclic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Cinnamic acids and derivatives; Carboxylic acid derivatives; Hydroxycinnamic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid amides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities"	3202	3202
"2794_mapp_batch_00111_sirius_3203"	"C23H39N5O5"	"[M + H]+"	"C23H39N5O5"	"Amino acids and Peptides"	0.650040507316589	"Small peptides"	0.474617809057236	"Dipeptides"	0.219376549124718	"Peptides"	0.299372017383575	"Peptides"	0.299372017383575	"Amino acids, peptides, and analogues"	0.974915981292725	"Carboxylic acids and derivatives"	0.997892796993256	"Organic acids and derivatives"	0.998849749565124	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3203	3203
"2795_mapp_batch_00111_sirius_3204"	"C16H26O4"	"[M - H2O + H]+"	"C16H24O3"	"Polyketides"	0.791094958782196	"Macrolides"	0.83172082901001	"Macrolide lactones"	0.588541746139526	"Macrolides and analogues"	0.721861898899078	NA	NA	NA	NA	"Macrolides and analogues"	0.721861898899078	"Phenylpropanoids and polyketides"	0.974136292934418	"Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Alcohols and polyols; Macrolides and analogues; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Cyclic ketones; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	3204	3204
"2796_mapp_batch_00111_sirius_3205"	"C16H25NO8"	"[M + H]+"	"C16H25NO8"	"Amino acids and Peptides"	0.98278021812439	"Amino acid glycosides"	0.99014949798584	"Cyanogenic glycosides"	0.974135935306549	"Cyanogenic glycosides"	0.686837911605835	"Glycosyl compounds"	0.99914538860321	"Carbohydrates and carbohydrate conjugates"	0.999981045722961	"Organooxygen compounds"	0.99999988079071	"Organic oxygen compounds"	1	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	3205	3205
