#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
1267	spectra_filtered.mgf	*..*		:811	1257	-1	0	129.055	1	0.910291	0	0	544284.0	2362300.0	5-Methoxy-5-oxopentanoic acid CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf1267	-1	BERKELEY-LAB.mgf	79.0991				6	0	0.0102081	129.065	0	CCMSLIB00010103245
52	spectra_filtered.mgf	*..*		:811	1257	-1	0	129.055	1	0.910291	0	0	544284.0	2362300.0	5-Methoxy-5-oxopentanoic acid CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf52	-1	BERKELEY-LAB.mgf	2.24646				6	0	0.000289917	129.055	0	CCMSLIB00010103245
3570	spectra_filtered.mgf	*..*		:64452	64451	-1	0	285.076	1	0.909063	0	0	1870.0	647300.0	Prunetin [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf3570	-1	BMDMS-NP.mgf	1.39166				10	0	0.000396729	285.076	0	CCMSLIB00006418752
2662	spectra_filtered.mgf	*..*		:743	49983	-1	0	163.06	1	0.908889	0	0	255.6	526200.0	1,6-ANHYDRO-B-GLUCOSE M+H	MONA	temp/spectra_filtered.mgf2662	-1	MONA.mgf	0.561467				6	0	9.15527e-05	163.06	0	CCMSLIB00006679013
42	spectra_filtered.mgf	*..*		:45292	57290	-1	0	147.044	1	0.907846	0	0	392384.0	1416500.0	Massbank:NA003719 Coumarin|chromen-2-one M+H	MASSBANK	temp/spectra_filtered.mgf42	-1	MASSBANK.mgf	1.34901				6	0	0.000198364	147.044	0	CCMSLIB00005770843
2472	spectra_filtered.mgf	*..*		:45292	57290	-1	0	147.044	1	0.907846	0	0	392384.0	1416500.0	Massbank:NA003719 Coumarin|chromen-2-one M+H	MASSBANK	temp/spectra_filtered.mgf2472	-1	MASSBANK.mgf	81.6672				6	0	0.0120087	147.032	0	CCMSLIB00005770843
2466	spectra_filtered.mgf	*..*		:45292	57290	-1	0	147.044	1	0.907846	0	0	392384.0	1416500.0	Massbank:NA003719 Coumarin|chromen-2-one M+H	MASSBANK	temp/spectra_filtered.mgf2466	-1	MASSBANK.mgf	83.6388				6	0	0.0122986	147.056	0	CCMSLIB00005770843
3622	spectra_filtered.mgf	*..*		:45292	57290	-1	0	147.044	1	0.907846	0	0	392384.0	1416500.0	Massbank:NA003719 Coumarin|chromen-2-one M+H	MASSBANK	temp/spectra_filtered.mgf3622	-1	MASSBANK.mgf	1.34901				6	0	0.000198364	147.044	0	CCMSLIB00005770843
2496	spectra_filtered.mgf	*..*		:45292	57290	-1	0	147.044	1	0.907846	0	0	392384.0	1416500.0	Massbank:NA003719 Coumarin|chromen-2-one M+H	MASSBANK	temp/spectra_filtered.mgf2496	-1	MASSBANK.mgf	62.5734				6	0	0.00920105	147.035	0	CCMSLIB00005770843
1185	spectra_filtered.mgf	*..*		:406	130	-1	0	371.1	1	0.907759	0	0	2493310.0	3039000.0	CAMPTOTHECIN M+Na	LEAFBOT	temp/spectra_filtered.mgf1185	-1	LEAFBOT.mgf	2.96048				12	0	0.00109863	371.101	0	CCMSLIB00011427902
1549	spectra_filtered.mgf	*..*		:19099	31097	-1	0	433.113	1	0.906745	0	0	1213.0	5726700.0	Massbank:PR302505 Kaempferol-7-O-rhamnoside M+H	MASSBANK	temp/spectra_filtered.mgf1549	-1	MASSBANK.mgf	0.211383				6	0	9.15527e-05	433.113	0	CCMSLIB00005744650
2699	spectra_filtered.mgf	*..*		:10931	10931	-1	0	507.1	1	0.906229	0	0	19386.4	660900.0	Massbank:PR040192 Quercetin-3-O-glucose-6''-acetate|Quercetin 3-(6''-acetylglucoside)|Quercetin 3-(6-O-acetyl-beta-glucoside) [M+H]	MASSBANK	temp/spectra_filtered.mgf2699	-1	MASSBANK.mgf	26.2387				11	0	0.0133057	507.113	0	CCMSLIB00000222799
1630	spectra_filtered.mgf	*..*		:10931	10931	-1	0	507.1	1	0.906229	0	0	19386.4	660900.0	Massbank:PR040192 Quercetin-3-O-glucose-6''-acetate|Quercetin 3-(6''-acetylglucoside)|Quercetin 3-(6-O-acetyl-beta-glucoside) [M+H]	MASSBANK	temp/spectra_filtered.mgf1630	-1	MASSBANK.mgf	25.8175				11	0	0.013092	507.113	0	CCMSLIB00000222799
3600	spectra_filtered.mgf	*..*		:43021	55019	-1	0	233.154	1	0.905448	0	0	261116.0	746000.0	Massbank:NA003096 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one M+H	MASSBANK	temp/spectra_filtered.mgf3600	-1	MASSBANK.mgf	3.46859				10	0	0.000808716	233.153	0	CCMSLIB00005768572
3251	spectra_filtered.mgf	*..*		:408	4993	-1	0	362.181	1	0.905247	0	0	54970.0	651100.0	NCGC00385227-01_C16H24O8_beta-D-Glucopyranoside, 4-(3-hydroxypropyl)-2-methoxyphenyl M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3251	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.589824				7	0	0.000213623	362.181	0	CCMSLIB00000854522
3930	spectra_filtered.mgf	*..*		:408	4993	-1	0	362.181	1	0.905247	0	0	54970.0	651100.0	NCGC00385227-01_C16H24O8_beta-D-Glucopyranoside, 4-(3-hydroxypropyl)-2-methoxyphenyl M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3930	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.252782				7	0	9.15527e-05	362.181	0	CCMSLIB00000854522
2448	spectra_filtered.mgf	*..*		:9498	9944	-1	0	435.129	1	0.904881	0	0	7424120.0	461600.0	Prunin, Naringenin-7-O-glucoside CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf2448	-1	BERKELEY-LAB.mgf	7.78494				8	0	0.00338745	435.126	0	CCMSLIB00010111932
2109	spectra_filtered.mgf	*..*		:456	4229	-1	0	371.206	1	0.904744	0	0	474180.0	2884000.0	NCGC00380213-01_C19H32O8_2-Butanone, 4-[3-(beta-D-glucopyranosyloxy)-4-hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl]- M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2109	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	5.91926				7	0	0.00219727	371.208	0	CCMSLIB00000852979
3567	spectra_filtered.mgf	*..*		:22640	23086	-1	0	457.368	1	0.904556	0	0	306941.0	215800.0	OLEANOLIC ACID CollisionEnergy:205060 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf3567	-1	BERKELEY-LAB.mgf	0.867416				13	0	0.000396729	457.368	0	CCMSLIB00010125076
204	spectra_filtered.mgf	*..*		:22640	23086	-1	0	457.368	1	0.904556	0	0	306941.0	215800.0	OLEANOLIC ACID CollisionEnergy:205060 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf204	-1	BERKELEY-LAB.mgf	0.867416				13	0	0.000396729	457.368	0	CCMSLIB00010125076
936	spectra_filtered.mgf	*..*		:985	45993	-1	0	595.145	1	0.904246	0	0	165.242	620900.0	tiliroside [M+H]+	MONA	temp/spectra_filtered.mgf936	-1	MONA.mgf	0.717886				6	0	0.000427246	595.145	0	CCMSLIB00004718593
781	spectra_filtered.mgf	*..*		:10456	28919	-1	0	490.171	1	0.904032	0	0	121.613	308800.0	[(4E)-7-acetyloxy-6-hydroxy-2-methyl-10-oxo-2,3,6,7,8,9-hexahydrooxecin-3-yl] (E)-but-2-enoate [M+NH4]+	MONA	temp/spectra_filtered.mgf781	-1	MONA.mgf	0.373554				7	0	0.000183105	490.171	0	CCMSLIB00004701519
699	spectra_filtered.mgf	*..*		:153	5354	-1	0	325.113	1	0.903683	0	0	1667670.0	949500.0	Spectral Match to Sucrose from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf699	-1	GNPS-NIST14-MATCHES.mgf	79.3181				7	0	0.0257874	325.139	0	CCMSLIB00003139841
1404	spectra_filtered.mgf	*..*		:2255	326	-1	0	279.231	1	0.902328	0	0	1008200.0	192500.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1404	-1	GNPS-NIST14-MATCHES.mgf	2.5137				8	0	0.000701904	279.232	0	CCMSLIB00003134812
2119	spectra_filtered.mgf	*..*		:476	1753	-1	0	579.149	1	0.900278	0	0	238495.0	1200300.0	Spectral Match to Procyanidin B2 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2119	-1	GNPS-NIST14-MATCHES.mgf	0.210775				15	0	0.00012207	579.149	0	CCMSLIB00003136240
1378	spectra_filtered.mgf	*..*		:4719	5011	-1	0	284.3	1	0.900016	0	0	6162870.0	51600.0	Spectral Match to Octadecanamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1378	-1	GNPS-NIST14-MATCHES.mgf	18.2483				6	0	0.00518799	284.295	0	CCMSLIB00003139498
3823	spectra_filtered.mgf	*..*		:1031	46045	-1	0	479.118	1	0.899205	0	0	107.22	212200.0	Isorhamnetin 3-galactoside [M+H]+	MONA	temp/spectra_filtered.mgf3823	-1	MONA.mgf	2.10195				6	0	0.00100708	479.117	0	CCMSLIB00004718645
3762	spectra_filtered.mgf	*..*		:15572	34035	-1	0	551.103	1	0.898972	0	0	159.193	792100.0	Quercetin 3-O-malonylglucoside [M+H]+	MONA	temp/spectra_filtered.mgf3762	-1	MONA.mgf	0.0				9	0	0.0	551.103	0	CCMSLIB00004706635
1119	spectra_filtered.mgf	*..*		:1	12023	-1	0	611.161	1	0.898972	0	0	616672.0	857600.0	Rutin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1119	-1	GNPS-LIBRARY.mgf	0.499338				9	0	0.000305176	611.161	0	CCMSLIB00010012048
368	spectra_filtered.mgf	*..*		:4918	4038	-1	0	284.296	1	0.898664	0	0	8572730.0	128900.0	Spectral Match to Octadecanamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf368	-1	GNPS-NIST14-MATCHES.mgf	4.50846				7	0	0.00128174	284.295	0	CCMSLIB00003138525
3959	spectra_filtered.mgf	*..*		:188	5188	-1	0	325.112	1	0.898328	0	0	1849540.0	114100.0	Spectral Match to Sucrose from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3959	-1	GNPS-NIST14-MATCHES.mgf	3.37924				6	0	0.00109863	325.113	0	CCMSLIB00003139675
1556	spectra_filtered.mgf	*..*		:1137	4418	-1	0	577.134	1	0.898087	0	0	7190440.0	1112900.0	Spectral Match to Procyanidin A2 from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1556	-1	GNPS-NIST14-MATCHES.mgf	0.740289				16	0	0.000427246	577.134	0	CCMSLIB00003138905
780	spectra_filtered.mgf	*..*		:10909	11355	-1	0	225.076	1	0.897635	0	0	3539600.0	151000.0	SINAPIC ACID CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf780	-1	BERKELEY-LAB.mgf	1.35588				7	0	0.000305176	225.076	0	CCMSLIB00010113343
1366	spectra_filtered.mgf	*..*		:8020	26483	-1	0	434.202	1	0.897573	0	0	433.97	2429800.0	(2S,3R,4S,5R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(2-phenylethoxy)oxan-3-yl]oxyoxane-3,4,5-triol [M+NH4]+	MONA	temp/spectra_filtered.mgf1366	-1	MONA.mgf	0.913696				12	0	0.000396729	434.202	0	CCMSLIB00004699083
117	spectra_filtered.mgf	*..*		:8020	26483	-1	0	434.202	1	0.897573	0	0	433.97	2429800.0	(2S,3R,4S,5R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(2-phenylethoxy)oxan-3-yl]oxyoxane-3,4,5-triol [M+NH4]+	MONA	temp/spectra_filtered.mgf117	-1	MONA.mgf	1.19483				12	0	0.000518799	434.203	0	CCMSLIB00004699083
2660	spectra_filtered.mgf	*..*		:8020	26483	-1	0	434.202	1	0.897573	0	0	433.97	2429800.0	(2S,3R,4S,5R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(2-phenylethoxy)oxan-3-yl]oxyoxane-3,4,5-triol [M+NH4]+	MONA	temp/spectra_filtered.mgf2660	-1	MONA.mgf	1.19483				12	0	0.000518799	434.203	0	CCMSLIB00004699083
64	spectra_filtered.mgf	*..*		:2578	3297	-1	0	563.552	1	0.897557	0	0	5172120.0	907700.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf64	-1	GNPS-NIST14-MATCHES.mgf	0.541522				11	0	0.000305176	563.552	0	CCMSLIB00003137784
1580	spectra_filtered.mgf	*..*		:210	1876	-1	0	372.129	1	0.896908	0	0	94552.0	876000.0	NCGC00168941-08!(1S,3R,4R,5R)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,4,5-trihydroxycyclohexane-1-carboxylic acid M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1580	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.246024				7	0	9.15527e-05	372.129	0	CCMSLIB00000848165
2223	spectra_filtered.mgf	*..*		:1032	46047	-1	0	479.118	1	0.896897	0	0	116.988	838600.0	Isorhamnetin 3-galactoside [M+H]+	MONA	temp/spectra_filtered.mgf2223	-1	MONA.mgf	1.01913				9	0	0.000488281	479.118	0	CCMSLIB00004718647
206	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.895903	0	0	262535.0	113500.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf206	-1	GNPS-NIST14-MATCHES.mgf	0.546163				8	0	0.000183105	335.258	0	CCMSLIB00003140172
2339	spectra_filtered.mgf	*..*		:458	4871	-1	0	350.217	1	0.895292	0	0	74804.0	190100.0	NCGC00385387-01_C16H28O7_4-(Hydroxymethyl)-1-isopropyl-3-cyclohexen-1-yl beta-D-glucopyranoside M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2339	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.65564				7	0	0.000579834	350.218	0	CCMSLIB00000854269
4223	spectra_filtered.mgf	*..*		:406	130	-1	0	371.1	1	0.894828	0	0	2493310.0	502600.0	CAMPTOTHECIN M+Na	LEAFBOT	temp/spectra_filtered.mgf4223	-1	LEAFBOT.mgf	3.20718				10	0	0.00119019	371.101	0	CCMSLIB00011427902
1109	spectra_filtered.mgf	*..*		:17492	15231	-1	0	480.161	1	0.894546	0	0	429.256	2282100.0	AM-461 [M-H2O+K]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf1109	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	8.32596				14	0	0.0039978	480.157	0	CCMSLIB00012269545
3935	spectra_filtered.mgf	*..*		:6910	25373	-1	0	364.197	1	0.894294	0	0	215.718	560800.0	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (2E,6E)-8-hydroxy-2,6-dimethylocta-2,6-dienoate [M+NH4]+	MONA	temp/spectra_filtered.mgf3935	-1	MONA.mgf	0.502765				7	0	0.000183105	364.197	0	CCMSLIB00004697973
1626	spectra_filtered.mgf	*..*		:6910	25373	-1	0	364.197	1	0.894294	0	0	215.718	560800.0	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (2E,6E)-8-hydroxy-2,6-dimethylocta-2,6-dienoate [M+NH4]+	MONA	temp/spectra_filtered.mgf1626	-1	MONA.mgf	0.251382				7	0	9.15527e-05	364.197	0	CCMSLIB00004697973
575	spectra_filtered.mgf	*..*		:1186	46226	-1	0	625.176	1	0.8939	0	0	140.16	251400.0	5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-[3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf575	-1	MONA.mgf	0.683401				7	0	0.000427246	625.176	0	CCMSLIB00004718826
3758	spectra_filtered.mgf	*..*		:6453	6451	-1	0	419.098	1	0.893425	0	0	1280.0	2211300.0	ReSpect:PT109220 Kaempferol-3-O-alpha-L-arabinoside|Kaem-3-Ara|Kaempferol-3-O-alpha-L-arabinopyranoside|5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one [M+H]	RESPECT	temp/spectra_filtered.mgf3758	-1	RESPECT.mgf	1.16508				6	0	0.000488281	419.098	0	CCMSLIB00000221467
100	spectra_filtered.mgf	*..*		:6453	6451	-1	0	419.098	1	0.893425	0	0	1280.0	2211300.0	ReSpect:PT109220 Kaempferol-3-O-alpha-L-arabinoside|Kaem-3-Ara|Kaempferol-3-O-alpha-L-arabinopyranoside|5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one [M+H]	RESPECT	temp/spectra_filtered.mgf100	-1	RESPECT.mgf	1.6748				6	0	0.000701904	419.097	0	CCMSLIB00000221467
1589	spectra_filtered.mgf	*..*		:15681	27679	-1	0	433.113	1	0.892745	0	0	1275.0	2999700.0	Massbank:PR302529 Kaempferol-7-O-rhamnoside M+H	MASSBANK	temp/spectra_filtered.mgf1589	-1	MASSBANK.mgf	0.422766				7	0	0.000183105	433.113	0	CCMSLIB00005741232
4054	spectra_filtered.mgf	*..*		:1062	46081	-1	0	565.155	1	0.892367	0	0	149.222	7445300.0	5-hydroxy-2-(4-hydroxyphenyl)-7-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-3-(3,4,5-trihydroxyoxan-2-yl)oxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf4054	-1	MONA.mgf	0.647983				9	0	0.000366211	565.155	0	CCMSLIB00004718681
1546	spectra_filtered.mgf	*..*		:1062	46081	-1	0	565.155	1	0.892367	0	0	149.222	7445300.0	5-hydroxy-2-(4-hydroxyphenyl)-7-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-3-(3,4,5-trihydroxyoxan-2-yl)oxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf1546	-1	MONA.mgf	0.431989				9	0	0.000244141	565.155	0	CCMSLIB00004718681
313	spectra_filtered.mgf	*..*		:10639	11085	-1	0	435.129	1	0.892044	0	0	5636780.0	443500.0	Prunin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf313	-1	BERKELEY-LAB.mgf	1.61309				6	0	0.000701904	435.128	0	CCMSLIB00010113073
1773	spectra_filtered.mgf	*..*		:1099	46124	-1	0	611.161	1	0.891897	0	0	125.57	290200.0	3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf1773	-1	MONA.mgf	0.299603				6	0	0.000183105	611.161	0	CCMSLIB00004718724
4211	spectra_filtered.mgf	*..*		:14138	12287	-1	0	384.349	1	0.891259	0	0	231.278	223900.0	99207-33-7 [2M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf4211	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	8.33707				7	0	0.00320435	384.352	0	CCMSLIB00012266600
1865	spectra_filtered.mgf	*..*		:2446	7522	-1	0	203.179	1	0.890708	0	0	5870340.0	110900.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1865	-1	GNPS-LIBRARY.mgf	1.95261				8	0	0.000396729	203.179	0	CCMSLIB00005725033
831	spectra_filtered.mgf	*..*		:18883	16425	-1	0	463.129	1	0.890008	0	0	438.802	5069700.0	630407-66-8 [2M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf831	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	2.56988				16	0	0.00119019	463.13	0	CCMSLIB00012270739
2679	spectra_filtered.mgf	*..*		:430	3527	-1	0	387.201	1	0.888616	0	0	523505.0	577100.0	NCGC00169491-03_C19H30O8_2-Cyclohexen-1-one, 4-[(1E)-3-(beta-D-glucopyranosyloxy)-1-buten-1-yl]-4-hydroxy-3,5,5-trimethyl-, (4S)- M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2679	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.0				8	0	0.0	387.201	0	CCMSLIB00000851547
2969	spectra_filtered.mgf	*..*		:3166	2758	-1	0	180.087	1	0.888095	0	0	251.297	577000.0	D-Lyxo-Hex-2-ulo-Pyranose [M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf2969	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	0.0				6	0	0.0	180.087	0	CCMSLIB00012249715
3177	spectra_filtered.mgf	*..*		:3166	2758	-1	0	180.087	1	0.888095	0	0	251.297	577000.0	D-Lyxo-Hex-2-ulo-Pyranose [M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3177	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	1.6946				6	0	0.000305176	180.087	0	CCMSLIB00012249715
1043	spectra_filtered.mgf	*..*		:1427	4499	-1	0	776.234	1	0.887982	0	0	63569300.0	12993000.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1043	-1	GNPS-LIBRARY.mgf	2.59478				19	0	0.00201416	776.232	0	CCMSLIB00005435824
1807	spectra_filtered.mgf	*..*		:265	2237	-1	0	540.244	1	0.887824	0	0	173182.0	1728000.0	NCGC00169315-02!2-(hydroxymethyl)-6-[5-[3-(hydroxymethyl)-5-(3-hydroxypropyl)-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1807	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.82443				13	0	0.00152588	540.242	0	CCMSLIB00000848553
3915	spectra_filtered.mgf	*..*		:2997	3931	-1	0	353.269	1	0.887596	0	0	538621.0	932300.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3915	-1	GNPS-NIST14-MATCHES.mgf	1.46857				11	0	0.000518799	353.268	0	CCMSLIB00003138418
961	spectra_filtered.mgf	*..*		:2997	3931	-1	0	353.269	1	0.887596	0	0	538621.0	932300.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf961	-1	GNPS-NIST14-MATCHES.mgf	1.72772				11	0	0.000610352	353.268	0	CCMSLIB00003138418
1412	spectra_filtered.mgf	*..*		:236	1135	-1	0	275.091	1	0.886998	0	0	77684.0	410900.0	NCGC00384609-01!(2R,3S)-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1412	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.10936				6	0	0.000305176	275.091	0	CCMSLIB00000847337
208	spectra_filtered.mgf	*..*		:2196	10662	-1	0	756.551	1	0.885916	0	0	45870200.0	2022900.0	PC-DAG (16:0/18:3) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf208	-1	GNPS-LIBRARY.mgf	2.98499				6	0	0.0022583	756.553	0	CCMSLIB00006678075
1181	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.88561	0	0	624677.0	227100.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1181	-1	GNPS-NIST14-MATCHES.mgf	206.69				6	0	0.0361938	175.148	0	CCMSLIB00003139980
2135	spectra_filtered.mgf	*..*		:7568	8014	-1	0	317.066	1	0.884896	0	0	724544.0	147100.0	Isorhamnetin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf2135	-1	BERKELEY-LAB.mgf	2.21375				10	0	0.000701904	317.065	0	CCMSLIB00010110002
1935	spectra_filtered.mgf	*..*		:3009	3455	-1	0	247.133	1	0.884644	0	0	176301000.0	280400.0	ABSCISIC ACID CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf1935	-1	BERKELEY-LAB.mgf	1.97578				10	0	0.000488281	247.133	0	CCMSLIB00010105443
3833	spectra_filtered.mgf	*..*		:4336	22799	-1	0	450.197	1	0.884313	0	0	556.602	1040000.0	osmanthuside H [M+NH4]+	MONA	temp/spectra_filtered.mgf3833	-1	MONA.mgf	0.47451				13	0	0.000213623	450.197	0	CCMSLIB00004695399
3126	spectra_filtered.mgf	*..*		:4336	22799	-1	0	450.197	1	0.884313	0	0	556.602	1040000.0	osmanthuside H [M+NH4]+	MONA	temp/spectra_filtered.mgf3126	-1	MONA.mgf	0.0				13	0	0.0	450.197	0	CCMSLIB00004695399
3045	spectra_filtered.mgf	*..*		:4336	22799	-1	0	450.197	1	0.884313	0	0	556.602	1040000.0	osmanthuside H [M+NH4]+	MONA	temp/spectra_filtered.mgf3045	-1	MONA.mgf	0.271149				13	0	0.00012207	450.197	0	CCMSLIB00004695399
2831	spectra_filtered.mgf	*..*		:9218	9664	-1	0	305.066	1	0.884169	0	0	5337120.0	142100.0	(+/-)-Taxifolin CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf2831	-1	BERKELEY-LAB.mgf	1.30047				7	0	0.000396729	305.066	0	CCMSLIB00010111652
