row ID,row m/z,row retention time,202404241731_EB_QC_00.mzML Peak area,202404241731_EB_QC_01.mzML Peak area,202404241731_EB_QC_02.mzML Peak area,202404241731_EB_QC_03.mzML Peak area,202404241731_EB_QC_04.mzML Peak area,202404241731_EB_QC_with_worm_00.mzML Peak area,202404241731_EB_QC_with_worm_01.mzML Peak area,202404241731_EB_QC_with_worm_02.mzML Peak area,202404241731_EB_QC_with_worm_03.mzML Peak area,202404241731_EB_QC_with_worm_04.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,202404241731_EB_tp24_000006_01_01.mzML Peak area,202404241731_EB_tp24_000011_01_01.mzML Peak area,202404241731_EB_tp24_000012_01_01.mzML Peak area,202404241731_EB_tp24_000013_01_01.mzML Peak area,202404241731_EB_tp24_000014_01_01.mzML Peak area,202404241731_EB_tp24_000015_01_01.mzML Peak area,202404241731_EB_tp24_000016_01_01.mzML Peak area,202404241731_EB_tp24_000017_01_01.mzML Peak area,202404241731_EB_tp24_000018_01_01.mzML Peak area,202404241731_EB_tp24_000019_01_01.mzML Peak area,202404241731_EB_tp24_000020_01_01.mzML Peak area,
3715,535.2703417980957,9.925811596000003,807406.9542618565,807249.0119161223,893945.1212441126,1014399.4761827135,999231.0530075702,948457.342009234,824883.1983334889,885608.7416066388,1004944.4551591328,873369.2584981316,18222.719985227162,20639.575199836956,13542.766649737809,14454.791701583259,137247.91348226264,614181.0512557789,289335.0571452295,929604.6276871074,1477681.584323241,2900987.255318678,210604.3804979117,228911.75237963581,415365.553143455,429769.92815621843,127910.75417174584,
3716,326.2685871130752,7.598825341666667,302852.3929649179,344481.77311567793,336078.073996173,287058.4800710653,276168.3071095644,328041.98390425893,338762.791416555,356224.2979719458,262594.2403627737,268909.59693916974,0,490.61928827167776,1126.9937818285123,511.3726462566224,174981.04624344452,194736.74232443894,87039.01502728689,158947.0957581658,46498.27360450883,16515.375388532928,319816.4589332829,167504.72084657257,36076.11339322311,145866.5270411548,1013650.6896880053,
3717,298.87829921556556,0.539050306521739,409527.44567984925,510484.2420954959,558814.5453341914,57864.64122411295,470963.99846016115,478739.8061033003,101928.42498701968,9989.488410342177,587459.9205718839,610426.6192045809,9829.721291043881,9229.850727559891,10310.655055818066,10143.164118042496,749564.773527037,0,1325027.7451895415,930780.2930894571,1706623.3987400266,1055663.884296326,0,1156062.390407185,1064749.1559794082,536055.201951913,304929.11755933985,
3718,251.11761239858774,5.8574902999999985,90414.79525606641,105751.8682413282,110387.07275979602,141354.8116242316,131938.070847697,92081.02652157309,83582.58666108863,119526.63216590205,134091.7917695624,149051.68853879304,0,0,0,0,0,0,0,39348.70851154857,653957.248568282,791417.1987134182,0,0,0,0,0,
3719,269.21063232421875,7.285604800000001,152691.58834629942,167124.30477295397,162759.87030909883,155312.08311367498,157395.28126960658,171919.2555411042,192112.32351542174,164415.27263536525,154421.54093754,147289.59228181295,22812.218052791188,22562.091050313993,22103.203511356794,23774.898465629296,113176.46490978567,131490.2429904304,46066.21535310963,137834.78205693167,69232.33711913548,62645.001303993224,67797.04181522346,177879.15600052773,80162.95386626937,77365.01071504716,706848.4109981792,
3720,1074.5900726329041,7.4683624250000005,17104.829665093333,32042.751501938394,0,17902.845574571198,7360.485427326786,0,23450.96771999979,0,4235.127859613992,16397.29139770579,0,0,0,0,0,0,0,0,0,0,1604104.6727623285,0,0,0,0,
3721,302.12307884656633,2.3032509666666665,1574438.9096348071,1638605.0408274306,1761956.7340330216,1788702.244036389,1772047.2398219514,1588897.4214046225,1546888.068072478,1625074.8063768994,1767971.878709006,1784320.6089949547,0,0,0,0,36530.03794053604,1762054.6598272864,2185237.1159079676,3758609.482983979,19156.403799941785,120396.33975947597,105290.34301197069,3415387.7298522503,2745626.393067328,1911516.1961394316,2772434.274831894,
3722,584.4225640547903,9.464602710526316,1136656.4252570744,1283784.6574124398,1315142.9109654892,1517359.323716172,1284853.3727757512,1901888.9268261355,1295866.2691611259,187670.4717449051,1464405.2977684394,1254098.8419436181,0,0,0,0,140671.02307660205,626876.351511251,809372.7206687678,1335612.853611497,344470.4192698789,928862.5618050502,61624.8082541723,0,981595.7962010048,0,456424.444788584,
3723,367.15030458572176,2.4374812722222226,58901.24260106817,71902.14064205575,72145.41760700953,40924.079488371,32369.555883298573,62700.73252833283,80546.37374334717,71953.92836512104,85605.07603069344,74824.39451731353,0,0,0,0,0,110454.9382426664,0,38865.313983952656,180731.2762994067,975288.1050916298,0,23257.196002248515,5356.393721411189,170385.94009944337,23500.84401368921,
3724,254.24761169433594,8.730063567999997,292997.205557318,1167282.760310967,1076230.691879186,705251.1376448567,741184.2740436142,1243092.6323948607,284626.2135381443,712368.3566395589,762582.3302942514,734625.73789724,20183.962001558302,19078.26596693616,20090.9675141859,18264.610894514382,2030352.085333125,392309.5083683861,362339.0302542181,594172.9323202859,676829.5763006363,590480.5832689313,2729364.407249152,582097.4264821244,388219.97687355714,551406.335244427,564848.8370195866,
3725,360.1498596191406,1.420700032,8248296.881490653,7817766.284231103,9364765.218066894,9465917.045755878,7548295.37501095,8693541.618730258,8704129.096436156,8843851.010740975,8011165.3693026025,7537911.243799075,75994.57017238553,107669.42887504617,97074.5165769239,66480.32752789823,1021796.4701499619,8805899.339640612,1.0103188077136215E7,6709972.728189743,1257576.5599753351,2719709.122398329,2508616.8102068664,1.5083357685265308E7,1.0078727217040818E7,1.7828546375933733E7,1.3773603587448278E7,
3726,246.060693359375,1.584863865,1539650.6616284535,1515141.901690173,1686982.31411101,1599114.6085361734,1545814.5777376164,1749047.4033165458,1627189.434673733,1827428.936647991,1625689.8498843173,1457437.6952871901,0,0,0,0,74830.21097380585,2141651.8697706345,1932974.2095479055,2338123.0827813284,450241.62114343356,454757.1446629923,0,4272435.011168671,975092.4751732257,3379068.5205400772,2626044.168270188,
3727,609.2703145345052,6.322528116666667,36512.62097412876,38515.57073340119,44083.79160608963,50811.345416092074,38447.49166099237,35486.88797699848,39379.03250046962,39443.526824509405,38988.18126871887,36422.983220022186,0,0,0,0,0,0,0,0,362246.8240615717,253564.33415084833,0,0,0,0,0,
3728,714.5531799316407,10.659538800000002,1253303.251509166,1173391.8015516158,1054221.1517087228,676812.7792510568,588030.9257600337,1322063.2630668622,1462623.1319385325,954956.4954602342,551629.8888568348,573085.7846300403,0,0,0,0,2121361.623443286,105501.63210884845,0,73970.40635872498,1688109.6835587663,0,6705562.907372546,0,0,0,0,
3729,782.567948659986,4.3861507875,445271.01330344495,469182.6416986731,417864.08403508924,303867.52095983416,363579.0902656904,0,421506.2014498593,223240.4421158791,161594.29614926947,863793.2931052991,11550.127213298545,5709.104006979796,954.5085259639981,1835.5843151082033,486224.5274488365,542170.5637778022,180809.82489730103,232943.74428298709,433843.13895843324,137392.59135738315,67611.51736833138,1462496.0342304828,416148.947170872,455008.87596045923,230586.02189779325,
3730,594.5814005533854,10.884212666666668,263488.6562285122,494803.0213109171,0,0,0,0,0,0,0,0,0,0,0,0,738564.8738038474,0,0,0,473396.4821917967,441948.02265600464,0,0,2050722.2767167606,0,0,
3731,393.27816990567885,8.906813361904762,1581369.1870344463,1574848.405343397,1134896.6003329686,1998601.0538851637,1885044.2016060797,1580990.5383135437,1582398.8930604863,1697334.4444827354,1890916.3991153375,1874934.8064801565,0,0,0,0,34420.39177551604,1234620.0860960789,2244285.6385857332,2620803.7338567977,1177725.2512450342,2478837.0540729216,5392.6513551723665,3973226.928782816,2917341.413328261,3734675.0826870953,646999.7736274527,
3732,292.1538647243473,2.978522642857143,206566.6530133731,247327.4048661323,204029.85086430004,102525.13906390646,136939.97939913254,259280.52802548217,246288.254200718,208599.18578646082,130039.58801903673,168263.0509380551,555.6000257897118,0,0,0,0,0,0,0,8544.033719233896,0,1270740.3307892499,0,979.8236601563382,0,0,
3733,243.99678074255854,0.502446964090909,1429252.3797723404,1505663.4683293698,1418173.5584803096,1550396.4267448527,1498063.592737373,1378947.657364716,1378872.879995206,1493993.645981863,1611743.6992514164,1511557.4527041242,0,0,483.76304297226744,0,247099.0635351013,2015867.0985177069,1119243.9177942304,1583327.4131741289,1125051.0568326586,1221886.8800246057,389636.21766766853,3335124.1431052554,1586560.4358785895,2118937.088682241,2106633.947336353,
3734,488.44639587551114,11.225359375,18654.771576372616,15924.206546908157,8042.970703212385,0,0,18549.527321118272,16984.28094853985,7333.76518693354,0,0,0,0,0,0,13523.13661414333,0,0,0,0,0,538879.5569046104,0,0,0,0,
3735,470.22347214642696,3.5885905647058824,33654.54517305548,25606.126939420534,22410.424366247214,28852.56593876674,27141.878721350673,28004.439531702665,40477.207083699905,40406.37425965441,27127.905025578202,30030.828231796524,0,0,0,0,0,80610.88291921924,0,13892.292362468484,15646.970803116066,14895.889613631507,0,1825.019532606459,0,5526.858467203183,323451.85317010456,
3736,475.17919473166074,3.4608816705882353,570065.7218406043,583898.4056185767,569092.2652780655,435942.32784347294,426723.0870806122,632522.3341695814,534624.2694891173,602812.3170701134,386675.3800556067,415048.1776483512,0,0,0,0,0,6063.146916809377,41506.848807930815,44631.80001173153,0,0,0,3772.5418967153128,7442.973353414808,3846155.0685845334,44250.88587936027,
3737,261.2213142031715,6.855872685714285,215571.97550252735,247234.09520970035,237115.28440964286,161518.72405814345,162589.61302532977,212009.00290710496,254070.38654719375,241394.83632987054,187123.38520788524,146605.37646960045,0,0,0,0,469801.1838030005,86914.45107030477,62155.987526396704,68864.68496472601,109949.63306891556,80310.19896095009,387259.57196803764,69386.97877341532,69269.30298147368,71157.95296075946,96973.78757721177,
3738,418.33042297363284,9.35263674,70022.04797894819,0,54502.350677727845,0,0,0,15033.551045627388,12808.326424609706,0,0,0,0,0,0,0,0,0,0,0,0,1128454.3275356074,0,0,0,0,
3739,703.5751541137695,10.408364950000001,1.339571879966249E7,1.0580345840975547E7,1.1306988427051773E7,6050436.739802749,6519368.447358767,0,9712357.6114761,167692.54688897327,101521.16949123052,46318.222909841264,0,0,0,0,1.0900578145207467E7,274172.60099062463,426306.6418154287,71283.04219595224,1.0845388813621847E7,432704.01407472405,103724.16456020414,2.9195520377047796E7,1559605.9780917168,388939.1814663801,185629.00704293064,
3740,502.49828956240697,11.854743809523809,2925181.8814087315,2782880.1665221825,2422335.4371147854,2142705.6322753113,1248876.6191378967,1982288.8913934082,2558026.308533435,1881606.5732125852,1631542.1256037487,1843817.8053480482,0,0,0,0,4086708.4073699797,1364108.064375004,822112.4295179258,947444.3253557807,1593625.5662205387,1005186.9539475008,5538005.1057112245,1212282.0297375005,1079463.6364109763,760743.9372964423,1071961.3999506978,
3741,284.93608747261777,0.5355183219047619,91600.17278549363,58804.6882858874,61306.4575780633,110125.26925590764,92026.16467395399,67771.27974100376,67143.9321264943,60473.50840697625,102141.49574417918,77483.06305982372,447.2803742667791,0,0,0,3752.672030018062,127944.84088843112,82339.11550789444,90315.3727559032,12897.76362648456,39289.70143484759,17538.70782523979,0,116613.31025686323,181552.21515283253,458091.1998233316,
3742,448.1817762595622,3.1878854000000008,147252.38952743146,168438.6114296635,165760.38205511487,166688.01206870112,173979.2502011422,162420.82490286866,133923.62513361181,149756.62679328685,169950.52425190288,151870.7935174471,0,0,0,0,508.4164842740388,11146.569078612174,564610.0581434452,1911086.9280056106,0,26760.05269257205,0,62430.54892749908,0,33993.4322482294,29491.31472748822,
3743,304.15446233775856,2.40026664375,55652.49626775989,60950.65642032683,43910.062601537844,14039.588983315422,109012.2925647948,33645.63173655735,63383.95644228937,29833.405873773238,27210.09863755054,129218.53335168926,3513.4732042137393,3515.891077819584,3269.706828450392,4066.2440510001557,0,0,0,0,10156.987474888214,0,392206.71665742074,0,0,0,0,
3744,153.0547661781311,2.59800463125,141265.17821374215,163126.78764281774,104915.52896381708,37892.93516904163,60519.10302593214,90384.74646674715,110195.69670652256,121901.82255725173,80408.31115714269,74267.2500918607,0,0,0,0,238984.57089040498,4874.429472778633,0,0,0,0,663761.6296318604,7422.740801128413,0,4340.026112220675,2825.1238806914416,
3745,297.1554463704427,0.8510136133333334,338432.0265012638,352573.5847393816,360266.9962949171,566163.2503953116,512354.7558700026,317036.27996738197,294364.06575168745,370556.0625550962,574711.3815012636,580953.5495435287,0,0,0,0,0,157341.57199092445,1681023.959488544,2561995.0301041463,290559.61674276425,580399.3306282321,0,433704.5135729309,4198969.644097829,3367642.2430799995,0,
3746,309.2787638346354,10.910058266666665,70280.03548212655,70194.81582702999,65483.642804535964,65582.47264710646,50128.451512483654,79370.83878644826,66120.18091710791,43279.34662609987,43099.39844127011,49305.768738809085,0,0,0,0,134511.68699297262,22281.565932246747,0,12665.165536568074,436933.43023904983,0,59580.53985890248,0,0,0,0,
3747,251.0321608851491,0.5859583204347826,1140101.0545140787,1073622.3330778442,1083052.295284377,707723.819553293,757420.282606861,1252281.8779842225,1234507.0729070783,1074517.9207909408,768658.6818311062,615675.1596364989,0,1627.8262923429259,1938.0592416251466,1272.0767121825556,403586.56991153106,639459.0482789071,367599.13700391474,436266.2371400351,6668.1812794107245,0,5566248.221813941,1087009.8495443955,337845.9196729487,804901.4905157716,1539146.5009986581,
3748,540.2433158888588,3.012179245,1272451.0875240443,1290871.8729031265,1136618.0530933393,1152215.1165233909,1216530.574027849,1205964.4432142652,1207759.1931459517,1292047.215291707,1161491.2249641246,1134877.371074704,0,0,0,0,67381.05851506579,1687289.9172759682,1296252.998555141,1431834.9275105044,863738.9966126635,320180.87486109784,0,1048443.5951937672,775059.5903135976,2928504.2618705817,2141320.890973913,
3749,330.13101555319395,3.822406464705883,67728.54367940022,70413.61577054311,60899.15871649251,65164.04440926797,64664.141192888754,69367.28527114142,64170.050155136,66699.093321469,66003.86351858199,64900.736983735136,0,0,0,0,0,280767.6147672432,17364.007721929534,330785.19041491335,0,0,0,94631.96175338603,28132.09851371666,22220.7762475881,159422.8922952667,
3750,441.17860637004406,1.615365594117647,200426.7329157026,195227.5784421703,124667.86158690447,136771.05223265736,161064.48341182058,154989.7041456021,174759.15233762507,179405.32163351224,181970.69424076178,176425.5455469146,0,0,0,0,0,464564.55718374706,101640.42228916433,147978.10675679144,0,3467.5522175595625,0,74662.08659185239,0,5009.486286730995,1244972.6811064605,
3751,351.10349795692844,2.178076205263158,179719.7759307289,150905.65716998393,180509.59440322107,221084.15857197082,184642.9434754437,142563.15006914007,162476.0517368742,171182.00982363336,224749.62106652994,188797.79512295447,0,0,0,0,0,114309.51597704845,453176.29868332,222765.31279404892,1596941.9308036014,256736.58281445783,0,126482.16423732105,206621.36427480905,54979.49205963709,65893.06960375367,
3752,358.2946499932584,8.842186863636364,106506.05192989757,106446.2963611635,88748.78002798786,40423.56976248116,30981.34565001383,125834.88077068282,115605.8929746691,78585.80211531122,33795.296013389176,34278.17637342837,2201.9335232226977,1430.5519946375339,0,2659.326191544031,29294.163185205405,1771.1168777497576,2152.3463544639685,5172.123413853642,0,0,673102.4301964167,2071.527018673012,4947.900638671509,1587.3634246932181,11864.188078140516,
3753,406.16979689879287,2.5017012761904764,554017.7173562046,564246.9572277863,549563.6676860909,520175.46978503297,485072.3516074034,541972.5244965522,538827.871125706,539530.309969449,553715.8816209616,546937.4641788804,0,0,0,0,12305.035717063993,976540.1214070629,178318.40922991006,407662.4873999987,212594.3315593936,960942.1582232596,26878.687527024103,1104561.203894181,144258.77630156252,1199318.639585941,1831180.052498905,
3754,538.3944651285807,9.205242133333334,224390.74521205606,202319.06359449198,83864.87954536435,97786.29585254984,67704.25779074208,204696.56641122594,203908.52453529756,93267.8547350879,31349.01862180897,54231.64108899756,0,0,0,0,144741.59548854592,0,0,0,0,0,1344147.6506633486,0,0,0,0,
3755,392.3146377566554,8.9558868,119175.30354082167,94185.24665572491,82601.13743103207,50747.368192380396,46460.54007466582,82232.88902027364,98507.04810233007,70206.84840214509,52835.41073793868,42822.84703939467,0,0,0,0,93798.72538024283,1754.6109446623982,0,3754.5481634874604,1754.9837913194126,0,867995.2943473238,0,0,0,0,
3756,458.12916488672255,2.6019399,607834.8614587388,654277.951701186,625941.1035028646,545920.9298632437,532203.4323646856,612494.1287471235,545826.2960663427,627496.1091282109,587484.5357581138,529663.2715124802,0,0,0,0,3217.2909843821603,960035.4468272544,288169.1370516408,349252.92320699146,32781.817567870916,18130.044101989715,0,1302909.1840374374,95991.37610063967,1690262.0137546267,1413447.881599457,
3757,286.06898403167725,5.951188824999999,82145.52335048979,91875.5676444618,108903.1296148831,107204.4019755872,94106.12493438221,85531.42494850728,88704.61619543105,100291.74246369215,107722.76074771852,90039.06425478437,0,0,0,0,0,142942.92585518555,0,146875.37031764447,124267.48320879981,546321.6910577521,0,0,4702.747681110322,139692.83274477583,0,
3758,298.27396911629944,7.864248256,2142228.997069485,2132939.311561409,2174545.815146112,1891537.4410350604,1919293.284963063,2183527.111171801,2166602.993272738,2165072.057716347,1955041.61309195,1859242.3038522925,12511.934280489148,11042.623763923724,11340.683186924482,11977.437937953544,6831036.133637662,1058703.323466064,849397.6849400069,906077.5410867642,948172.5475117931,927557.9257183865,2282861.76706585,950108.3747077738,950742.455033568,917415.994825278,965730.4829722826,
3759,189.15982709612166,0.663304968095238,5255252.909529965,5155631.4394894,5109592.076960778,4765161.679876702,4954310.151511615,5127793.45549205,5267161.444800796,5383923.076578333,4923726.859583236,4687240.374665582,0,0,0,0,1508592.3367722607,1712203.8596945184,1.4489742513244536E7,1.026633983638349E7,3975842.452813941,4849502.267575143,8922214.680820048,2214356.741084644,1.3465377526211774E7,2626906.112416507,1192447.807020634,
3760,377.2669397989909,9.033330966666666,95061.93316682625,87049.61778393584,90585.31107004434,46013.11413349456,44480.093591492536,140084.65128878737,118903.83029446316,69223.78511880348,48021.098307469474,44678.18834777427,0,0,0,0,26599.305601676573,0,3486.00045343648,1122.1664116582529,4353.671227008047,17770.433863023616,589442.4277463994,0,7269.104641645173,4335.395521567336,0,
3761,512.1757743851127,3.032435905,976517.5332548107,978347.2504276228,1030477.1205453516,798906.7405882383,891163.1280540453,950907.7468320761,1053174.1046082457,986780.9226131093,865505.1165974061,857156.6549618496,0,0,0,0,11076.273321312441,1806322.7835032006,41387.44850923758,43931.012538550945,77786.87582943168,106127.85187873263,0,3661762.969381939,33509.478655950115,1477512.5733181427,2539435.868734264,
3762,268.94649947421823,0.8304109331578949,207157.142947329,202343.74576730962,166396.31902525976,219471.52123894545,186103.16238202216,235757.35984026224,200841.52086209037,180622.11539499255,210556.76755579095,192942.51209870185,0,0,0,0,0,468857.146756703,97994.43499272484,315475.681177449,386099.9578856041,125700.43570775575,78031.55542354294,0,664667.9594160703,137110.4586275202,3732157.886595807,
3763,617.4202430372837,9.29115094285714,2181413.8100547744,2243576.6818761113,2266768.810156084,2191906.875934474,2105694.650091501,2153613.484990636,2310149.6898605376,2476654.0055308375,2043367.4845868018,1945108.5111690245,0,0,0,0,10836.102600280574,1144127.1864940883,3783560.5219530584,5034612.718740787,958518.9443343527,2578640.843682477,97089.63740191006,5128169.717252381,3219750.6179948533,8532365.39100179,1848177.5629365703,
3764,429.3728057861328,11.791829160000004,4819054.342194113,2766151.503598419,2425927.475910918,2598700.358313749,1400469.1871240484,2692267.7553168805,4358172.211544305,2026719.2145337795,1736082.0689022548,2226030.1498844717,55234.38664919728,40335.40442679977,26294.88467051154,28896.75710818321,878269.3687015439,6022121.548395498,2858928.471512576,2240948.1783126662,579503.3831683606,607153.3525357088,506378.9208673199,2936339.899637801,1751508.0998950743,3455114.2687534657,5445566.496120475,
3765,368.22828875099384,2.7601353578947365,173732.23388813902,174449.11448293063,160184.82921007558,141977.59163629034,144602.84416579595,188493.63911152582,188558.09684490258,176703.09624269448,153749.176953891,138391.10172206265,0,0,0,0,0,53877.84557590905,10939.982857424537,26996.877838372704,0,1003.8754895053199,1821.678146729691,38530.0888669132,18996.03268906355,982524.8222498837,51992.63181858146,
3766,345.1519686395486,2.0211940666666663,122860.38234124766,139277.43514817546,252728.0347452742,205406.69139218127,236663.63823873168,167181.49909613692,235046.87846073642,236566.33055967814,239016.40629316954,218191.1866351782,1242.700343377783,572.5205688442159,910.805768060281,1901.8878866059913,7247.324842675396,241553.84728028308,97949.65797940834,249351.8892295357,16454.826229952672,3601.4484869897356,0,935539.9331115177,82421.95002672651,430624.8733054331,214908.89647127208,
3767,951.5457051595052,6.836141774999999,39452.125509054225,33537.20051691721,24666.821416262268,11266.470429310331,10159.089815065605,41748.67710532065,31539.87151283254,31997.565291255833,7413.160373379767,12874.095610265224,0,0,0,0,222012.17904797284,0,0,0,0,0,795851.5885542918,0,0,0,0,
3768,264.1440991866062,1.3530358894736843,1051571.7762743556,1027970.9217507187,838147.9948859764,362830.62007990445,451995.3515133223,1082423.0974241775,1004489.2740380454,869827.4972627637,494148.1553413067,423708.82802290434,0,0,446.53313926100174,0,3021.7550801784673,7867.834735470011,6196.842717391866,76073.08935649876,0,0,3968495.624880644,10873.900054721154,0,5734.147494135515,3222.458158473649,
3769,123.04427131017049,0.9228948666666666,3048630.3026501383,3088260.4251636146,2631235.1507984735,1512577.9918983355,1448821.1729039685,3302191.5250935843,3104509.2060294654,2826237.157459374,1541235.0407585048,1371559.3820491207,79604.82038396187,75726.05073486752,69591.3839570543,63064.265756574605,1189995.8644333128,28391.19115443218,5232.136676571128,58840.71852201776,80468.24010855182,45048.55971182029,1.4364783198839445E7,7357.873146602491,10029.350513471652,0,8120.470082427167,
3770,682.2712951660156,3.7433911066666665,66003.1736128305,80614.53270939855,26106.741388746006,60668.58563275802,52632.34352225925,38682.413071288756,50303.887549991705,42065.52260514929,30475.249967131815,51518.001512479445,0,0,0,0,0,291616.8202262092,0,0,0,0,0,399562.3263358596,5876.507932004908,23488.350726103265,78485.35692716554,
3771,136.06186752319337,0.6552359332000001,848670.4211925538,833363.1723040962,913959.0415119381,896600.6809018503,890291.156964771,868264.4319424457,894457.9649591295,921643.482479112,837165.5033669024,848005.8453224959,83317.67945793191,84191.08496776261,82101.78407003815,81610.30313281939,1557081.1969660085,323484.3309243058,18624.516930316535,153955.82000456835,1317871.7586682995,5490346.3804438505,1353472.993974546,116095.27466635994,95712.87545670239,134307.95368506212,148729.45115569388,
3772,169.03565521240233,1.07649864,287355.92944664095,335295.60078795697,301419.9732052796,96838.5908330917,161263.68398931462,345469.4135084124,282783.95505416056,276844.3829083771,248170.6168128515,241516.43927991544,0,0,0,0,2318496.4677474364,134378.1004400409,0,11225.060980141858,321934.85159806086,0,624928.7750564896,0,0,0,0,
3773,468.30918345731845,8.292353017647061,181946.87029995729,180848.74810629853,144578.6660501003,73348.34054108159,71918.03928946891,202778.4428818538,188777.90432219443,155804.0456466055,82312.65144165193,71345.39313848413,0,0,0,0,50225.012307789824,2558.299276822185,0,4114.994248843883,3648.9034913109654,0,986542.4022471909,1177.3083828646754,0,672.0963319651856,0,
3774,348.1649681091309,4.099347655,145738.64490353197,157074.38784378086,167619.19179719928,152267.7967576772,164188.21809888355,154780.49397638944,157317.52841522545,162656.9717006762,144317.69981359525,148151.57579374372,0,0,0,0,10924.927037093961,244547.55640278332,56550.97868686963,486704.69838516694,507564.84526091954,26086.059054158253,0,176814.58758768058,84688.97414700175,132175.85248914818,136574.71292814912,
3775,425.0844871119449,2.6625647052631582,780823.3192247282,771609.2951076749,732742.889266379,791661.3683586483,709126.9384280569,829303.9027645083,808387.7146784534,804251.658106643,705156.9950756262,700885.6691835241,0,0,0,0,3478.349387622743,1571826.0254116247,88088.45040130711,117442.31028243432,0,0,9946.900860567754,313068.34542476106,120319.19267373937,421289.4880984004,2183074.1330175055,
3776,364.16014727424175,3.195328929411765,86515.27692712526,98658.63850217659,101663.87624084942,83707.55338369423,88225.21950918755,86499.01294736855,102044.70986525364,103520.84886093931,80637.83278081715,93701.17947659752,0,0,0,0,0,51269.408784003055,1874.532988212736,11017.140269841711,0,0,0,539151.1388774115,31731.542541238145,322117.51860567305,89536.78442135922,
3777,233.0653509063596,1.8327056217391304,944028.9226872926,1058017.2604102409,1111954.4139614273,1229317.34493011,1349686.3151540214,942461.5116140259,902998.1281649759,1060834.9352219054,1312028.687892876,1260763.5548357745,1857.7133655878838,0,0,1716.4337632485133,52057.608998413285,207497.02817398685,2333559.450929492,3010315.5012287223,3331349.091754013,5369065.576547252,9187.67338641508,74840.70176313873,27281.622779992682,436380.5426720745,312779.86178939615,
3778,601.4234838875001,10.089016800000001,1473121.0339342898,1421673.2209563395,1354899.4088360397,1470467.8246452238,1377558.403172344,2288609.6309500327,1550863.661430004,1504842.7682544936,1475642.7246333715,1364193.882291189,12388.176909247462,5510.034261774901,4315.94712027087,5711.248654189516,42578.56459668378,804971.2023048528,2060267.990539792,3230949.734463205,1378702.0951004664,2211193.0600642976,103263.9166520513,2628482.113947156,1789211.6757209874,3532682.4832687774,1257689.1690693866,
3779,518.1631038890165,3.105360564705882,248251.89085911278,240374.38670242505,241849.6426371703,232853.0653588478,207756.68472694798,260562.13285177792,260019.24131129272,239113.8518749925,219026.43022667506,228786.43335438878,0,0,0,0,0,240075.22283902095,107896.57827924013,107534.3296438072,0,0,0,500215.86253417464,40800.841590703414,741542.6025278927,396185.8009463427,
3780,258.2063187819261,2.856195907692308,46028.910803835555,31910.49621233846,15433.851831861599,8215.340627241432,17279.224856085886,27351.103602290405,26280.437108274047,38447.428823615905,13854.138567257942,10345.74869835313,0,0,0,0,18894.728939183624,1591.990354893992,0,0,0,0,294870.904154005,0,0,0,0,
3781,1017.684321812221,7.887695285714285,12587.095300572415,18209.13315847879,10576.021647706322,0,0,19944.339684319362,13392.980500979767,2357.196218736536,0,0,0,0,0,0,0,0,0,0,0,0,1232261.3402983195,0,0,0,0,
3782,510.25471725463865,2.7625432450000003,568567.9088796163,595771.0723023781,554970.3982534525,520900.00038330315,529808.3236488189,614572.3608680724,564504.293336469,577487.3196564463,512077.382682659,559472.757963171,0,0,0,0,4766.094971056733,789045.4493555797,268915.73933341436,329397.6741885482,14428.292037709058,32469.96524194943,0,855869.9807860507,366566.86969512986,1041402.0775644162,1922816.90885638,
3783,568.5778015136718,10.719604400000001,2657798.723988405,2892072.8503016424,2325830.1631047647,2491789.469117509,2424566.609709949,3159762.231379127,2972515.814658051,2283610.4228162183,2051200.151831948,1692729.874131205,5702372.806282497,6296774.25382617,6041519.85480234,5651241.300358586,2584114.346584899,2239911.337009272,3242863.453063423,3088273.84470586,2882480.1386267007,3330654.2255578735,1445560.0558036938,2267520.4712777324,3213018.052685842,2767992.6466678195,2001316.1232517213,
3784,248.03180152506278,1.493784147368421,437116.56789207185,376233.6655597392,379775.9823673243,344304.18610654114,400568.26487760764,362847.0434722699,362659.4726774356,374888.20328260167,390281.1862365971,396006.9935081518,0,0,0,0,0,71683.31051987706,721345.7251466947,676940.9497043795,87542.65402270928,102567.76244961916,0,134330.0781043593,821743.0134591346,1569634.880952043,113734.1674748728,
3785,277.21615447998045,5.592636375,112498.91849913535,86669.70153736665,90073.61789956609,54742.91495352017,62326.25312905375,93835.35073376287,107670.76341446176,82811.537415281,56537.16896874606,53019.46164503984,0,0,0,0,60137.62421882213,26181.946953921273,7131.089331343681,22626.12167794248,15793.347891228592,0,334841.03802650224,29294.748412981855,8892.579562864612,16432.818137022005,42721.38977740939,
3786,757.2174137660435,2.7945716142857147,520678.0644667969,500608.308152014,514349.8536528576,542613.4111901318,559844.487568438,468337.3316237826,478803.24795294047,518049.01423823554,552625.3433345128,555622.3976112606,0,0,0,0,16515.47064336276,0,2232322.1549518835,4286951.262246329,657900.2482791012,0,0,0,0,0,0,
