#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
1429	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.899192	0	0	624677.0	1980000.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1429	-1	GNPS-NIST14-MATCHES.mgf	206.167				6	0	0.0361023	175.148	0	CCMSLIB00003139980
1457	spectra_filtered.mgf	*..*		:5174	5174	-1	0	281.247	1	0.899142	0	0	716.361	176800.0	MoNA:790553 Linoleic acid M+H	MONA	temp/spectra_filtered.mgf1457	-1	MONA.mgf	2.49569				12	0	0.000701904	281.248	0	CCMSLIB00000567923
2477	spectra_filtered.mgf	*..*		:11086	29549	-1	0	318.155	1	0.898798	0	0	297.609	857100.0	Salidroside [M+NH4]+	MONA	temp/spectra_filtered.mgf2477	-1	MONA.mgf	0.671443				10	0	0.000213623	318.155	0	CCMSLIB00004702149
1924	spectra_filtered.mgf	*..*		:300	1079	-1	0	598.25	1	0.898353	0	0	116177.0	2627500.0	NCGC00169670-02!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1924	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.63237				17	0	0.000976562	598.249	0	CCMSLIB00000847220
3477	spectra_filtered.mgf	*..*		:3975	5202	-1	0	454.293	1	0.897611	0	0	5025040.0	940900.0	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3477	-1	GNPS-NIST14-MATCHES.mgf	0.201528				12	0	9.15527e-05	454.293	0	CCMSLIB00003139689
1531	spectra_filtered.mgf	*..*		:4025	2274	-1	0	277.216	1	0.89708	0	0	2754480.0	447500.0	Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1531	-1	GNPS-NIST14-MATCHES.mgf	0.330258				10	0	9.15527e-05	277.216	0	CCMSLIB00003136761
1657	spectra_filtered.mgf	*..*		:2738	2633	-1	0	324.289	1	0.896524	0	0	1513700.0	728400.0	Spectral Match to Linoleoyl ethanolamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1657	-1	GNPS-NIST14-MATCHES.mgf	1.5057				9	0	0.000488281	324.289	0	CCMSLIB00003137120
92	spectra_filtered.mgf	*..*		:1427	4499	-1	0	776.234	1	0.896009	0	0	63569300.0	407100.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf92	-1	GNPS-LIBRARY.mgf	2.83067				18	0	0.00219727	776.232	0	CCMSLIB00005435824
1085	spectra_filtered.mgf	*..*		:430	3527	-1	0	387.201	1	0.895775	0	0	523505.0	321200.0	NCGC00169491-03_C19H30O8_2-Cyclohexen-1-one, 4-[(1E)-3-(beta-D-glucopyranosyloxy)-1-buten-1-yl]-4-hydroxy-3,5,5-trimethyl-, (4S)- M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1085	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.551711				9	0	0.000213623	387.201	0	CCMSLIB00000851547
2504	spectra_filtered.mgf	*..*		:258	528	-1	0	760.302	1	0.893082	0	0	210331.0	1586100.0	NCGC00380723-01!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-6-[3,5-dimethoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2504	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.04361				18	0	0.000793457	760.301	0	CCMSLIB00000846065
2775	spectra_filtered.mgf	*..*		:142	49382	-1	0	146.165	1	0.892831	0	0	156.5	173800.0	SPERMIDINE M+H	MONA	temp/spectra_filtered.mgf2775	-1	MONA.mgf	0.73076				6	0	0.000106812	146.165	0	CCMSLIB00006678412
554	spectra_filtered.mgf	*..*		:2048	2414	-1	0	219.21	1	0.892207	0	0	7801.62	387800.0	Spectral Match to Pinolenic acid methyl ester from NIST14 219.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf554	-1	GNPS-NIST14-MATCHES.mgf	6.82159				9	0	0.00149536	219.212	0	CCMSLIB00003136901
1967	spectra_filtered.mgf	*..*		:1526	369	-1	0	407.29	1	0.891688	0	0	23503.0	337000.0	Gln-C18:3 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1967	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	1.94814				7	0	0.000793457	407.291	0	CCMSLIB00010010968
420	spectra_filtered.mgf	*..*		:1382	4497	-1	0	702.215	1	0.891139	0	0	49944500.0	792200.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf420	-1	GNPS-LIBRARY.mgf	1.9122				16	0	0.00134277	702.214	0	CCMSLIB00005435822
2979	spectra_filtered.mgf	*..*		:1412	351	-1	0	418.306	1	0.890462	0	0	357153.0	256200.0	His-C18:2 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf2979	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.729551				7	0	0.000305176	418.306	0	CCMSLIB00010010950
4214	spectra_filtered.mgf	*..*		:79	3228	-1	0	138.055	1	0.889689	0	0	135985000.0	8912000.0	Trigonelline M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4214	-1	GNPS-LIBRARY.mgf	80.3531				6	0	0.0110931	138.044	0	CCMSLIB00003142437
3739	spectra_filtered.mgf	*..*		:28863	28863	-1	0	703.575	1	0.889295	0	0	2197200.0	3444600.0	SM(d18:1/16:0); [M+H]+ C39H80N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf3739	-1	PNNL-LIPIDS-POSITIVE.mgf	0.26025				6	0	0.000183105	703.575	0	CCMSLIB00010100267
302	spectra_filtered.mgf	*..*		:3034	2041	-1	0	269.226	1	0.888135	0	0	176020.0	372100.0	Spectral Match to Retinol from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf302	-1	GNPS-NIST14-MATCHES.mgf	0.340059				12	0	9.15527e-05	269.226	0	CCMSLIB00003136528
775	spectra_filtered.mgf	*..*		:2796	236	-1	0	279.232	1	0.88807	0	0	942813.0	660100.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf775	-1	GNPS-NIST14-MATCHES.mgf	1.09291				7	0	0.000305176	279.232	0	CCMSLIB00003134722
905	spectra_filtered.mgf	*..*		:4508	4130	-1	0	531.406	1	0.887834	0	0	1898880.0	226900.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf905	-1	GNPS-NIST14-MATCHES.mgf	4.93881				6	0	0.00262451	531.409	0	CCMSLIB00003138617
2158	spectra_filtered.mgf	*..*		:4017	4017	-1	0	285.221	1	0.887058	0	0	146504000.0	82700.0	all-trans-retinal - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf2158	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	0.427985				9	0	0.00012207	285.221	0	CCMSLIB00006119455
742	spectra_filtered.mgf	*..*		:1	83	-1	0	343.1	1	0.886941	0	0	26347700.0	457300.0	Sucrose M+H	GNPS-EMBL-MCF	temp/spectra_filtered.mgf742	-1	GNPS-EMBL-MCF.mgf	68.4889				6	0	0.0234985	343.124	0	CCMSLIB00000479739
3729	spectra_filtered.mgf	*..*		:2601	4465	-1	0	782.568	1	0.886281	0	0	10148400.0	466600.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3729	-1	GNPS-NIST14-MATCHES.mgf	0.155987				6	0	0.00012207	782.568	0	CCMSLIB00003138952
2632	spectra_filtered.mgf	*..*		:476	8771	-1	0	169.036	1	0.885746	0	0	77180.4	164400.0	URATE - 30.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2632	-1	GNPS-LIBRARY.mgf	2.34701				6	0	0.000396729	169.036	0	CCMSLIB00005883629
2002	spectra_filtered.mgf	*..*		:534	2789	-1	0	152.054	1	0.885472	0	0	1485680.0	163600.0	Spectral Match to Guanine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2002	-1	GNPS-NIST14-MATCHES.mgf	17.7621				6	0	0.00270081	152.057	0	CCMSLIB00003137276
979	spectra_filtered.mgf	*..*		:4218	5408	-1	0	265.252	1	0.885155	0	0	1406980.0	2721800.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H-NH3	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf979	-1	GNPS-NIST14-MATCHES.mgf	3.33649				12	0	0.00088501	265.253	0	CCMSLIB00003139895
1416	spectra_filtered.mgf	*..*		:2196	10662	-1	0	756.551	1	0.885049	0	0	45870200.0	3251800.0	PC-DAG (16:0/18:3) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1416	-1	GNPS-LIBRARY.mgf	3.38837				6	0	0.00256348	756.554	0	CCMSLIB00006678075
4260	spectra_filtered.mgf	*..*		:28863	28863	-1	0	703.575	1	0.884917	0	0	2197200.0	4971300.0	SM(d18:1/16:0); [M+H]+ C39H80N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf4260	-1	PNNL-LIPIDS-POSITIVE.mgf	0.26025				6	0	0.000183105	703.575	0	CCMSLIB00010100267
869	spectra_filtered.mgf	*..*		:447	3655	-1	0	373.113	1	0.884105	0	0	56485.0	854500.0	NCGC00384897-01_C16H20O10_3-(Benzoyloxy)-2-hydroxypropyl beta-D-glucopyranosiduronic acid M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf869	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3.51705				7	0	0.00131226	373.112	0	CCMSLIB00000851813
3416	spectra_filtered.mgf	*..*		:26	695	-1	0	203.15	1	0.884053	0	0	11899000.0	278700.0	N,N-DIMETHYLARGININE M+H	GNPS-MSMLS	temp/spectra_filtered.mgf3416	-1	GNPS-MSMLS.mgf	49.1977				7	0	0.00999451	203.14	0	CCMSLIB00005464446
3365	spectra_filtered.mgf	*..*		:23405	23851	-1	0	637.302	1	0.88287	0	0	5348250.0	1050600.0	AC1L1X1Z CollisionEnergy:205060 M+Na	BERKELEY-LAB	temp/spectra_filtered.mgf3365	-1	BERKELEY-LAB.mgf	6.41667				16	0	0.00408936	637.306	0	CCMSLIB00010125841
3787	spectra_filtered.mgf	*..*		:1305	4498	-1	0	628.196	1	0.882806	0	0	26252800.0	264600.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3787	-1	GNPS-LIBRARY.mgf	1.84603				14	0	0.00115967	628.195	0	CCMSLIB00005435823
3192	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.882722	0	0	262535.0	128800.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3192	-1	GNPS-NIST14-MATCHES.mgf	0.0				8	0	0.0	335.258	0	CCMSLIB00003140172
3341	spectra_filtered.mgf	*..*		:1	90	-1	0	205.11	1	0.881476	0	0	826573000.0	1026000.0	Tryptophan M+H	GNPS-EMBL-MCF	temp/spectra_filtered.mgf3341	-1	GNPS-EMBL-MCF.mgf	74.6164				6	0	0.0153046	205.125	0	CCMSLIB00000479746
4126	spectra_filtered.mgf	*..*		:6643	25106	-1	0	376.16	1	0.881418	0	0	254.807	933900.0	3-[4-methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]propanoic acid [M+NH4]+	MONA	temp/spectra_filtered.mgf4126	-1	MONA.mgf	1.29807				9	0	0.000488281	376.16	0	CCMSLIB00004697706
2867	spectra_filtered.mgf	*..*		:211	1799	-1	0	390.176	1	0.881105	0	0	73571.0	570500.0	NCGC00180873-02!(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[4-[(E)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenoxy]oxane-3,4,5-triol M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2867	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.234645				7	0	9.15527e-05	390.176	0	CCMSLIB00000848081
3713	spectra_filtered.mgf	*..*		:4371	2613	-1	0	256.263	1	0.881028	0	0	2967350.0	129000.0	Spectral Match to Palmitamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3713	-1	GNPS-NIST14-MATCHES.mgf	1.90539				7	0	0.000488281	256.263	0	CCMSLIB00003137100
4	spectra_filtered.mgf	*..*		:6516	6514	-1	0	234.099	1	0.880838	0	0	2774.0	778000.0	ReSpect:PT110640 1-Isothiocyanato-8-(methylsulfinyl)-octane|8-Methylsulfinyloctyl isothiocyanate [M+H]	RESPECT	temp/spectra_filtered.mgf4	-1	RESPECT.mgf	4.69303				6	0	0.00109863	234.098	0	CCMSLIB00000221591
2271	spectra_filtered.mgf	*..*		:6516	6514	-1	0	234.099	1	0.880267	0	0	2774.0	316000.0	ReSpect:PT110640 1-Isothiocyanato-8-(methylsulfinyl)-octane|8-Methylsulfinyloctyl isothiocyanate [M+H]	RESPECT	temp/spectra_filtered.mgf2271	-1	RESPECT.mgf	5.99664				6	0	0.00140381	234.098	0	CCMSLIB00000221591
469	spectra_filtered.mgf	*..*		:2255	326	-1	0	279.231	1	0.877383	0	0	1008200.0	216700.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf469	-1	GNPS-NIST14-MATCHES.mgf	2.18583				8	0	0.000610352	279.232	0	CCMSLIB00003134812
1427	spectra_filtered.mgf	*..*		:270	679	-1	0	438.228	1	0.876994	0	0	57783.0	302700.0	NCGC00179905-02!(E)-3-(4-methoxyphenyl)-1-[2,4,6-trimethoxy-3-(3-methylbut-2-enyl)phenyl]prop-2-en-1-one M+ACN+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1427	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	21.9362				11	0	0.00961304	438.238	0	CCMSLIB00000846376
446	spectra_filtered.mgf	*..*		:3105	154	-1	0	327.337	1	0.876104	0	0	8532200.0	311400.0	C16_0_N-Acyl_Putrescine M+H	CMMC-LIBRARY	temp/spectra_filtered.mgf446	-1	CMMC-LIBRARY.mgf	0.652609				7	0	0.000213623	327.337	0	CCMSLIB00012176382
1168	spectra_filtered.mgf	*..*		:6516	6514	-1	0	234.099	1	0.875052	0	0	2774.0	393800.0	ReSpect:PT110640 1-Isothiocyanato-8-(methylsulfinyl)-octane|8-Methylsulfinyloctyl isothiocyanate [M+H]	RESPECT	temp/spectra_filtered.mgf1168	-1	RESPECT.mgf	5.99664				6	0	0.00140381	234.098	0	CCMSLIB00000221591
1560	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.874891	0	0	262535.0	210600.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1560	-1	GNPS-NIST14-MATCHES.mgf	0.0				7	0	0.0	335.258	0	CCMSLIB00003140172
1964	spectra_filtered.mgf	*..*		:2196	10662	-1	0	756.551	1	0.874789	0	0	45870200.0	1242100.0	PC-DAG (16:0/18:3) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1964	-1	GNPS-LIBRARY.mgf	4.19513				6	0	0.00317383	756.554	0	CCMSLIB00006678075
2501	spectra_filtered.mgf	*..*		:405	4514	-1	0	531.17	1	0.874322	0	0	81908.0	300000.0	NCGC00385084-01_C23H32O15_alpha-D-Glucopyranoside, 3-O-[(2E)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1-oxo-2-propen-1-yl]-beta-D-fructofuranosyl M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2501	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.344721				8	0	0.000183105	531.17	0	CCMSLIB00000853553
2819	spectra_filtered.mgf	*..*		:25369	25369	-1	0	520.34	1	0.873898	0	0	687304.0	47428000.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2819	-1	PNNL-LIPIDS-POSITIVE.mgf	0.351896				6	0	0.000183105	520.34	0	CCMSLIB00010096773
1790	spectra_filtered.mgf	*..*		:3364	2600	-1	0	437.349	1	0.871065	0	0	13379500.0	348800.0	Arg-C18:2 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1790	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.209336				9	0	9.15527e-05	437.349	0	CCMSLIB00011436093
3799	spectra_filtered.mgf	*..*		:2827	5117	-1	0	760.586	1	0.870977	0	0	554445.0	507300.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3799	-1	GNPS-NIST14-MATCHES.mgf	2.48767				6	0	0.00189209	760.584	0	CCMSLIB00003139604
1897	spectra_filtered.mgf	*..*		:2088	53211	-1	0	147.076	1	0.8696	0	0	194.7	2835000.0	GLUTAMINE M+H	MONA	temp/spectra_filtered.mgf1897	-1	MONA.mgf	2.69744				6	0	0.000396729	147.076	0	CCMSLIB00006682241
3289	spectra_filtered.mgf	*..*		:4243	2831	-1	0	480.308	1	0.868594	0	0	705778.0	11155000.0	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3289	-1	GNPS-NIST14-MATCHES.mgf	1.20721				14	0	0.000579834	480.309	0	CCMSLIB00003137318
2323	spectra_filtered.mgf	*..*		:13072	25070	-1	0	279.232	1	0.866937	0	0	16996.0	123900.0	Massbank:RP030402 ?-linolenic acid|linolenic acid|(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid M+H	MASSBANK	temp/spectra_filtered.mgf2323	-1	MASSBANK.mgf	0.655747				7	0	0.000183105	279.232	0	CCMSLIB00005738623
577	spectra_filtered.mgf	*..*		:6513	6511	-1	0	220.083	1	0.866662	0	0	3326.0	1129700.0	ReSpect:PT110610 1-Isothiocyanato-7-(methylsulfinyl)-heptane|7-Methylsulfinylheptyl isothiocyanate [M+H]	RESPECT	temp/spectra_filtered.mgf577	-1	RESPECT.mgf	2.70395				7	0	0.000595093	220.082	0	CCMSLIB00000221586
405	spectra_filtered.mgf	*..*		:2677	311	-1	0	297.241	1	0.866354	0	0	3119940.0	263500.0	Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf405	-1	GNPS-NIST14-MATCHES.mgf	4.7228				11	0	0.00140381	297.242	0	CCMSLIB00003134797
3040	spectra_filtered.mgf	*..*		:26445	26445	-1	0	522.356	1	0.866045	0	0	184089.0	72987000.0	PC(0:0/18:1); [M+H]+ C26H53N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf3040	-1	PNNL-LIPIDS-POSITIVE.mgf	1.16846				7	0	0.000610352	522.355	0	CCMSLIB00010097849
2961	spectra_filtered.mgf	*..*		:1778	344	-1	0	352.285	1	0.866019	0	0	31078.0	570400.0	Ala-C18:2 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf2961	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	1.99243				10	0	0.000701904	352.284	0	CCMSLIB00010010943
1110	spectra_filtered.mgf	*..*		:2861	2562	-1	0	279.23	1	0.86582	0	0	1226080.0	383900.0	Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1110	-1	GNPS-NIST14-MATCHES.mgf	6.44822				8	0	0.00180054	279.232	0	CCMSLIB00003137049
938	spectra_filtered.mgf	*..*		:1332	1461	-1	0	200.2	1	0.86513	0	0	6688.41	185000.0	Spectral Match to N-(Dodecanoyl)-sphing-4-enine-1-phosphate from NIST14 200.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf938	-1	GNPS-NIST14-MATCHES.mgf	4.49685				7	0	0.000900269	200.201	0	CCMSLIB00003135948
757	spectra_filtered.mgf	*..*		:1899	352	-1	0	394.332	1	0.864998	0	0	156514.0	356700.0	Leu-C18:2 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf757	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.0				7	0	0.0	394.332	0	CCMSLIB00010010951
1019	spectra_filtered.mgf	*..*		:3433	2661	-1	0	349.321	1	0.864168	0	0	29187300.0	314200.0	putrescine-C18:3 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf1019	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.524175				7	0	0.000183105	349.321	0	CCMSLIB00011436156
2055	spectra_filtered.mgf	*..*		:457	4884	-1	0	448.218	1	0.862833	0	0	56525.0	918300.0	NCGC00169796-02_C20H30O10_2-Phenylethyl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2055	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.885124				9	0	0.000396729	448.218	0	CCMSLIB00000854299
3410	spectra_filtered.mgf	*..*		:19813	19813	-1	0	496.34	1	0.862328	0	0	30444700.0	10950000.0	PC(0:0/16:0); [M+H]+ C24H51N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf3410	-1	PNNL-LIPIDS-POSITIVE.mgf	0.614852				6	0	0.000305176	496.34	0	CCMSLIB00010091217
3972	spectra_filtered.mgf	*..*		:6516	6514	-1	0	234.099	1	0.86117	0	0	2774.0	447000.0	ReSpect:PT110640 1-Isothiocyanato-8-(methylsulfinyl)-octane|8-Methylsulfinyloctyl isothiocyanate [M+H]	RESPECT	temp/spectra_filtered.mgf3972	-1	RESPECT.mgf	5.14929				6	0	0.00120544	234.098	0	CCMSLIB00000221591
2836	spectra_filtered.mgf	*..*		:4278	1887	-1	0	263.236	1	0.85947	0	0	285062.0	513800.0	Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2836	-1	GNPS-NIST14-MATCHES.mgf	2.66645				9	0	0.000701904	263.237	0	CCMSLIB00003136374
4084	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.858951	0	0	624677.0	429000.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4084	-1	GNPS-NIST14-MATCHES.mgf	206.167				6	0	0.0361023	175.148	0	CCMSLIB00003139980
387	spectra_filtered.mgf	*..*		:15328	13021	-1	0	675.674	1	0.858223	0	0	535394.0	320200.0	13-Docosenamide, (Z)- M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf387	-1	GNPS-LIBRARY.mgf	4.15528				11	0	0.00280762	675.677	0	CCMSLIB00010152838
311	spectra_filtered.mgf	*..*		:3431	3431	-1	0	180.052	1	0.856753	0	0	173210.0	188400.0	181594 - 30.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf311	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	1.69493				6	0	0.000305176	180.052	0	CCMSLIB00006118451
2081	spectra_filtered.mgf	*..*		:30343	30343	-1	0	780.554	1	0.856285	0	0	149267.0	2765300.0	PC(16:1/20:4); [M+H]+ C44H79N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2081	-1	PNNL-LIPIDS-POSITIVE.mgf	0.938336				6	0	0.000732422	780.553	0	CCMSLIB00010101747
3785	spectra_filtered.mgf	*..*		:2951	1794	-1	0	277.216	1	0.856149	0	0	625737.0	77300.0	Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3785	-1	GNPS-NIST14-MATCHES.mgf	0.660516				9	0	0.000183105	277.216	0	CCMSLIB00003136281
2498	spectra_filtered.mgf	*..*		:5704	17702	-1	0	281.247	1	0.855667	0	0	1011200.0	219300.0	Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid M+H	MASSBANK	temp/spectra_filtered.mgf2498	-1	MASSBANK.mgf	2.82121				11	0	0.000793457	281.248	0	CCMSLIB00005731255
447	spectra_filtered.mgf	*..*		:68	1330	-1	0	351.337	1	0.855659	0	0	196.139	417800.0	butane-1,4-diamine_(9E,12E)-octadeca-9,12-dienoyl chloride [M+H]+	CMMC-LIBRARY	temp/spectra_filtered.mgf447	-1	CMMC-LIBRARY.mgf	0.260584				6	0	9.15527e-05	351.337	0	CCMSLIB00012472344
1286	spectra_filtered.mgf	*..*		:5704	17702	-1	0	281.247	1	0.855565	0	0	1011200.0	408000.0	Massbank:EQ331603 Linoleic acid|(9Z,12Z)-octadeca-9,12-dienoic acid M+H	MASSBANK	temp/spectra_filtered.mgf1286	-1	MASSBANK.mgf	3.14673				11	0	0.00088501	281.248	0	CCMSLIB00005731255
