"feature_id_full","feature_id","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"449_121.03_1.8",449,121.028579950333,1.78797306875,0.0237208897251989,1.624869025447,1.64277896152016,0.716138376470945,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Simple phenolic acids","Domerine",NA,NA,"C1=CC=C(C(=C1)C(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)","YGSDEFSMJLZEOE"
"1279_165.05_0.9",1279,165.054686431885,0.9368586532,0.0237828049568724,1.62373692577062,1.59899612983548,0.677166446964634,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","ACMC-20anjv",NA,"O=C(O)/C=C/c1ccccc1O","C1=CC(=CC=C1CC(C(=O)O)O)O",NA,NA,NA,NA,"PMOWTIHVNWZYFI","InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)/b6-5+","PMOWTIHVNWZYFI-AATRIKPKSA-N","InChI=1S/C9H10O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8,10-11H,5H2,(H,12,13)","JVGVDSSUAVXRDY"
"742_343.12_0.6",742,343.123547363574,0.645023166,0.0239803435846036,1.62014459872556,0.687683496053579,-0.540183372600088,"Carbohydrates","Saccharides","Disaccharides","Finetose",NA,"OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O","\"\"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1\"\"","CZMRCDWAGMRECN-UGDNZRGBSA-N",NA,NA,"CZMRCDWAGMRECN","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1","CZMRCDWAGMRECN-UGDNZRGBSA-N","InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2","GUBGYTABKSRVRQ"
"1918_288.25_6.7",1918,288.253143310547,6.71344158,0.0240437205659568,1.61899832800704,0.651970176494733,-0.617122123080127,"Fatty acids","Fatty amides","N-acyl ethanolamines (endocannabinoids)","Lalmin D","CCCCCCCCCCCC(=O)N(CCO)CCO",NA,"CCCCCCCCCCCC(=O)N(CCO)CCO","\"\"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3\"\"",NA,"AOMUHOFOVNGZAN-UHFFFAOYSA-N","AOMUHOFOVNGZAN","AOMUHOFOVNGZAN","nan","nan","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3","AOMUHOFOVNGZAN"
"189_233.17_3.2",189,233.167962915757,3.16325283529412,0.0244400924827595,1.6118971550303,1.65243132818473,0.724590317393516,"Alkaloids","Fatty acyls","N-acyl amines","Urea, N-isopropyl-N''-(7-thiaoctyl)-",NA,NA,"CC(C)NC(=O)NCCCCCCSC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H24N2OS/c1-10(2)13-11(14)12-8-6-4-5-7-9-15-3/h10H,4-9H2,1-3H3,(H2,12,13,14)","YWKXGZMBSICNNL"
"527_295.13_2.3",527,295.128527189556,2.34016375789474,0.0245968883469019,1.6091198302643,1.63844329640438,0.712325744646452,"Amino acids and Peptides","Small peptides","Dipeptides","gamma-GLU-PHE","O=C(O)[C@H](CC1=CC=CC=C1)NC(CC[C@H](N)C(O)=O)=O","N[C@@H](CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O","C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N","InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)/t10-,11-/m0/s1",NA,"XHHOHZPNYFQJKL-QWRGUYRKSA-N","XHHOHZPNYFQJKL","XHHOHZPNYFQJKL","InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)/t10-,11-/m0/s1","XHHOHZPNYFQJKL-QWRGUYRKSA-N","InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)","XHHOHZPNYFQJKL"
"3353_393.19_3.5",3353,393.188140259021,3.476703404,0.0249624676140694,1.60271248556801,0.660283989655771,-0.598841430497022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131_261.14_2.2",131,261.144465130107,2.1830942,0.0264467031227132,1.57762845991822,1.61449003331612,0.69107853483248,"Amino acids and Peptides","Small peptides","Dipeptides","gamma-Glu-leu","CC(C)CC(C(O)=O)NC(=O)CCC(N)C(O)=O","CC(C)C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O|CC(C)(CO)C(O)C(=O)NCCC(=O)O","CC(C)CC(C(=O)O)NC(=O)CCC(C(=O)O)N","1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",NA,"MYFMARDICOWMQP-UHFFFAOYSA-N","MYFMARDICOWMQP","NFNVDJGXRFEYTK|GHOKWGTUZJEAQD","InChI=1S/C11H20N2O5/c1-6(2)5-7(12)10(16)13-8(11(17)18)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)/t7-,8-/m0/s1|InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)","NFNVDJGXRFEYTK-YUMQZZPRSA-N|GHOKWGTUZJEAQD-UHFFFAOYSA-N","InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)","MYFMARDICOWMQP"
"2143_268.08_2.2",2143,268.081459808575,2.172620005,0.0264748819689067,1.57716596740053,0.655741319676712,-0.608801289830952,"Amino acids and Peptides","Small peptides","Dipeptides","Salicylglutamic acid",NA,"O=C(O)CC[C@@H](NC(=O)c1ccc(O)cc1)C(=O)O","C1=CC=C(C(=C1)C(=O)NC(CCC(=O)O)C(=O)O)O",NA,NA,NA,NA,"BCQYMCKNCJYKFA","InChI=1S/C12H13NO6/c14-8-3-1-7(2-4-8)11(17)13-9(12(18)19)5-6-10(15)16/h1-4,9,14H,5-6H2,(H,13,17)(H,15,16)(H,18,19)/t9-/m1/s1","BCQYMCKNCJYKFA-SECBINFHSA-N","InChI=1S/C12H13NO6/c14-9-4-2-1-3-7(9)11(17)13-8(12(18)19)5-6-10(15)16/h1-4,8,14H,5-6H2,(H,13,17)(H,15,16)(H,18,19)","SLCAFYIDOSJSMB"
"2496_360.15_0.6",2496,360.150176391602,0.6462149032,0.0273885962164079,1.56243022663948,0.684789976603542,-0.546266509985618,"Alkaloids","Pseudoalkaloids","Simple amide alkaloids","Chlorambucil-t-butyl ester","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2(CO)[C@H]([C@@H]([C@@H](CO)O2)O)O)O)O)O)O","OC[C@H]1O[C@@H](O[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O|OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl","\"\"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1\"\"",NA,"CZMRCDWAGMRECN-UGDNZRGBSA-N","CZMRCDWAGMRECN","HIWPGCMGAMJNRG|HDTRYLNUVZCQOY|DLRVVLDZNNYCBX|GUBGYTABKSRVRQ|CZMRCDWAGMRECN","InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4+,5-,6+,7+,8+,9+,10-,11-,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4+,5+,6+,7-,8-,9-,10+,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1","HIWPGCMGAMJNRG-RTPHMHGBSA-N|HDTRYLNUVZCQOY-LIZSDCNHSA-N|DLRVVLDZNNYCBX-LDGFZSKTSA-N|GUBGYTABKSRVRQ-YOLKTULGSA-N|CZMRCDWAGMRECN-UGDNZRGBSA-N","InChI=1S/C18H27Cl2NO2/c1-18(2,3)23-17(22)6-4-5-15-7-9-16(10-8-15)21(13-11-19)14-12-20/h7-10H,4-6,11-14H2,1-3H3","SZXDOYFHSIIZCF"
"3125_381.08_0.6",3125,381.079523925781,0.6110170628,0.0277613576704801,1.5565592985061,0.68864786093892,-0.538161643372887,"Carbohydrates","Saccharides","Disaccharides","Sugar-d6",NA,NA,"C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2","CZMRCDWAGMRECN"
"3839_425.23_3.8",3839,425.225222136331,3.75602564210526,0.0282593972277574,1.5488371058792,1.58683308440347,0.666150382131522,"Amino acids and Peptides","Small peptides","Dipeptides","H-D-Phe-pro-arginal",NA,NA,"C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)N)C(=O)NC(CCCN=C(N)N)C=O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H30N6O3/c21-16(12-14-6-2-1-3-7-14)19(29)26-11-5-9-17(26)18(28)25-15(13-27)8-4-10-24-20(22)23/h1-3,6-7,13,15-17H,4-5,8-12,21H2,(H,25,28)(H4,22,23,24)","GHXMSCWAYSZCMW"
"916_335.2_3.8",916,335.199839274089,3.80766096666667,0.02833863448645,1.54762108031606,1.62823642044889,0.703310194595144,"Amino acids and Peptides","Small peptides","Dipeptides","null",NA,NA,"CCCCCCCCNC1N2C(CS1)C(C(C(C2O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H30N2O4S/c1-2-3-4-5-6-7-8-16-15-17-10(9-22-15)11(18)12(19)13(20)14(17)21/h10-16,18-21H,2-9H2,1H3","GXHQDOJHCFFIBC"
"747_240.08_3.8",747,240.082172012449,3.758876235,0.0287690184427234,1.54107495535614,1.57466250739874,0.655042653326066,"Alkaloids","Pseudoalkaloids","Simple amide alkaloids","N,N-Diethyl-3,6-difluorophthalamicacid",NA,NA,"CCN(CC)C(=O)C1=C(C=CC(=C1C(=O)O)F)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H13F2NO3/c1-3-15(4-2)11(16)9-7(13)5-6-8(14)10(9)12(17)18/h5-6H,3-4H2,1-2H3,(H,17,18)","DYPGXWRGWRATMM"
"162_342.34_7.8",162,342.33676801409,7.84032316666667,0.0292618978307058,1.53369751038178,1.62962565190757,0.704540595031418,"Fatty acids","Fatty amides","N-acyl amines","Stearamide MIPA",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC|CCCCCCCC/C=C\CCCCCCCCCC(=O)OC","CCCCCCCCCCCCCCCCCC(=O)NCC(C)O",NA,NA,NA,NA,"QYDYPVFESGNLHU|RBKMRGOHCLRTLZ","InChI=1S/C19H36O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h10-11H,3-9,12-18H2,1-2H3/b11-10-|InChI=1S/C21H40O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(22)23-2/h10-11H,3-9,12-20H2,1-2H3/b11-10-","QYDYPVFESGNLHU-KHPPLWFESA-N|RBKMRGOHCLRTLZ-KHPPLWFESA-N","InChI=1S/C21H43NO2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-21(24)22-19-20(2)23/h20,23H,3-19H2,1-2H3,(H,22,24)","QCTVGFNUKWXQNN"
"3099_800.52_10.9",3099,800.519285656157,10.9325627142857,0.0292868478168338,1.53332736950736,0.691105154515006,-0.53302285553953,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Dilinolenoyl lecithin",NA,NA,"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCC=CCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,42H,6-7,12-13,18-19,24-41H2,1-5H3/p+1","XXKFQTJOJZELMD"
"1705_476.32_6",1705,476.321930829387,6.04415163529412,0.0296345628819158,1.52820147434269,1.70739961155607,0.771800756162304,"Fatty acids","Fatty amides","N-acyl amines","null",NA,NA,"CC1CCC2CC3=C(C(CC13C24CN(C=CC4CNC)C(=NCCNC)N)(COC)O)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C25H41N5O4/c1-16-5-6-17-11-19-20(21(31)32)23(33,15-34-4)13-24(16,19)25(17)14-30(10-7-18(25)12-28-3)22(26)29-9-8-27-2/h7,10,16-18,27-28,33H,5-6,8-9,11-15H2,1-4H3,(H2,26,29)(H,31,32)","FCJIOKJCMDMFJT"
"4164_295.19_5.8",4164,295.190208130157,5.771726804,0.0301774340003295,1.52031769122958,1.55407661566791,0.636057630077332,"Fatty acids","Eicosanoids","Open-chain polyketides","cis-14-hydroxy-10,13-dioxo-7-heptadecenoic acid",NA,"COc1cc(COC(=O)CCCCCC(C)C)ccc1O","CCCC(C(=O)CCC(=O)CC=CCCCCCC(=O)O)O",NA,NA,NA,NA,"BXBVPYSHEOQGHP","InChI=1S/C17H26O4/c1-13(2)7-5-4-6-8-17(19)21-12-14-9-10-15(18)16(11-14)20-3/h9-11,13,18H,4-8,12H2,1-3H3","BXBVPYSHEOQGHP-UHFFFAOYSA-N","InChI=1S/C17H28O5/c1-2-9-15(19)16(20)13-12-14(18)10-7-5-3-4-6-8-11-17(21)22/h5,7,15,19H,2-4,6,8-13H2,1H3,(H,21,22)","QGFDIKLPPWSQIY"
"877_261.2_4.3",877,261.199440002441,4.321260975,0.0305269436876064,1.51531667444523,1.63992289613783,0.713627985590586,"Terpenoids","Monoterpenoids","Quinolizidine alkaloids","4-Isopropylaminophenylboronic acid pinacol ester",NA,NA,"B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H24BNO2/c1-11(2)17-13-9-7-12(8-10-13)16-18-14(3,4)15(5,6)19-16/h7-11,17H,1-6H3","KUQCOTSTUVAICI"
"1712_372.27_6.8",1712,372.274361878252,6.771538524,0.0306162100162091,1.51404857166911,1.55372390508299,0.63573016130286,"Fatty acids","Fatty Acids and Conjugates","Sphingoid bases","Sphingofungin B",NA,NA,"CCCCCCC(CCCCCCC=CC(C(C(C(C(=O)O)N)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H39NO6/c1-2-3-4-9-12-15(22)13-10-7-5-6-8-11-14-16(23)18(24)19(25)17(21)20(26)27/h11,14-19,22-25H,2-10,12-13,21H2,1H3,(H,26,27)","UAPFYKYEEDCCTL"
"3731_393.28_8.9",3731,393.278169905679,8.90681336190476,0.0307731811114474,1.51182760717345,0.63872028379774,-0.646743828077662,"Terpenoids","Triterpenoids","Apocarotenoids (β-)","(3alpha, 17beta)-17-(1-Hydroxy-1methylpent-4-ynyl)-androst-5-en-3-ol",NA,"CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=O)C(C)(C)C[C@H](O)C1","CC12CCC3C(C1CCC2C(C)(CCC#C)O)CC=C4C3(CCC(C4)O)C",NA,NA,NA,NA,"HQPQTQQUHPFUOA","InChI=1S/C27H36O2/c1-21(11-7-8-12-22(2)15-10-18-28)13-9-14-23(3)16-17-26-24(4)19-25(29)20-27(26,5)6/h7-18,25,29H,19-20H2,1-6H3/b8-7+,13-9+,15-10+,17-16+,21-11+,22-12+,23-14+/t25-/m1/s1","HQPQTQQUHPFUOA-ZCPYHVQDSA-N","InChI=1S/C25H38O2/c1-5-6-13-25(4,27)22-10-9-20-19-8-7-17-16-18(26)11-14-23(17,2)21(19)12-15-24(20,22)3/h1,7,18-22,26-27H,6,8-16H2,2-4H3","SCMAJJQBADBBSM"
"121_379.19_3.3",121,379.190286908896,3.34217475714286,0.030784406795129,1.51166921069632,1.62080940996611,0.696714455159907,"Amino acids and Peptides","Small peptides","Dipeptides","Antibiotic Bu 2545",NA,NA,"CC(C(C1C(C(C(C(O1)SC)O)O)O)NC(=O)C2CCCN2C)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C16H30N2O6S/c1-8(23-3)10(17-15(22)9-6-5-7-18(9)2)14-12(20)11(19)13(21)16(24-14)25-4/h8-14,16,19-21H,5-7H2,1-4H3,(H,17,22)","WVXCVWNSJUNIRQ"
"3032_694.4_6.8",3032,694.400867919922,6.780839272,0.0310636011916148,1.50774819809273,1.52843421655374,0.612054460308613,"Fatty acids","Glycerolipids","Imidazole alkaloids","null",NA,NA,"CC1COC(C1C)C(C(C)(C2CCC3(C2(CCC4C3=C(C(=O)C5C4(CC(C(C5)O)O)CCC6=C[NH+]=C(C=C6)N)NCC(C)O)C)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C37H57N3O8/c1-19-18-48-32(21(19)3)33(45)35(5,46)27-10-13-37(47)29-23(9-11-34(27,37)4)36(12-8-22-6-7-28(38)39-17-22)15-26(43)25(42)14-24(36)31(44)30(29)40-16-20(2)41/h6-7,17,19-21,23-27,32-33,40-43,45-47H,8-16,18H2,1-5H3,(H2,38,39)/p+1","JRQHGZMEAAQVCC"
"89_412.31_8.7",89,412.305154419805,8.74335328666667,0.0310988086141509,1.50725624834329,1.7396538461863,0.798800269251302,"Fatty acids","Fatty amides","N-acyl amines","Oleoyl glutamic acid",NA,NA,"CCCCCCCCC=CCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C23H41NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(25)24-20(23(28)29)18-19-22(26)27/h9-10,20H,2-8,11-19H2,1H3,(H,24,25)(H,26,27)(H,28,29)","UUFVSGRELDGPGL"
"3769_123.04_0.9",3769,123.04427131017,0.922894866666667,0.0313571022566362,1.50366407775098,1.58332992132282,0.662961903777614,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Simple phenolic acids","bmse000259",NA,"Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1","C1=CC(=CC=C1C=O)O",NA,NA,NA,NA,"CDRPUGZCRXZLFL","InChI=1S/C14H12O4/c15-11-5-10(6-12(16)8-11)2-1-9-3-4-13(17)14(18)7-9/h1-8,15-18H/b2-1+","CDRPUGZCRXZLFL-OWOJBTEDSA-N","InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H","RGHHSNMVTDWUBI"
"4430_277.22_7.8",4430,277.216572875977,7.808188332,0.0314979589842194,1.50171758686466,1.47490887181265,0.560625819392872,"Fatty acids","Fatty Acids and Conjugates","Other Octadecanoids","13-Kodda","CCCCC/C=C\C=C\C(=O)CCCCCCCC(=O)O","CCCCCCCC=CC=CC=C/C=C/CCC(=O)O","CCCCCC(=O)C=CC=CCCCCCCCC(=O)O","InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b8-6-,14-11+",NA,"LUZSWWYKKLTDHU-ZJHFMPGASA-N","LUZSWWYKKLTDHU","PORPGKSIWVNTJC","InChI=1S/C18H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h8-15H,2-7,16-17H2,1H3,(H,19,20)/b9-8?,11-10?,13-12?,15-14+","PORPGKSIWVNTJC-XTEVQFBVSA-N","InChI=1S/C18H30O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h7,9,12,15H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)","JHXAZBBVQSRKJR"
"4179_615.49_11.3",4179,615.494278565356,11.2974012,0.0317150913450478,1.49873403342013,0.700451774329875,-0.513642369470631,"Fatty acids","Glycerolipids","Diacylglycerols","Diacylglycerol(18:2n6/18:3n6)",NA,NA,"CCCCCC=CCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCC=CCC=CCC=CCCCCC",NA,NA,NA,NA,"RESRNMIXCOXYHQ","nan","nan","InChI=1S/C39H66O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-38(41)43-36-37(35-40)44-39(42)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h11-14,17-20,24,26,37,40H,3-10,15-16,21-23,25,27-36H2,1-2H3","ZDBLXLQFRZTIIU"
"847_502.26_4",847,502.264228420121,3.96471198421053,0.031875930745756,1.49653712540208,0.681594114760256,-0.553015216252674,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","null",NA,NA,"CCC(C)C1C(=O)NC(C(=O)NCC(=O)N2CCCC2C(=O)NC(C(=O)N1)CC3=CC=C(C=C3)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C25H35N5O6/c1-4-14(2)21-25(36)27-15(3)22(33)26-13-20(32)30-11-5-6-19(30)24(35)28-18(23(34)29-21)12-16-7-9-17(31)10-8-16/h7-10,14-15,18-19,21,31H,4-6,11-13H2,1-3H3,(H,26,33)(H,27,36)(H,28,35)(H,29,34)","DXLCLVHVNXYTJQ"
"901_200.09_2.5",901,200.09195037948,2.491862668,0.032481260183237,1.48836712967688,1.60222547855595,0.680077190133755,"Amino acids and Peptides","Small peptides","Aminoacids","Ethyl acetaminomalonate",NA,"O=C(O)c1cccc(O)c1O|O=C(O)c1ccc(O)c(O)c1|O=C(O)c1cc(O)ccc1O","CCOC(=O)C(C(=O)OCC)NC(=O)C",NA,NA,NA,NA,"GLDQAMYCGOIJDV|YQUVCSBJEUQKSH|WXTMDXOMEHJXQO","InChI=1S/C7H6O4/c8-5-3-1-2-4(6(5)9)7(10)11/h1-3,8-9H,(H,10,11)|InChI=1S/C7H6O4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H,(H,10,11)|InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)","GLDQAMYCGOIJDV-UHFFFAOYSA-N|YQUVCSBJEUQKSH-UHFFFAOYSA-N|WXTMDXOMEHJXQO-UHFFFAOYSA-N","InChI=1S/C9H15NO5/c1-4-14-8(12)7(10-6(3)11)9(13)15-5-2/h7H,4-5H2,1-3H3,(H,10,11)","ISOLMABRZPQKOV"
"10_137.05_1.2",10,137.045756530762,1.156007972,0.0326849214106677,1.48565255493715,1.54548696510776,0.628061486319273,"Alkaloids","Pseudoalkaloids","Purine alkaloids","Sarcine","C1=NC2=C(N1)C(=O)NC=N2",NA,"C1=NC2=C(N1)C(=O)N=CN2","InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",NA,"FDGQSTZJBFJUBT-UHFFFAOYSA-N","FDGQSTZJBFJUBT",NA,NA,NA,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT"
"2061_127.04_0.6",2061,127.039203186035,0.64015195,0.0330829919033621,1.48039522135759,0.66959117459698,-0.578647582006689,"Polyketides","Cyclic polyketides","Furans","Epitope ID:136033",NA,"Oc1cccc(O)c1O","C1=C(OC(=C1)C=O)CO",NA,NA,NA,NA,"WQGWDDDVZFFDIG","InChI=1S/C6H6O3/c7-4-2-1-3-5(8)6(4)9/h1-3,7-9H","WQGWDDDVZFFDIG-UHFFFAOYSA-N","InChI=1S/C6H6O3/c7-3-5-1-2-6(4-8)9-5/h1-3,8H,4H2","NOEGNKMFWQHSLB"
