"feature_id_full","feature_id","feature_mz","feature_rt","Malus_vs_Potentilla_p_value","Malus_vs_Prunus_p_value","Potentilla_vs_Prunus_p_value","Malus_vs_Potentilla_p_value_minus_log10","Malus_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_fold_change","Malus_vs_Prunus_fold_change","Malus_vs_Potentilla_fold_change","Potentilla_vs_Prunus_fold_change_log2","Malus_vs_Prunus_fold_change_log2","Malus_vs_Potentilla_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"956_435.33_7.4",956,435.325034637203,7.4281399,0.0562266972656846,0.0411138725046811,0.964990346866005,1.25005742603024,1.38601161521169,0.0154770310331975,0.0404998319763582,0.00332321971935199,0.0820551483100453,-4.62594026714481,-8.23320260266428,-3.60726233551947,"Terpenoids","Triterpenoids","Lupane triterpenoids","4alpha-formyl-5alpha-cholesta-7,24-dien-3beta-ol",NA,"CC(C)=C1CC=C([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2C4=C(CC[C@]23C)C(C)(C)[C@@H]2CC[C@H]4O2)C1=O","CC(CCC=C(C)C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4C=O)O)C)C",NA,NA,NA,NA,"PYGRZYXAMLFMOS","InChI=1S/C30H42O2/c1-17(2)18-7-8-20(27(18)31)19-13-15-29(5)21(19)9-10-23-26-22(14-16-30(23,29)6)28(3,4)25-12-11-24(26)32-25/h8,19,21,23-25H,7,9-16H2,1-6H3/t19-,21-,23-,24-,25+,29-,30-/m1/s1","PYGRZYXAMLFMOS-IBMFSSKUSA-N","InChI=1S/C28H44O2/c1-18(2)7-6-8-19(3)22-11-12-23-20-9-10-24-21(17-29)26(30)14-16-28(24,5)25(20)13-15-27(22,23)4/h7,9,17,19,21-26,30H,6,8,10-16H2,1-5H3","KOEJZCDRYVVSCX"
"4024_956.63_11.2",4024,956.629132968128,11.2147745238095,0.0565446224711657,0.99269817449306,0.0490329863568763,1.2476086912186,0.0031827767588642,1.3095116552177,0.467341549599949,0.959109138928403,2.05226592788382,-1.09745078732932,-0.0602331031768834,1.03721768415244,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","null",NA,NA,"CCCC1CCC2C3CCCCC(C3OC2CC1)(C(C)(C4CCC5(C4(CCC6C5=C(C(=O)C7C6(CC(C(C7)O)O)CCC8=C([NH+]=C(C=C8)N)CCCO)NCC(C)O)C9CCCCC9)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C55H87N3O9/c1-4-11-34-16-19-37-38-14-8-9-25-55(66,50(38)67-44(37)20-17-34)51(3,64)45-24-28-54(65)47-39(23-27-53(45,54)36-12-6-5-7-13-36)52(26-22-35-18-21-46(56)58-41(35)15-10-29-59)31-43(62)42(61)30-40(52)49(63)48(47)57-32-33(2)60/h18,21,33-34,36-40,42-45,50,57,59-62,64-66H,4-17,19-20,22-32H2,1-3H3,(H2,56,58)/p+1","JYNFKGCWLYKLTF"
"488_635.39_7.4",488,635.392716409703,7.40274674666667,0.0595948388523232,0.0495891267294427,0.987948215312216,1.2247913502432,1.30461353962023,0.00526581896860528,0.611865915891471,0.0707237185770453,0.115586955802241,-0.708712559081119,-3.82166205769777,-3.11294949861665,"Terpenoids","Triterpenoids","Lupane triterpenoids","null",NA,"C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](OC(=O)/C=C/c6ccc(O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O","CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1C)COC(=O)C=CC6=CC=C(C=C6)O)C(=O)O",NA,NA,NA,NA,"BZORLJPADUHVJE","InChI=1S/C39H54O7/c1-23-16-19-39(33(43)44)21-20-36(5)26(31(39)38(23,7)45)13-14-29-35(4)22-27(41)32(34(2,3)28(35)17-18-37(29,36)6)46-30(42)15-10-24-8-11-25(40)12-9-24/h8-13,15,23,27-29,31-32,40-41,45H,14,16-22H2,1-7H3,(H,43,44)/b15-10+/t23-,27-,28+,29-,31-,32+,35+,36-,37-,38-,39+/m1/s1","BZORLJPADUHVJE-QWBBESJSSA-N","InChI=1S/C39H54O7/c1-24-14-19-38(34(44)45)20-21-39(23-46-32(43)13-8-26-6-9-27(41)10-7-26)28(33(38)25(24)2)11-12-30-35(3)17-16-31(42)36(4,22-40)29(35)15-18-37(30,39)5/h6-11,13,24-25,29-31,33,40-42H,12,14-23H2,1-5H3,(H,44,45)","UQWOVDOTSQPRJO"
"904_326.18_3",904,326.180783904889,3.01784743043478,0.0620915087967353,0.0475740268663697,0.974915089153503,1.20696778685823,1.3226300865068,0.011033207807026,0.763502169157423,0.18261163071583,0.23917630897808,-0.389295839072556,-2.45314943996126,-2.06385360088871,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","null",NA,NA,"CNCC1=CN(N=N1)CC2C(C(C(O2)CC(=O)NCCOC)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H25N5O5/c1-15-6-9-7-19(18-17-9)8-11-14(22)13(21)10(24-11)5-12(20)16-3-4-23-2/h7,10-11,13-15,21-22H,3-6,8H2,1-2H3,(H,16,20)","JZJFOUJDCRBNLN"
"3933_353.08_2.1",3933,353.08478088166,2.09207123333333,0.0701211908281804,0.0360912032532847,0.855248427567734,1.15415071714019,1.44259863865119,0.0679077156220392,0.491611868353133,0.135284887152007,0.27518637335832,-1.02440834962527,-2.88592741188216,-1.86151906225689,NA,NA,NA,NA,NA,"COc1cc(C(=O)O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O",NA,NA,NA,NA,NA,"JYFOSWJYZIVJPO","InChI=1S/C14H18O9/c1-21-8-4-6(13(19)20)2-3-7(8)22-14-12(18)11(17)10(16)9(5-15)23-14/h2-4,9-12,14-18H,5H2,1H3,(H,19,20)/t9-,10-,11+,12-,14-/m1/s1","JYFOSWJYZIVJPO-YGEZULPYSA-N",NA,NA
"2257_336.84_0.6",2257,336.843598934221,0.553415914,0.0811787312480631,0.457529274726619,0.017590740657403,1.09055774060522,0.33958111264567,1.75471587420649,0.221777751156827,0.469228676711439,2.11576082029811,-2.1728134539401,-1.09163690913145,1.08117654480865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2690_615.5_11.2",2690,615.49676486969,11.194001,0.087321795452068,0.857122889973434,0.0447523330782451,1.05887734319985,0.066956906651868,1.34918431863644,0.163331127062797,0.535029643822432,3.27573594478856,-2.61412833411777,-0.902309267278586,1.71181906683919,"Fatty acids","Glycerolipids","Diacylglycerols","Diacylglycerol(18:3n3/18:2n6)",NA,NA,"CCCCCC=CCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCC=CCC=CCC",NA,NA,NA,NA,"ZDBLXLQFRZTIIU","nan","nan","InChI=1S/C39H66O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-38(41)43-36-37(35-40)44-39(42)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5,7,11-14,17-20,37,40H,3-4,6,8-10,15-16,21-36H2,1-2H3","JLNOLJTYJZCGLK"
"557_617.13_4.1",557,617.126515482808,4.07349892142857,0.0874121872915345,0.826941320155209,0.0415946014396436,1.05842801239453,0.0825253069371215,1.38096303276549,0.0323770418030724,0.152880745628803,4.72188739659025,-4.9488850129977,-2.70952137514098,2.23936363785672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242_631.13_3.2",242,631.126142981912,3.24372006428571,0.0969154373647013,0.0280730765239348,0.599490418383497,1.01360703999446,1.55170999049512,0.222217753810219,0.00538329943184124,0.00153406145074,0.284966769945268,-7.53729361096402,-9.34842800983807,-1.81113439887405,"Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Quercetin 3-[6''''-(3-hydroxy-3-methylglutaryl)galactoside]",NA,NA,"CC(CC(=O)O)(CC(=O)OCC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C27H28O16/c1-27(39,7-17(32)33)8-18(34)40-9-16-20(35)22(37)23(38)26(42-16)43-25-21(36)19-14(31)5-11(28)6-15(19)41-24(25)10-2-3-12(29)13(30)4-10/h2-6,16,20,22-23,26,28-31,35,37-39H,7-9H2,1H3,(H,32,33)","FMMBDZGNMFRGMV"
"421_615.23_3.3",421,615.225170049112,3.26889407333333,0.103688203777944,0.0453015357537181,0.793385518630056,0.984270648871804,1.34388707485119,0.100515730804714,0.0444991034550512,0.00968183542686822,0.217573718909818,-4.49007992007729,-6.6905037133779,-2.20042379330061,"Shikimates and Phenylpropanoids","Stilbenoids","Chalcones","null",NA,NA,"CC1=C(C(=C2C(=CC(=CC2=C1[O-])C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O)C(=O)CCC4=CC=CC=C4CCC5=CC=CC=C5",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C35H36O11/c1-18-27(24(37)14-13-21-10-6-5-9-20(21)12-11-19-7-3-2-4-8-19)31(40)28-23(29(18)38)15-22(34(43)44)16-25(28)45-35-33(42)32(41)30(39)26(17-36)46-35/h2-10,15-16,26,30,32-33,35-36,38-42H,11-14,17H2,1H3,(H,43,44)/p-1","PTFPVYADZQUUBP"
"3988_222.21_4.8",3988,222.20627630699,4.8211775173913,0.107190306141693,0.00318822186587464,0.0432134472372746,0.969844488706054,2.49645146400981,1.36438108762512,0.841804710294443,0.75015350775332,0.891125338905426,-0.248442512626519,-0.414742242994629,-0.16629973036811,"Alkaloids","Ornithine alkaloids","Polyamines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2698_431.19_3.5",2698,431.190621132825,3.53048126,0.111136420630392,0.0443541537829238,0.75434737382988,0.954143594643514,1.35306570208864,0.122428617265033,0.152753336016296,0.0400532766741033,0.262208850678262,-2.7107242071405,-4.64193591847379,-1.93121171133329,"Terpenoids","Monoterpenoids","Picrotoxane sesquiterpenoids","null",NA,NA,"CC1(C2CC1C(=O)C(C2)OC3C(C(C(C(O3)COC4C(C(CO4)(CO)O)O)O)O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H32O11/c1-19(2)8-3-9(19)12(22)10(4-8)30-17-15(25)14(24)13(23)11(31-17)5-28-18-16(26)20(27,6-21)7-29-18/h8-11,13-18,21,23-27H,3-7H2,1-2H3","BQQMOZXIWVDDME"
"1104_617.13_4.1",1104,617.126537903502,4.14885501428571,0.1156797273191,0.769544316290042,0.047676097418521,0.936742743769717,0.113766365090414,1.32169930148442,0.0687492530196808,0.245463499106088,3.57041696199694,-3.86251215145962,-2.0264195859227,1.83609256553692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195_448.22_3.6",195,448.217743621932,3.571526475,0.116749497325313,0.0397275658893458,0.681608155433779,0.932744980648896,1.40090804338183,0.166465221881763,0.0736636064773038,0.0206132317253619,0.279829249626991,-3.76290415827761,-5.60028548263405,-1.83738132435644,"Polyketides","Macrolides","Ansa macrolides","null",NA,"OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O|CCO[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H]1C(=O)O[C@@H]1[C@H](O)C=C(C)C","CC(CC1C(=O)N(C(CO1)C2CCCCC2)C3=C(SC(=C3)C#CC(C)(C)C)C(=O)O)O",NA,NA,NA,NA,"NJMQSVWMCODQIP|OYRNAQRKPVOICQ","InChI=1S/C18H26O10/c19-8-18(24)9-27-17(15(18)23)26-7-11-12(20)13(21)14(22)16(28-11)25-6-10-4-2-1-3-5-10/h1-5,11-17,19-24H,6-9H2/t11-,12-,13+,14-,15+,16-,17-,18-/m1/s1|InChI=1S/C18H30O10/c1-4-25-11(12-16(28-17(12)24)9(20)5-8(2)3)7-26-18-15(23)14(22)13(21)10(6-19)27-18/h5,9-16,18-23H,4,6-7H2,1-3H3/t9-,10-,11+,12+,13-,14+,15-,16-,18-/m1/s1","NJMQSVWMCODQIP-FQXXIRCGSA-N|OYRNAQRKPVOICQ-JKNURMDQSA-N","InChI=1S/C24H33NO5S/c1-15(26)12-20-22(27)25(19(14-30-20)16-8-6-5-7-9-16)18-13-17(10-11-24(2,3)4)31-21(18)23(28)29/h13,15-16,19-20,26H,5-9,12,14H2,1-4H3,(H,28,29)","HBHITDKHOXLFLK"
"4175_365.11_1.6",4175,365.105227792803,1.59599445652174,0.120457804606414,0.658608330587521,0.0389674423931692,0.919165056290862,0.181372780296887,1.40929809795339,0.176049683184797,0.436576444558089,2.4798479421279,-2.50594546392678,-1.19569380293703,1.31025166098975,NA,NA,NA,NA,NA,"COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1|COc1c(O)cc(O)c2c1O[C@H](c1ccccc1)CC2=O|COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O",NA,NA,NA,NA,NA,"HMUJXQRRKBLVOO|FKAOWOSRYSMEBS|DJOJDHGQRNZXQQ","InChI=1S/C16H14O5/c1-20-11-4-2-9(3-5-11)14-8-13(19)16-12(18)6-10(17)7-15(16)21-14/h2-7,14,17-18H,8H2,1H3/t14-/m0/s1|InChI=1S/C16H14O5/c1-20-15-12(19)7-10(17)14-11(18)8-13(21-16(14)15)9-5-3-2-4-6-9/h2-7,13,17,19H,8H2,1H3/t13-/m0/s1|InChI=1S/C16H14O5/c1-20-11-6-12(18)16-13(19)8-14(21-15(16)7-11)9-2-4-10(17)5-3-9/h2-7,14,17-18H,8H2,1H3/t14-/m0/s1","HMUJXQRRKBLVOO-AWEZNQCLSA-N|FKAOWOSRYSMEBS-ZDUSSCGKSA-N|DJOJDHGQRNZXQQ-AWEZNQCLSA-N",NA,NA
"933_748.47_9.5",933,748.474046250283,9.494544075,0.12277437028687,0.041652743278358,0.681393253679343,0.910892284699015,1.38035639038158,0.166602170598401,0.430922226917623,0.168701559053507,0.391489574024123,-1.21450058047987,-2.56745478855074,-1.35295420807087,"Polyketides","Macrolides","Open-chain polyketides","Epitope ID:164042",NA,NA,"CCCCCCCCCCCCCCC(C(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)CCCCCCCCCC2=CC=CC=C2)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C40H71NO9/c1-2-3-4-5-6-7-8-9-10-13-16-22-27-33(43)36(45)32(30-49-40-39(48)38(47)37(46)34(29-42)50-40)41-35(44)28-23-17-14-11-12-15-19-24-31-25-20-18-21-26-31/h18,20-21,25-26,32-34,36-40,42-43,45-48H,2-17,19,22-24,27-30H2,1H3,(H,41,44)","WQDDUOYIJXNUHJ"
"4220_483.16_8.9",4220,483.155087447186,8.93220642173913,0.126907012328935,0.638426040005002,0.039216539224654,0.896514380020172,0.194889407371859,1.40653073453239,0.70076999654456,0.890802881669109,1.27117725653436,-0.512987087589545,-0.166821869762324,0.346165217827221,"Carbohydrates","Nucleosides","Pyrimidine nucleos(t)ides","null",NA,NA,"C1CNCCN(CCCN(CCN(C1)CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H33N4O9P3/c18-27(19,20)11-15-6-2-7-17(13-29(24,25)26)10-9-16(12-28(21,22)23)5-1-3-14-4-8-15/h14H,1-13H2,(H2,18,19,20)(H2,21,22,23)(H2,24,25,26)","OYALRIKLZBPECL"
"1044_301.13_2",1044,301.126009941101,2.036870615,0.133890597970501,0.611780613978316,0.0389678101063996,0.873249918827374,0.213404288998343,1.40929399978672,0.292189048787948,0.578281110239186,1.97913341597845,-1.77502598777741,-0.790157118149579,0.984868869627834,NA,NA,NA,NA,"OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O","OC[C@H]1O[C@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O",NA,"InChI=1S/C14H20O7/c15-7-10-11(17)12(18)13(19)14(21-10)20-6-5-8-1-3-9(16)4-2-8/h1-4,10-19H,5-7H2/t10-,11-,12+,13-,14-/m1/s1",NA,"ILRCGYURZSFMEG-RKQHYHRCSA-N","ILRCGYURZSFMEG","ILRCGYURZSFMEG","InChI=1S/C14H20O7/c15-7-10-11(17)12(18)13(19)14(21-10)20-6-5-8-1-3-9(16)4-2-8/h1-4,10-19H,5-7H2/t10-,11-,12+,13-,14+/m1/s1","ILRCGYURZSFMEG-RGDJUOJXSA-N",NA,NA
"539_610.27_3",539,610.271325087774,3.02038767333333,0.138954201762893,0.0297839941657666,0.475357728743049,0.857128316286041,1.52601706186137,0.322979440592408,0.0117527186372805,0.00419612767703766,0.357034640795979,-6.41086167035889,-7.89672570869479,-1.4858640383359,"Amino acids and Peptides","Small peptides","Linear peptides","H-Glu-his-phe-argoh",NA,NA,"C1=CC=C(C=C1)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC2=CN=CN2)NC(=O)C(CCC(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H37N9O7/c27-17(8-9-21(36)37)22(38)34-20(12-16-13-30-14-32-16)24(40)35-19(11-15-5-2-1-3-6-15)23(39)33-18(25(41)42)7-4-10-31-26(28)29/h1-3,5-6,13-14,17-20H,4,7-12,27H2,(H,30,32)(H,33,39)(H,34,38)(H,35,40)(H,36,37)(H,41,42)(H4,28,29,31)","RFJLZUNCWCFMCI"
"4074_413.22_3.8",4074,413.215665696416,3.76772608,0.148114401060872,0.613166772582633,0.0430216315134168,0.82940271327346,0.212421387534225,1.36631312384538,0.308507724024645,0.591616363191883,1.91767115414142,-1.69662148469402,-0.757266139189206,0.939355345504817,NA,NA,NA,NA,NA,"CC1=C[C@@H](O)CC(C)(C)[C@@]1(O)CC[C@@H](C)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O",NA,NA,NA,NA,NA,"PKDTXFWHZWYNAH","InChI=1S/C19H34O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h7,11-17,20-25H,5-6,8-9H2,1-4H3/t11-,12-,13-,14-,15+,16-,17+,19-/m1/s1","PKDTXFWHZWYNAH-ZABHBOMESA-N",NA,NA
"610_750.51_10.4",610,750.507752305811,10.4109493125,0.148399582847761,0.0314430594277634,0.472469671643006,0.828567319860024,1.50247520347385,0.325626064108842,0.152394929693668,0.0609008669223313,0.399625283103246,-2.71411319092415,-4.03739342476879,-1.32328023384465,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholine(14:1/20:5)",NA,NA,"CCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C42H72NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-17-15-13-11-9-7-2/h8,10,13-16,19-20,22-23,27,29,40H,6-7,9,11-12,17-18,21,24-26,28,30-39H2,1-5H3/p+1","RGCIWJSUIPUYAM"
"2649_624.15_3.2",2649,624.15481483651,3.24091669,0.150818440124794,0.0442788789187694,0.618476820776619,0.821545555317444,1.35380338340207,0.20867657218271,0.00229353320502901,0.000705894227166342,0.30777589163241,-8.76821249022067,-10.4682603566406,-1.70004786641989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2633_780.55_9",2633,780.552894196675,9.04688154,0.187341145487771,0.38022283129846,0.0309579639129011,0.727366828626633,0.419961808540458,1.50922761034282,3.33569190961627,1.4110755840776,0.423023355367352,1.73798604507915,0.496795267774578,-1.24119077730458,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholine(22:5n3/14:0)",NA,NA,"CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC[N+](C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C44H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-27-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-26-17-15-13-11-9-7-2/h8,10,14,16,19-20,22-23,25,27,42H,6-7,9,11-13,15,17-18,21,24,26,28-41H2,1-5H3/p+1","LPZVTJRCWZIDNE"
"87_764.53_10.8",87,764.530954250759,10.8426056086957,0.193492929144485,0.0114971725107469,0.124129394621323,0.713334900875772,1.93940895216498,0.906125362657649,0.201894879734453,0.120215592158103,0.595436557461086,-2.30832377201085,-3.05630406680576,-0.747980294794903,"Fatty acids","Macrolides","Neutral glycosphingolipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2492_522.29_4",2492,522.289533730159,4.02581051875,0.194934040437428,0.000493579144763334,0.00229127650251404,0.710112315406403,3.3066431988645,2.63992249864553,3.33080227368709,14.5356673778278,4.364013887182,1.73586971389283,3.86152540651144,2.12565569261861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766_282.9_0.5",766,282.901311005308,0.529340390588235,0.210382820724606,0.393654879952664,0.0358297012672644,0.676989726348693,0.404884360446076,1.44575681278057,0.239058734648304,0.426652822614898,1.7847196557891,-2.06456297552857,-1.22886550237604,0.835697473152531,"Fatty acids","Fatty acyls","Halogenated hydrocarbons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241_533.15_0.6",241,533.154837304419,0.622579633571428,0.234634150832048,0.363670555296672,0.0366190585050713,0.629608776370106,0.439291860314113,1.43629282582647,0.198475049783319,0.357358177659235,1.80051940054618,-2.3329704367195,-1.48455729210884,0.848413144610659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623_487.21_3.4",1623,487.214544305684,3.36790213333333,0.266300636570614,0.0461369231880672,0.402034935385714,0.574627795413201,1.33595137138839,0.395736206651817,0.23671019712805,0.121105997301373,0.511621378253764,-2.07880623829015,-3.04565778425057,-0.966851545960421,"Terpenoids","Monoterpenoids","Camphane monoterpenoids","null",NA,NA,"CC(C)(C1CCC(=CC1)COC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C21H36O11/c1-20(2,27)12-5-3-11(4-6-12)7-29-18-16(25)15(24)14(23)13(32-18)8-30-19-17(26)21(28,9-22)10-31-19/h3,12-19,22-28H,4-10H2,1-2H3","WWPZHQFPLYNCMT"
"2334_585.43_10.9",2334,585.429026450865,10.8951404210526,0.273909015341702,0.0115470000538953,0.0873976453239642,0.562393673300186,1.93753083215869,1.05850026801302,1.89685653931109,4.60091526616128,2.4255473046118,0.923610570762616,2.20192088695309,1.27831031619048,"Terpenoids","Carotenoids (C40)","Carotenoids (C40, β-β)","Ambap640-03-9",NA,"CC(/C=C/C=C(\C)[C@@H]1C=C2C(C)(C)CCC[C@@]2(C)O1)=C\C=C\C=C(C)\C=C\C=C(/C)[C@@H]1C=C2C(C)(C)C[C@@H](O)C[C@]2(C)O1","CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC23C(CC(CC2(O3)C)O)(C)C)C)C",NA,NA,NA,NA,"KCYOZNARADAZIZ","InChI=1S/C40H56O3/c1-28(18-13-20-30(3)33-24-35-37(5,6)22-15-23-39(35,9)42-33)16-11-12-17-29(2)19-14-21-31(4)34-25-36-38(7,8)26-32(41)27-40(36,10)43-34/h11-14,16-21,24-25,32-34,41H,15,22-23,26-27H2,1-10H3/b12-11+,18-13+,19-14+,28-16+,29-17+,30-20+,31-21+/t32-,33+,34+,39-,40+/m1/s1","KCYOZNARADAZIZ-GZIUEBSLSA-N","InChI=1S/C40H56O3/c1-29(17-13-19-31(3)21-22-36-33(5)25-34(41)26-37(36,6)7)15-11-12-16-30(2)18-14-20-32(4)23-24-40-38(8,9)27-35(42)28-39(40,10)43-40/h11-24,34-35,41-42H,25-28H2,1-10H3","OFNSUWBAQRCHAV"
"3528_615.23_3.2",3528,615.225523624506,3.18808700666667,0.280680525915718,0.046755591563481,0.387642084278816,0.551787718397746,1.33016644382992,0.411569079975475,0.036491404341514,0.0169840488103327,0.465426012421533,-4.77629951685857,-5.8796757672622,-1.10337625040363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620_277.07_0.9",620,277.068183535621,0.908731787619048,0.284293923051073,0.290089330029686,0.0351300009926622,0.546232423508969,0.537468244980341,1.45432183793619,0.296911569844261,0.459108977137323,1.54628186896907,-1.75189478252703,-1.12309145298111,0.628803329545916,"Shikimates and Phenylpropanoids","Cyclic polyketides","Simple phenolic acids","1,3-dimethyl 2-(2-methoxyphenoxy)propanedioate",NA,NA,"COC1=CC=CC=C1OC(C(=O)OC)C(=O)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H14O6/c1-15-8-6-4-5-7-9(8)18-10(11(13)16-2)12(14)17-3/h4-7,10H,1-3H3","SBUXKADXTZOBJV"
"689_451.23_5.6",689,451.230384494947,5.55621563043478,0.293587630126849,0.0469015936273712,0.372620356732549,0.532262246715177,1.32881240052979,0.428733422721798,0.91621157315458,0.836428427104644,0.912920608746256,-0.1262473084697,-0.257686000265021,-0.131438691795322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266_525.17_0.6",266,525.166165790861,0.61945215,0.301688198594942,0.305040260270796,0.0391893372039795,0.520441678175489,0.515642837179303,1.40683208153564,0.183636692858853,0.310896073767747,1.69299538631263,-2.44507373920503,-1.6854956975444,0.759578041660634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952_455.23_3.6",1952,455.225679668343,3.63221628333333,0.3599005715954,0.00725916645989766,0.037772996263717,0.443817463598462,2.13911324467865,1.42281856430704,2.91615102073491,21.6268290907373,7.41622396678449,1.54406543544796,4.43475024884106,2.89068481339309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
